SMA-10,SMA-20,EMA-10,EMA-20,MACD-10,MACD_Signal-10,MACD_Hist-10,SlowK,SlowD,RSI-10,RSI-20,ADX-10,ADX-20,CCI-10,CCI-20,Aroon Down-10,Aroon Up-10,Aroon Up-20,Aroon Down-20,Real Upper Band-10,Real Lower Band-10,Real Upper Band-20,Real Lower Band-20,Chaikin A/D,OBV
45.1981,45.1998,45.2023,45.3483,-0.2249,-0.2571,0.0322,46.4574,27.4609,41.8437,43.0727,20.3150,13.1518,219.1287,223.4837,90.0000,100.0000,100.0000,5.0000,45.4240,44.9723,45.6341,44.7655,-61225159.0484,-196755450.0000
45.2181,45.2161,45.2244,45.3741,-0.2304,-0.2651,0.0348,15.5307,26.4570,41.5613,42.9679,18.4154,12.9576,-171.0609,-132.4338,100.0000,60.0000,80.0000,10.0000,45.4419,44.9942,45.6591,44.7732,-81017694.7615,-216786450.0000
45.2313,45.2227,45.2531,45.4035,-0.2333,-0.2738,0.0406,20.3947,41.0976,41.6961,43.0236,18.0576,12.8755,-213.9686,-131.4103,100.0000,70.0000,0.0000,15.0000,45.4396,45.0230,45.6622,44.7833,-80414455.7755,-204922750.0000
45.2656,45.2492,45.2870,45.4353,-0.2341,-0.2839,0.0498,43.4457,51.6034,47.0304,45.1836,18.3593,12.9347,-82.1388,-21.7343,70.0000,80.0000,0.0000,20.0000,45.4891,45.0421,45.7189,44.7796,-79663389.8162,-193156050.0000
45.2790,45.2541,45.2803,45.4478,-0.2538,-0.2964,0.0426,59.4525,47.6506,45.2927,44.4527,19.9624,13.3950,-45.1389,-0.0298,80.0000,90.0000,0.0000,25.0000,45.5280,45.0301,45.7284,44.7797,-68244796.8571,-181055750.0000
45.2940,45.3242,45.2854,45.4678,-0.2692,-0.3070,0.0378,51.9119,36.4257,49.0979,45.9816,22.0052,13.7588,134.4517,48.6682,90.0000,100.0000,0.0000,30.0000,45.5536,45.0344,46.0990,44.5493,-65379852.4129,-170005250.0000
45.2977,45.4122,45.2568,45.4735,-0.3009,-0.3165,0.0156,31.5873,30.3810,37.3723,41.2266,23.9601,14.2589,-63.1495,-33.9367,100.0000,60.0000,5.0000,35.0000,45.5650,45.0303,46.5313,44.2931,-73703509.1317,-182398250.0000
45.3193,45.5002,45.3080,45.5206,-0.2975,-0.3204,0.0229,25.7778,36.8661,41.3267,42.8817,25.1076,14.4002,-172.8625,-50.2217,0.0000,70.0000,10.0000,40.0000,45.5227,45.1160,46.7529,44.2475,-77508149.1320,-189531950.0000
45.3081,45.5539,45.3309,45.5537,-0.3070,-0.3261,0.0191,33.7778,49.1952,41.0929,42.7908,24.8014,14.2809,-146.4821,-50.7075,0.0000,80.0000,15.0000,45.0000,45.5449,45.0714,46.8430,44.2648,-69652815.7960,-180105550.0000
45.2410,45.6143,45.3605,45.5912,-0.3140,-0.3309,0.0169,51.0427,65.0380,42.4631,43.3811,24.1158,14.0986,18.1992,-36.4004,0.0000,90.0000,20.0000,50.0000,45.7678,44.7142,46.9434,44.2851,-71990852.1606,-171532750.0000
45.2015,45.6985,45.3817,45.6256,-0.3251,-0.3351,0.0100,62.7650,76.4855,43.1831,43.6993,24.1402,14.0741,39.0476,-38.5621,10.0000,100.0000,25.0000,55.0000,45.7727,44.6303,47.1376,44.2594,-66323930.9501,-171532750.0000
45.2142,45.7664,45.3994,45.6596,-0.3384,-0.3376,-0.0007,81.3064,85.7991,41.3945,42.9036,24.1673,14.0483,50.0170,-41.4258,20.0000,100.0000,30.0000,60.0000,45.7992,44.6291,47.2516,44.2812,-62238137.0112,-161901950.0000
45.2142,45.8339,45.4376,45.7051,-0.3428,-0.3374,-0.0053,85.3851,88.0183,45.1000,44.6417,23.4905,13.8949,54.8382,-44.5149,30.0000,0.0000,35.0000,65.0000,45.7992,44.6291,47.3376,44.3302,-67149175.4725,-170529450.0000
45.2328,45.8820,45.4362,45.7326,-0.3655,-0.3361,-0.0293,90.7057,86.4547,45.2256,44.7010,23.6156,13.9335,73.9400,-43.4807,40.0000,0.0000,40.0000,70.0000,45.8565,44.6091,47.3943,44.3698,-72274075.4710,-161987950.0000
45.2291,45.9324,45.4328,45.7622,-0.3898,-0.3288,-0.0611,87.9640,79.9837,44.3890,44.2790,24.2174,14.0757,49.2151,-51.9793,50.0000,0.0000,45.0000,75.0000,45.8480,44.6102,47.4509,44.4138,-76863508.8010,-169855550.0000
45.3544,46.0189,45.4386,45.7996,-0.4107,-0.3135,-0.0972,80.6944,65.4712,45.0077,44.6024,24.8861,14.2254,6.9347,-58.7359,60.0000,0.0000,0.0000,80.0000,46.4156,44.2932,47.6035,44.4342,-79280273.5054,-178072550.0000
45.5267,46.1117,45.4358,45.8363,-0.4360,-0.2892,-0.1468,71.2927,45.7685,41.5885,42.7486,25.6291,14.3830,-19.3446,-69.0805,70.0000,10.0000,0.0000,85.0000,47.0526,44.0008,47.7685,44.4550,-80424449.9775,-187798050.0000
45.6811,46.2143,45.4788,45.8988,-0.4406,-0.2525,-0.1881,44.4266,22.8399,39.1566,41.4183,26.3605,14.5286,-47.5653,-95.1877,80.0000,20.0000,5.0000,90.0000,47.3650,43.9972,47.8968,44.5318,-81485386.8174,-197876950.0000
45.7996,46.3139,45.5644,45.9836,-0.4249,-0.2055,-0.2195,21.5861,8.4073,29.0546,36.0546,26.2128,14.4706,-68.8667,-125.8075,90.0000,30.0000,10.0000,95.0000,47.4682,44.1311,47.9544,44.6733,-85649636.8176,-187882750.0000
45.9875,46.4231,45.7951,46.1370,-0.3410,-0.1506,-0.1904,2.5070,3.1659,31.9437,38.0583,25.9599,14.3898,-114.8691,-192.8008,100.0000,40.0000,15.0000,100.0000,47.4509,44.5242,47.8502,44.9961,-97303492.5891,-202663250.0000
46.1956,46.4880,46.0008,46.2704,-0.2639,-0.1030,-0.1609,1.1288,5.8305,37.4019,41.6432,23.2274,13.7695,-117.0764,-197.8593,100.0000,50.0000,20.0000,100.0000,47.5518,44.8395,47.7330,45.2430,-84000107.6814,-183607050.0000
46.3187,46.5324,46.1278,46.3589,-0.2186,-0.0628,-0.1558,5.8619,14.7789,33.7324,39.7002,20.7489,13.3196,-124.1630,-191.1511,100.0000,60.0000,25.0000,100.0000,47.5952,45.0421,47.6829,45.3819,-69007283.6809,-168308250.0000
46.4537,46.5876,46.3279,46.4780,-0.1370,-0.0239,-0.1132,10.5008,29.1956,37.7099,42.3803,19.2944,13.2803,-186.7319,-228.3019,100.0000,70.0000,30.0000,100.0000,47.5060,45.4014,47.5771,45.5981,-61867601.8676,-179527750.0000
46.5312,46.6204,46.4829,46.5673,-0.0720,0.0044,-0.0764,27.9739,46.4845,33.9453,40.3250,17.6783,13.2390,-259.8723,-221.4470,100.0000,80.0000,35.0000,100.0000,47.4329,45.6295,47.5202,45.7206,-41605501.8676,-159265650.0000
46.6356,46.6689,46.7204,46.6887,0.0342,0.0235,0.0106,49.1122,53.2584,49.4273,50.1019,16.1248,13.2764,-38.8370,-28.4132,20.0000,90.0000,40.0000,25.0000,47.1575,46.1138,47.3903,45.9475,-36239466.3464,-131208950.0000
46.6834,46.6487,46.7339,46.6917,0.0423,0.0208,0.0214,62.3673,50.5574,59.5221,55.3714,16.5643,13.3050,75.8929,50.2274,30.0000,0.0000,45.0000,30.0000,47.2863,46.0805,47.3922,45.9053,-27303537.7758,-119835950.0000
46.6968,46.6144,46.6361,46.6409,-0.0004,0.0155,-0.0159,48.2956,45.2268,53.0132,51.7372,15.3624,12.9781,65.6410,63.7744,40.0000,0.0000,50.0000,35.0000,47.3469,46.0467,47.3201,45.9088,-20919287.1394,-106903750.0000
46.7475,46.6167,46.6027,46.6256,-0.0153,0.0195,-0.0348,41.0092,47.0840,42.0453,46.3053,14.5514,12.7586,-48.9731,-13.1346,50.0000,10.0000,55.0000,40.0000,47.4902,46.0048,47.3248,45.9086,-22564801.4220,-118422350.0000
46.8281,46.6349,46.6746,46.6621,0.0175,0.0281,-0.0107,46.3755,47.0823,44.3615,47.5693,15.6802,12.9657,-90.8734,-44.6331,60.0000,20.0000,60.0000,45.0000,47.5234,46.1328,47.3259,45.9440,-30562051.4209,-128019050.0000
46.8587,46.6361,46.7345,46.6891,0.0463,0.0308,0.0155,53.8674,38.3574,56.4721,53.5796,17.0274,13.2026,-37.4348,23.1904,0.0000,30.0000,65.0000,50.0000,47.5018,46.2156,47.3256,45.9466,-20944879.0055,-114074150.0000
46.7804,46.6286,46.6865,46.6616,0.0268,0.0269,-0.0001,41.0041,24.2741,49.9055,50.4035,17.3230,13.1854,10.3177,56.3370,10.0000,40.0000,70.0000,55.0000,47.5399,46.0209,47.3075,45.9497,-19065762.3406,-102799450.0000
46.7461,46.6424,46.6924,46.6618,0.0312,0.0270,0.0042,20.2006,21.5932,47.9108,49.4773,17.1335,13.0548,-7.2058,20.9906,20.0000,50.0000,75.0000,60.0000,47.5538,45.9384,47.3344,45.9505,-26446640.1184,-112289150.0000
46.7215,46.6268,46.7180,46.6707,0.0447,0.0259,0.0188,11.6176,34.3759,43.6914,47.5310,17.2656,12.9982,-52.4453,-50.6077,30.0000,60.0000,80.0000,0.0000,47.5626,45.8804,47.3378,45.9157,-23477818.6876,-120601850.0000
46.7096,46.6122,46.7873,46.6985,0.0788,0.0212,0.0575,32.9615,60.3606,44.6828,48.0663,18.8833,13.3948,-52.1668,-47.8953,40.0000,70.0000,85.0000,5.0000,47.5713,45.8478,47.3520,45.8724,-27480195.8312,-127974650.0000
46.7021,46.6085,46.8604,46.7238,0.1158,0.0068,0.1089,58.5486,78.4819,60.8334,55.8334,20.6809,13.8122,33.4867,69.2814,50.0000,80.0000,90.0000,10.0000,47.5737,45.8305,47.3521,45.8649,-25525195.8286,-118199650.0000
46.6141,46.5798,46.7990,46.6803,0.0922,-0.0204,0.1126,89.5717,80.0010,66.2832,58.0872,20.7452,13.6605,95.9933,156.5087,60.0000,90.0000,95.0000,15.0000,47.4699,45.7583,47.2828,45.8768,-15725590.0333,-107114850.0000
46.5320,46.5347,46.6857,46.6142,0.0433,-0.0485,0.0919,87.3253,62.1513,66.0451,57.9470,18.8561,13.0988,139.5338,201.3532,70.0000,100.0000,100.0000,20.0000,47.2524,45.8117,47.1559,45.9134,-15604859.8764,-99508850.0000
46.4858,46.5030,46.5507,46.5427,-0.0182,-0.0715,0.0533,63.1060,42.1185,62.7294,55.9885,16.4537,12.4472,181.3446,214.9862,80.0000,100.0000,100.0000,25.0000,47.0463,45.9253,47.0224,45.9835,-18213210.7245,-87670950.0000
46.4418,46.4724,46.4320,46.4857,-0.0751,-0.0848,0.0097,36.0226,31.1561,55.7914,52.2132,14.2655,11.8964,188.0804,176.0382,90.0000,100.0000,100.0000,30.0000,46.8578,46.0258,46.9180,46.0267,-30559510.7245,-100017250.0000
46.4135,46.4679,46.3698,46.4619,-0.1088,-0.0873,-0.0215,27.2268,28.3854,41.4764,45.7599,12.2756,11.4391,-116.3968,-121.3858,100.0000,30.0000,45.0000,35.0000,46.7886,46.0383,46.9056,46.0302,-28955455.3398,-114912050.0000
46.4769,46.4862,46.4148,46.4929,-0.0947,-0.0819,-0.0128,30.2190,27.3313,45.0753,47.4269,12.9918,11.8989,-100.2987,-97.5341,70.0000,0.0000,50.0000,40.0000,46.8776,46.0761,46.9021,46.0703,-26904290.6360,-109930650.0000
46.5388,46.4892,46.4366,46.5114,-0.0906,-0.0787,-0.0119,27.7105,23.9348,45.4301,47.5916,14.3028,12.2190,-30.9144,-28.5953,80.0000,10.0000,55.0000,0.0000,47.0069,46.0706,46.9010,46.0773,-22725942.3618,-104160550.0000
46.5320,46.4653,46.4600,46.5304,-0.0855,-0.0757,-0.0098,24.0646,23.5171,44.2452,47.0677,14.5929,12.3217,-92.7135,-57.0317,0.0000,20.0000,60.0000,5.0000,47.0136,46.0505,46.9583,45.9723,-18356679.3432,-109129250.0000
46.5149,46.4560,46.4985,46.5560,-0.0732,-0.0733,0.0001,20.0294,25.3969,46.2014,48.0565,15.5662,12.5590,-95.8204,-72.8657,10.0000,30.0000,65.0000,10.0000,47.0404,45.9894,46.9688,45.9432,-16768129.3464,-115483450.0000
46.5149,46.4675,46.5240,46.5742,-0.0663,-0.0733,0.0070,26.4574,34.1647,43.2484,46.6645,16.9225,12.8634,-19.5612,-8.4896,20.0000,40.0000,70.0000,15.0000,47.0404,45.9894,46.9837,45.9514,-14309224.5859,-110319750.0000
46.5455,46.4850,46.5834,46.6076,-0.0436,-0.0750,0.0314,29.7040,43.2334,47.5301,48.9363,17.4471,12.9760,-59.7200,-50.9561,30.0000,50.0000,75.0000,20.0000,47.0422,46.0488,46.9951,45.9749,-14637838.2193,-117549250.0000
46.5373,46.4894,46.6046,46.6202,-0.0376,-0.0829,0.0453,46.3328,52.9848,54.7718,52.5422,18.2606,13.1445,46.6446,48.3767,40.0000,60.0000,0.0000,25.0000,47.0402,46.0344,47.0011,45.9778,-9475279.8837,-108699150.0000
46.5201,46.4956,46.5543,46.5980,-0.0643,-0.0942,0.0299,53.6633,59.9909,51.1298,50.6653,17.3738,12.9485,42.8572,33.7882,50.0000,70.0000,0.0000,30.0000,46.9925,46.0477,47.0260,45.9651,-3392049.1148,-100790950.0000
46.5030,46.5254,46.5342,46.5931,-0.0784,-0.1017,0.0233,58.9583,61.1012,46.6443,48.4172,16.8644,12.8570,13.2280,-5.5868,60.0000,80.0000,5.0000,35.0000,46.9684,46.0375,47.1458,45.9051,-5512763.4022,-91883950.0000
46.5224,46.5506,46.5577,46.6104,-0.0733,-0.1075,0.0342,67.3512,55.3573,54.3909,52.3224,16.6439,12.8444,25.5887,-1.5613,70.0000,90.0000,10.0000,40.0000,46.9899,46.0548,47.1935,45.9076,-21473763.4022,-107844950.0000
46.4955,46.5445,46.5036,46.5903,-0.1037,-0.1161,0.0124,56.9940,40.0593,57.4840,53.8066,16.1354,12.7731,115.5806,60.9794,80.0000,100.0000,15.0000,45.0000,46.9252,46.0658,47.1801,45.9089,-21028119.4050,-96703850.0000
46.4396,46.5510,46.4076,46.5540,-0.1546,-0.1191,-0.0355,41.7267,30.4873,42.8616,46.6130,13.7386,12.3024,81.7258,22.5028,0.0000,70.0000,0.0000,50.0000,46.7564,46.1227,47.2047,45.8973,-13659111.0718,-85169750.0000
46.3986,46.6080,46.4395,46.5845,-0.1490,-0.1103,-0.0388,21.4571,29.2160,38.6432,44.7991,11.5750,11.9537,-104.5236,-117.2712,10.0000,80.0000,5.0000,55.0000,46.8660,45.9311,47.3454,45.8706,-22781315.9276,-98660950.0000
46.3971,46.6570,46.5115,46.6339,-0.1246,-0.1006,-0.0240,28.2782,38.3304,43.8941,47.5631,12.1500,12.3348,-56.6403,-97.1071,20.0000,90.0000,10.0000,60.0000,46.8682,45.9259,47.3869,45.9270,-29117167.1526,-84988850.0000
46.4202,46.6928,46.5399,46.6602,-0.1189,-0.0946,-0.0243,37.9127,49.4462,47.7916,49.4978,12.1873,12.6101,6.0284,-58.3438,30.0000,100.0000,15.0000,65.0000,46.9088,45.9316,47.4360,45.9497,-25536760.9053,-73531550.0000
46.4245,46.7398,46.5349,46.6705,-0.1281,-0.0885,-0.0395,48.8002,61.4166,43.8665,47.7305,11.9605,12.8429,26.9179,-44.2393,40.0000,10.0000,20.0000,70.0000,46.9189,45.9302,47.5587,45.9208,-19214691.4849,-60565950.0000
46.4416,46.8030,46.5635,46.6983,-0.1220,-0.0786,-0.0433,61.6256,70.9544,49.2633,50.4457,13.1269,13.4187,39.8830,-42.3759,50.0000,0.0000,25.0000,75.0000,46.9439,45.9393,47.7007,45.9054,-22963215.2923,-68437850.0000
46.4710,46.8569,46.5422,46.7024,-0.1383,-0.0678,-0.0705,73.8241,69.2545,44.7664,48.3951,13.9917,13.9271,-8.7498,-64.9809,60.0000,0.0000,0.0000,80.0000,47.0496,45.8924,47.8391,45.8747,-15767998.9658,-77966650.0000
46.5479,46.9271,46.5575,46.7265,-0.1381,-0.0502,-0.0879,77.4135,57.3567,47.8179,49.9665,15.2086,14.6421,14.2100,-44.3929,70.0000,10.0000,0.0000,85.0000,47.2888,45.8070,47.9873,45.8669,-6778998.9658,-68977650.0000
46.5788,46.9740,46.5431,46.7375,-0.1511,-0.0282,-0.1228,56.5259,37.9348,45.8238,49.0230,16.6607,15.4061,12.0377,-43.5431,80.0000,20.0000,5.0000,90.0000,47.3545,45.8031,48.0588,45.8892,-8975176.7442,-59094850.0000
46.5935,47.0132,46.5454,46.7590,-0.1563,0.0025,-0.1588,38.1307,28.0376,42.3541,47.3731,18.3966,16.1789,-38.7760,-86.7124,90.0000,30.0000,10.0000,95.0000,47.3708,45.8163,48.0879,45.9384,-9807996.4169,-69255250.0000
46.6624,47.0583,46.5830,46.7993,-0.1447,0.0422,-0.1869,19.1478,22.7583,28.6445,41.3633,19.0590,16.7538,-155.7488,-180.9977,100.0000,0.0000,15.0000,100.0000,47.4717,45.8530,48.0975,46.0192,-22379114.5981,-84619950.0000
46.8175,47.1274,46.7450,46.8988,-0.0747,0.0889,-0.1636,26.8342,29.3269,31.8592,43.5928,17.2804,16.7812,-154.3825,-197.0319,100.0000,10.0000,20.0000,100.0000,47.5371,46.0978,48.0088,46.2459,-23046369.1140,-71986450.0000
46.9168,47.1752,46.8883,46.9829,-0.0092,0.1298,-0.1391,22.2930,35.2310,40.3894,48.8197,15.5925,16.9047,-101.6070,-148.6478,80.0000,20.0000,25.0000,90.0000,47.4676,46.3661,47.9221,46.4283,-31188475.5680,-59967150.0000
46.9655,47.2084,46.9491,47.0216,0.0220,0.1646,-0.1426,38.8535,47.5188,40.1462,48.7212,15.5072,17.5869,-59.8324,-107.0839,90.0000,30.0000,30.0000,95.0000,47.4861,46.4450,47.9104,46.5065,-30001805.7999,-55328350.0000
47.0550,47.2288,47.0253,47.0654,0.0624,0.2002,-0.1378,44.5464,49.6548,39.3876,48.3997,16.1267,18.5086,-136.1733,-174.6355,100.0000,40.0000,35.0000,100.0000,47.6045,46.5055,47.8816,46.5759,-32742205.7999,-64919750.0000
47.1644,47.2606,47.1250,47.1168,0.1161,0.2347,-0.1186,59.1566,46.1350,46.0907,52.3777,15.9515,19.2791,-55.8087,-78.3347,60.0000,50.0000,40.0000,80.0000,47.7250,46.6039,47.8412,46.6799,-28804472.4657,-50153250.0000
47.2428,47.2805,47.1631,47.1340,0.1446,0.2643,-0.1198,45.2614,37.2503,52.2052,55.7038,16.9642,20.1398,12.9944,1.5873,70.0000,0.0000,45.0000,85.0000,47.8778,46.6078,47.8448,46.7162,-33858083.4273,-38974050.0000
47.3064,47.2875,47.1455,47.1226,0.1494,0.2943,-0.1449,33.9869,32.3804,45.1529,52.6261,17.7640,20.5394,-33.8335,-40.8317,80.0000,0.0000,50.0000,90.0000,48.0470,46.5658,47.8533,46.7218,-29109209.7466,-38974050.0000
47.3693,47.3020,47.1931,47.1427,0.1850,0.3305,-0.1455,32.5025,31.7866,38.5465,49.9518,19.3269,21.1264,-142.4672,-188.2376,90.0000,10.0000,55.0000,95.0000,48.0779,46.6606,47.8449,46.7590,-33943546.8899,-48374150.0000
47.4328,47.3090,47.3071,47.1914,0.2534,0.3669,-0.1134,30.6516,28.9997,46.2077,54.4148,19.2880,22.1380,-166.8993,-170.5563,100.0000,20.0000,60.0000,0.0000,47.9780,46.8877,47.8224,46.7956,-32139436.0769,-40957250.0000
47.4543,47.2809,47.3610,47.2048,0.2979,0.3952,-0.0973,32.2058,31.3773,54.8939,58.8323,19.2446,23.2029,29.5274,86.7340,0.0000,30.0000,65.0000,5.0000,47.9548,46.9537,47.8961,46.6657,-28286882.2298,-25306250.0000
47.4373,47.2654,47.3512,47.1837,0.3157,0.4195,-0.1039,24.1416,36.3760,46.6533,55.7139,18.3659,23.1465,-78.3179,-34.6270,10.0000,40.0000,70.0000,10.0000,47.9547,46.9199,47.8830,46.6477,-21294676.5968,-38035650.0000
47.4336,47.2761,47.4084,47.1931,0.3654,0.4455,-0.0801,37.7846,50.0665,46.8366,55.8095,19.8998,23.6018,-59.5345,-16.2500,20.0000,50.0000,75.0000,15.0000,47.9612,46.9060,47.8889,46.6633,-15491835.2183,-25090850.0000
47.4513,47.2794,47.4765,47.2028,0.4228,0.4655,-0.0428,47.2019,63.0523,57.8953,61.1979,21.8788,24.2137,-27.7535,17.8085,0.0000,60.0000,80.0000,20.0000,47.9438,46.9588,47.8891,46.6697,-23124119.0064,-15981350.0000
47.4025,47.2495,47.4711,47.1714,0.4492,0.4762,-0.0270,65.2129,77.5592,63.6568,63.6858,24.0778,24.8579,53.5714,105.6505,10.0000,70.0000,85.0000,25.0000,47.9583,46.8467,47.8714,46.6275,-23260769.6370,-5185950.0000
47.3567,47.1999,47.4267,47.1188,0.4591,0.4830,-0.0239,76.7421,84.0612,65.9688,64.6631,23.8864,24.8482,77.5194,129.3886,20.0000,80.0000,90.0000,30.0000,47.8916,46.8217,47.8373,46.5625,-23721694.6355,4032550.0000
47.3182,47.1519,47.3577,47.0537,0.4583,0.4890,-0.0306,90.7228,82.2017,70.8586,66.7163,23.6737,24.8380,140.6728,192.6280,30.0000,90.0000,95.0000,35.0000,47.7897,46.8468,47.7644,46.5394,-22889890.7121,12516950.0000
47.2687,47.1012,47.2420,46.9669,0.4363,0.4966,-0.0603,84.7186,70.0759,65.6766,64.2776,23.4374,24.8273,240.5063,258.4732,40.0000,100.0000,100.0000,40.0000,47.5666,46.9708,47.6265,46.5759,-27402782.6027,21793450.0000
47.2347,47.0631,47.1714,46.9045,0.4343,0.5117,-0.0774,71.1638,55.9800,60.8706,62.2617,22.3948,24.6440,86.7168,112.2421,0.0000,30.0000,65.0000,45.0000,47.4608,47.0085,47.5595,46.5668,-33404935.5473,10456050.0000
47.1851,47.0225,47.1392,46.8612,0.4502,0.5310,-0.0809,54.3453,44.3055,60.1089,61.9527,23.8358,25.0034,80.7692,106.3830,0.0000,40.0000,70.0000,0.0000,47.5126,46.8576,47.5608,46.4842,-42440201.7020,1133950.0000
47.1075,46.9537,47.1082,46.8172,0.4677,0.5513,-0.0836,42.4308,40.2644,59.2523,61.5941,24.4652,25.1711,3.5114,48.9642,10.0000,50.0000,75.0000,0.0000,47.6232,46.5918,47.6664,46.2410,-39562835.0370,-7498150.0000
47.0934,46.8672,47.0801,46.7732,0.4877,0.5722,-0.0844,36.1404,46.4255,55.8383,60.1677,25.6084,25.4354,-20.3160,42.6762,20.0000,60.0000,80.0000,5.0000,47.6021,46.5848,47.8065,45.9278,-39322937.6003,1857850.0000
47.1186,46.8099,47.0852,46.7433,0.5243,0.5933,-0.0689,42.2222,59.7542,61.6491,62.9438,27.9363,25.9163,16.4743,62.4680,30.0000,70.0000,85.0000,10.0000,47.6422,46.5949,47.8320,45.7877,-45052106.8325,-7452050.0000
47.1075,46.7563,47.0421,46.6870,0.5408,0.6105,-0.0697,60.9140,73.2734,56.7931,60.8864,29.5682,26.2017,-57.7295,39.5492,40.0000,80.0000,90.0000,15.0000,47.6217,46.5933,47.7868,45.7257,-36622106.8318,2663950.0000
47.0964,46.7093,47.0486,46.6527,0.5811,0.6279,-0.0468,76.1262,79.0449,62.1008,63.3942,32.4441,26.8451,45.6790,78.2808,50.0000,90.0000,95.0000,20.0000,47.6229,46.5699,47.7738,45.6448,-41562928.7801,14580050.0000
47.0432,46.6394,47.0121,46.5937,0.6037,0.6396,-0.0359,82.7799,77.1351,66.0078,65.1891,34.7446,27.1314,129.8701,107.3869,60.0000,100.0000,100.0000,25.0000,47.6175,46.4689,47.7453,45.5335,-44076893.4893,21702950.0000
46.9855,46.5721,46.9364,46.5138,0.6095,0.6486,-0.0391,78.2287,72.9829,66.8041,65.5604,35.8469,27.1315,104.0368,96.0763,70.0000,90.0000,95.0000,30.0000,47.5392,46.4318,47.6598,45.4845,-41615409.2784,13908250.0000
46.9337,46.4945,46.8373,46.4224,0.6051,0.6584,-0.0533,70.3967,68.8319,64.6958,64.5042,37.4957,27.2119,133.7233,108.4939,80.0000,100.0000,100.0000,35.0000,47.4222,46.4452,47.5612,45.4279,-39639425.9441,20683050.0000
46.8916,46.4121,46.7522,46.3384,0.6071,0.6717,-0.0646,70.3233,71.7476,58.9343,61.7701,39.3277,27.2966,52.4294,80.7526,90.0000,100.0000,100.0000,40.0000,47.3456,46.4376,47.4965,45.3277,-43449151.6566,9571350.0000
46.8598,46.3625,46.7370,46.2876,0.6416,0.6879,-0.0463,65.7756,73.3524,53.4951,59.4048,42.0341,27.5180,-62.3819,45.7971,0.0000,80.0000,90.0000,45.0000,47.3702,46.3493,47.4582,45.2668,-44606623.8221,-635450.0000
46.7999,46.3244,46.7891,46.2650,0.7086,0.6994,0.0091,79.1438,78.7785,68.7400,66.6986,46.4572,28.0132,104.2855,107.6811,0.0000,90.0000,95.0000,50.0000,47.5488,46.0510,47.4505,45.1984,-50646379.3780,16599950.0000
46.6409,46.2490,46.7213,46.1777,0.7236,0.6971,0.0264,75.1379,79.0603,75.7862,69.6434,46.9321,27.6208,78.2684,109.1466,10.0000,100.0000,100.0000,0.0000,47.6880,45.5938,47.3607,45.1373,-57905158.8292,5785850.0000
46.5012,46.1607,46.5908,46.0587,0.7103,0.6905,0.0198,82.0538,82.1592,74.2285,68.7856,47.4597,27.2077,90.6817,132.0857,20.0000,100.0000,100.0000,0.0000,47.5273,45.4750,47.2000,45.1213,-57905158.8272,19050950.0000
46.4050,46.0508,46.4625,45.9419,0.6974,0.6856,0.0118,79.9891,83.8721,71.0530,67.1129,46.1819,26.4431,91.5781,143.2800,30.0000,100.0000,100.0000,0.0000,47.3392,45.4708,47.1052,44.9965,-64011214.9274,10418250.0000
46.3222,45.9488,46.3649,45.8409,0.6979,0.6826,0.0153,84.4348,87.4812,68.1055,65.6560,44.7816,25.6437,73.3251,127.0867,40.0000,70.0000,85.0000,0.0000,47.2113,45.4332,47.0480,44.8496,-65627966.9276,313550.0000
46.2357,45.8490,46.2948,45.7525,0.7110,0.6788,0.0322,87.1924,90.0235,70.9219,66.8756,43.9366,24.9932,88.5403,141.3251,50.0000,80.0000,90.0000,0.0000,47.1369,45.3345,47.0244,44.6736,-68777452.0365,9020950.0000
46.1588,45.7307,46.1878,45.6448,0.7075,0.6708,0.0367,90.8163,84.8861,73.4451,67.9831,43.2872,24.3817,113.3601,148.0311,60.0000,90.0000,95.0000,0.0000,46.9910,45.3266,46.9827,44.4786,-74492359.4453,2848850.0000
46.0553,45.6035,46.0374,45.5163,0.6837,0.6616,0.0222,92.0617,69.6455,72.7917,67.6008,42.5657,23.7380,164.1747,152.5822,70.0000,100.0000,100.0000,0.0000,46.7578,45.3528,46.8853,44.3217,-75309559.4428,-4505950.0000
45.9325,45.4593,45.8682,45.3813,0.6502,0.6560,-0.0058,71.7803,47.7885,69.8215,65.8808,41.7640,23.0604,187.6435,130.6599,80.0000,100.0000,100.0000,0.0000,46.4859,45.3792,46.8175,44.1011,-74130367.4413,-14332550.0000
45.8653,45.2940,45.7273,45.2633,0.6282,0.6575,-0.0293,45.0944,37.7382,62.3261,61.9999,41.3169,22.4700,169.8565,95.9891,90.0000,100.0000,100.0000,5.0000,46.2681,45.4624,46.8881,43.7000,-83978088.4947,-25672350.0000
45.8490,45.1728,45.6880,45.1959,0.6518,0.6648,-0.0130,26.4907,43.9280,55.7288,59.0498,41.4556,22.0178,-153.6267,32.7570,100.0000,80.0000,90.0000,10.0000,46.2574,45.4405,46.9241,43.4215,-92672292.7933,-38111750.0000
45.8571,45.0733,45.7289,45.1634,0.7132,0.6681,0.0451,41.6294,57.8536,66.3852,63.8457,44.2615,22.1297,-103.6691,50.8529,0.0000,90.0000,95.0000,0.0000,46.2403,45.4740,46.9588,43.1879,-93440257.5002,-29408150.0000
