SMA-10-10,SMA-20-20,EMA-10-10,EMA-20-20,MACD_Hist-10-10,MACD-10-10,MACD_Signal-10-10,SlowK,SlowD,RSI-10-10,RSI-20-20,ADX-10-10,ADX-20-20,CCI-10-10,CCI-20-20,Aroon Down-10-10,Aroon Up-10-10,Aroon Up-20-20,Aroon Down-20-20,Real Middle Band-10-10,Real Lower Band-10-10,Real Upper Band-20-20,Real Lower Band-20-20,Chaikin A/D,OBV
63.3687,65.1013,63.8700,64.6261,-0.1666,-0.8521,-0.6855,66.4762,72.5662,37.4281,40.3648,40.9154,25.6134,55.4273,-47.7386,0.0000,30.0000,0.0000,65.0000,61.8646,64.8729,68.7608,61.4418,-228185860.1099,2660500.0000
63.6176,65.2879,63.9469,64.7421,-0.2235,-0.8674,-0.6439,71.0110,75.0264,35.8324,39.5615,41.0793,25.1972,4.4474,-62.2647,0.0000,40.0000,0.0000,70.0000,61.4263,65.8090,68.9868,61.5889,-233164030.1102,-2870800.0000
63.9171,65.4815,64.0664,64.8824,-0.2745,-0.8625,-0.5880,80.2115,69.1306,40.2932,42.1641,40.9378,24.6793,-11.5360,-68.0312,0.0000,50.0000,0.0000,75.0000,61.1727,66.6616,69.1721,61.7908,-231768623.3307,-9203800.0000
64.2328,65.6683,64.0895,64.9793,-0.3808,-0.9001,-0.5193,73.8569,53.6841,40.4590,42.2607,40.7807,24.1342,-3.5483,-60.4521,10.0000,60.0000,5.0000,80.0000,60.8811,67.5845,69.4105,61.9262,-227460139.1497,-1799900.0000
64.5377,65.8453,64.1132,65.0842,-0.5129,-0.9370,-0.4242,53.3234,36.4331,32.4519,37.9370,41.3942,23.8034,-34.9502,-89.8956,20.0000,70.0000,10.0000,85.0000,60.8001,68.2754,69.5867,62.1040,-222534310.6940,-12069000.0000
64.9135,66.0561,64.2862,65.2683,-0.6087,-0.9046,-0.2959,33.8719,25.2358,13.4695,28.7500,40.4696,23.0257,-87.7519,-158.5883,30.0000,80.0000,15.0000,90.0000,60.9845,68.8425,69.6811,62.4310,-230704304.5588,-21253200.0000
65.3924,66.3016,64.7584,65.5954,-0.5868,-0.7306,-0.1438,22.1041,18.1455,13.9145,29.2704,35.9294,21.3266,-111.0274,-200.6535,0.0000,90.0000,20.0000,95.0000,61.7661,69.0187,69.4753,63.1279,-237597676.7543,-31568100.0000
65.8747,66.5213,65.3025,65.9412,-0.5159,-0.5129,0.0029,19.7314,15.9361,15.3226,30.9136,31.0672,19.6587,-155.8918,-275.4251,10.0000,100.0000,25.0000,100.0000,62.7716,68.9779,69.1144,63.9281,-228887655.1853,-22116800.0000
66.3051,66.7281,65.8657,66.2752,-0.4063,-0.2744,0.1319,12.6008,17.3398,17.8023,33.6590,25.6647,17.9030,-178.5216,-316.2610,20.0000,100.0000,30.0000,100.0000,63.9382,68.6720,68.6686,64.7875,-237063987.8955,-9251100.0000
66.6188,66.8988,66.3981,66.5705,-0.2708,-0.0373,0.2335,15.4759,26.8248,24.3498,39.8690,20.9101,16.7993,-249.2141,-410.6548,30.0000,100.0000,35.0000,100.0000,65.1941,68.0435,68.1361,65.6615,-231946526.1688,2940500.0000
66.8340,66.9781,66.7610,66.7606,-0.1673,0.1339,0.3012,23.9426,43.6630,35.7531,47.9703,15.8320,15.7428,-201.1807,-241.8469,0.0000,100.0000,40.0000,100.0000,66.1229,67.5450,67.7874,66.1689,-228228699.0111,14937200.0000
66.9581,66.9672,66.9272,66.8392,-0.1195,0.2235,0.3430,41.0557,60.7315,41.1969,51.0604,13.3344,15.8688,-190.9125,-129.3000,0.0000,100.0000,45.0000,5.0000,66.4631,67.4531,67.8322,66.1022,-226113663.2967,20859300.0000
67.0458,66.9398,67.0434,66.8850,-0.0782,0.2947,0.3729,65.9908,71.2962,54.9614,57.4904,12.2996,16.4743,-73.8328,-18.6090,0.0000,100.0000,50.0000,0.0000,66.6806,67.4110,67.9037,65.9758,-223707098.2480,27215100.0000
67.1038,66.8651,67.0265,66.8604,-0.0839,0.3085,0.3924,75.1480,71.5547,53.2368,56.8574,11.9644,17.3067,21.2005,45.3790,10.0000,50.0000,55.0000,0.0000,66.5665,67.6410,67.9811,65.7491,-222786273.3923,33115200.0000
67.1529,66.7881,67.0254,66.8423,-0.0829,0.3305,0.4134,72.7499,63.2001,54.5380,57.4197,12.3356,17.7024,21.4097,55.4370,20.0000,60.0000,60.0000,0.0000,66.5637,67.7421,68.0504,65.5258,-223492637.5714,37417600.0000
67.1987,66.7031,67.0105,66.8160,-0.0864,0.3477,0.4341,66.7661,52.4503,52.0783,56.4653,12.7481,18.1189,-19.5016,46.0417,30.0000,70.0000,65.0000,0.0000,66.5660,67.8314,68.0946,65.3115,-226619778.2307,33293400.0000
67.2108,66.6123,67.0238,66.8019,-0.0767,0.3790,0.4557,50.0843,38.9012,55.5565,58.0547,13.7599,18.6612,-16.6543,51.6006,40.0000,0.0000,70.0000,5.0000,66.5932,67.8285,68.1559,65.0687,-227394084.6842,28492700.0000
67.1678,66.6167,66.9996,66.7670,-0.0801,0.3949,0.4749,40.5006,35.2703,54.6478,57.6775,14.8842,19.2321,-8.1719,49.8242,50.0000,10.0000,0.0000,10.0000,66.4785,67.8571,68.1666,65.0667,-226537376.9924,34061300.0000
67.1510,66.6560,66.9835,66.7349,-0.0794,0.4155,0.4949,26.1188,39.2085,47.1989,54.7108,16.3399,19.8745,-107.0361,-0.2744,60.0000,20.0000,5.0000,15.0000,66.4453,67.8568,68.2880,65.0240,-229981661.7386,28416500.0000
67.1787,66.7166,67.0672,66.7484,-0.0315,0.4833,0.5148,39.1917,51.8398,52.3587,57.2525,16.6776,20.8754,-62.1483,18.5636,70.0000,0.0000,10.0000,20.0000,66.5424,67.8151,68.4250,65.0082,-230224334.0789,34119300.0000
67.1223,66.7230,67.1006,66.7307,0.0085,0.5311,0.5227,52.3150,64.4714,58.6288,60.1374,17.9378,21.7172,-40.3150,19.0163,80.0000,0.0000,15.0000,25.0000,66.3237,67.9209,68.4354,65.0107,-228809987.1410,28788300.0000
66.9763,66.7197,67.0665,66.6755,0.0296,0.5501,0.5205,64.0128,73.3811,59.1387,60.3686,19.3379,22.6033,57.4007,58.9677,90.0000,10.0000,20.0000,30.0000,65.8579,68.0948,68.4281,65.0113,-227486619.9452,34888700.0000
66.8337,66.6864,67.0188,66.6118,0.0505,0.5637,0.5131,77.0865,80.3588,67.3044,63.9909,20.2407,23.1076,96.9963,85.6114,100.0000,0.0000,25.0000,35.0000,65.5550,68.1125,68.3755,64.9972,-232284207.1004,28736500.0000
66.6264,66.6752,66.8675,66.4973,0.0296,0.5301,0.5005,79.0440,81.8585,65.4945,63.1032,20.0511,23.3826,98.2181,77.3664,90.0000,0.0000,30.0000,40.0000,65.3048,67.9480,68.3402,65.0102,-229800916.7771,21038300.0000
66.4233,66.6449,66.7219,66.3893,0.0045,0.4976,0.4931,84.9458,85.1250,65.9956,63.3292,20.2812,23.7726,120.7098,87.8693,100.0000,0.0000,35.0000,45.0000,65.0910,67.7556,68.2687,65.0212,-223420042.3575,27571100.0000
66.2074,66.5612,66.5379,66.2672,-0.0459,0.4460,0.4920,81.5856,87.9024,61.2612,60.9719,20.5369,24.1832,98.2953,52.6356,100.0000,0.0000,40.0000,50.0000,64.9797,67.4352,68.1622,64.9602,-230967065.7337,19386300.0000
66.0137,66.5296,66.4191,66.1824,-0.0811,0.4224,0.5035,88.8436,90.2876,57.0967,59.0340,21.9631,24.8820,79.9479,21.5124,0.0000,10.0000,45.0000,55.0000,64.7818,67.2457,68.1139,64.9453,-228852711.6161,12730000.0000
66.0655,66.5033,66.3561,66.1277,-0.1000,0.4238,0.5237,93.2782,89.2114,60.2778,60.5931,24.2772,25.8352,87.1666,42.9114,0.0000,20.0000,50.0000,60.0000,64.6873,67.4438,68.0927,64.9140,-233512713.2556,19340700.0000
66.1610,66.4495,66.2343,66.0460,-0.1499,0.3988,0.5487,88.7411,81.9521,60.0776,60.4939,26.3860,26.6573,74.2253,55.0152,10.0000,30.0000,55.0000,65.0000,64.4673,67.8547,68.0537,64.8453,-236188219.4496,25773300.0000
66.2545,66.3806,66.0900,65.9578,-0.2230,0.3632,0.5862,85.6149,72.4221,54.6626,57.8411,28.4596,27.4533,11.9275,5.5110,20.0000,40.0000,60.0000,70.0000,64.3247,68.1843,68.0223,64.7390,-242157209.9751,18595400.0000
66.3238,66.3325,66.0316,65.9162,-0.2754,0.3665,0.6420,71.5002,58.6544,47.9924,54.8126,31.2226,28.5869,-34.7533,-41.4754,30.0000,50.0000,65.0000,75.0000,64.3360,68.3115,68.0300,64.6350,-248005107.4962,11300600.0000
66.4630,66.2646,66.0843,65.9290,-0.2885,0.4223,0.7108,60.1514,46.5621,48.6915,55.2212,32.7828,30.0677,-33.6286,-23.4347,40.0000,60.0000,70.0000,80.0000,64.4482,68.4778,68.1420,64.3872,-249345868.1038,17071700.0000
66.5390,66.1994,66.1352,65.9368,-0.3017,0.4812,0.7829,44.3118,38.2239,46.0179,53.9902,35.0420,31.5151,-58.4571,-35.2960,50.0000,70.0000,75.0000,85.0000,64.5647,68.5132,68.2147,64.1840,-248282788.1042,10870400.0000
66.7239,66.1630,66.2483,65.9695,-0.2857,0.5727,0.8584,35.2231,38.5050,44.4864,53.2723,36.9498,33.1732,-91.7900,-45.8338,60.0000,80.0000,80.0000,90.0000,64.7800,68.6678,68.2435,64.0826,-251930788.1041,5170400.0000
66.8665,66.1334,66.4164,66.0197,-0.2350,0.6948,0.9298,35.1367,50.0158,43.4026,52.7470,38.7263,34.8395,-129.1326,-45.8482,70.0000,90.0000,85.0000,95.0000,65.1043,68.6287,68.2674,63.9995,-257011883.0199,15507800.0000
66.9149,66.1052,66.6443,66.0859,-0.1378,0.8508,0.9885,45.1552,63.6850,40.7659,51.4331,40.4582,36.5357,-212.4611,-87.1111,80.0000,100.0000,90.0000,100.0000,65.2969,68.5330,68.2920,63.9184,-267623766.8016,1968500.0000
67.0454,66.0820,66.9796,66.1860,0.0405,1.0635,1.0230,69.7555,71.8488,61.9587,65.5622,41.7968,38.1770,31.7580,81.0369,90.0000,0.0000,95.0000,5.0000,65.8735,68.2173,68.3188,63.8452,-278264485.0606,28004300.0000
66.9412,65.9424,66.9261,66.0771,0.0945,1.1073,1.0129,76.1444,67.2512,72.3295,71.2615,43.2951,38.4221,109.9820,130.4112,100.0000,10.0000,100.0000,0.0000,65.6688,68.2135,68.2255,63.6594,-278827411.9841,42640400.0000
66.7381,65.7683,66.7188,65.8895,0.0928,1.0821,0.9892,69.6466,64.3975,72.0637,71.1108,42.2054,37.9970,132.9033,151.8507,100.0000,20.0000,100.0000,0.0000,65.4683,68.0078,67.9700,63.5666,-272594879.9835,50841100.0000
66.5067,65.5830,66.4743,65.6864,0.0722,1.0382,0.9660,55.9627,67.1102,66.5153,68.0617,41.0501,37.5654,71.8151,113.2898,70.0000,30.0000,85.0000,0.0000,65.2662,67.7472,67.6847,63.4813,-281947672.1911,41238900.0000
66.3413,65.4202,66.3474,65.5434,0.0979,1.0459,0.9480,67.5833,73.0052,68.7597,69.3311,40.9518,37.4343,77.1590,115.7391,80.0000,0.0000,90.0000,5.0000,64.9955,67.6871,67.5477,63.2928,-284680348.6626,34602400.0000
66.0662,65.2336,66.1609,65.3704,0.1026,1.0261,0.9235,77.7847,73.6285,64.3816,66.9617,40.8425,37.2964,67.7844,108.8389,90.0000,10.0000,95.0000,10.0000,64.4307,67.7017,67.3634,63.1038,-278394084.3773,42603100.0000
65.8597,65.0769,66.0600,65.2394,0.1463,1.0441,0.8978,73.6477,69.3009,79.4772,75.2822,41.7259,37.4113,174.6681,184.7124,100.0000,20.0000,100.0000,15.0000,64.0423,67.6771,67.2380,62.9158,-284640370.0920,51347900.0000
65.6021,64.8785,65.7454,65.0040,0.1030,0.9643,0.8613,69.4530,69.6288,76.2238,73.2334,39.2891,36.6976,156.8829,171.4854,100.0000,30.0000,100.0000,20.0000,64.0655,67.1388,66.8417,62.9153,-291164233.5829,40239700.0000
65.4004,64.7228,65.4849,64.8026,0.0697,0.9052,0.8355,64.8021,71.5365,67.5878,68.6186,37.3037,36.1744,63.7799,109.4222,90.0000,0.0000,95.0000,25.0000,64.0952,66.7055,66.4995,62.9461,-290714668.3644,29899700.0000
65.2955,64.6115,65.3982,64.6896,0.1047,0.9227,0.8181,74.6314,78.4581,82.1393,75.3026,37.1431,36.1456,124.6817,162.1924,100.0000,0.0000,100.0000,0.0000,63.9912,66.5997,66.3642,62.8587,-290575797.2105,37121000.0000
65.1186,64.4487,65.1666,64.5054,0.0823,0.8742,0.7919,75.1760,78.9734,80.3737,74.1939,36.9647,36.1154,99.3184,135.1900,100.0000,10.0000,100.0000,0.0000,64.0196,66.2175,66.0932,62.8042,-295810496.1639,26596500.0000
64.9437,64.2305,64.9419,64.3293,0.0549,0.8262,0.7713,85.5668,73.0638,77.7320,72.6380,37.4196,36.2303,133.0349,136.9510,100.0000,0.0000,100.0000,5.0000,64.0345,65.8529,66.0485,62.4125,-295294787.7529,17399700.0000
64.7985,64.0489,64.7449,64.1716,0.0309,0.7886,0.7576,76.1775,59.9787,74.9286,71.1106,35.7919,35.8918,159.5670,134.1136,100.0000,0.0000,100.0000,10.0000,64.0511,65.5459,65.9172,62.1807,-293554864.8954,12943800.0000
64.6592,63.8559,64.5760,64.0312,0.0120,0.7619,0.7499,57.4472,53.0590,73.8804,70.5576,34.6383,35.7016,199.2146,134.5261,100.0000,0.0000,100.0000,0.0000,63.9743,65.3441,65.8741,61.8377,-290751919.6115,17445500.0000
64.4992,63.6656,64.3949,63.8880,-0.0184,0.7285,0.7469,46.3115,58.2598,61.9086,65.2845,33.6005,35.5613,14.4339,69.7088,80.0000,10.0000,90.0000,5.0000,63.8251,65.1733,65.7842,61.5469,-295036958.8082,12873900.0000
64.4010,63.5791,64.3857,63.8304,0.0209,0.7724,0.7515,55.4182,68.2315,65.1248,66.6419,35.2011,35.9846,31.9315,76.4447,90.0000,20.0000,95.0000,10.0000,63.4784,65.3236,65.7061,61.4522,-296547557.6851,10595200.0000
64.2941,63.5042,64.3492,63.7546,0.0593,0.8056,0.7463,73.0497,75.7799,75.9932,70.9275,35.6741,36.1674,87.2790,109.0314,100.0000,30.0000,100.0000,15.0000,63.2286,65.3595,65.5943,61.4141,-293597990.1170,13626700.0000
64.1548,63.4113,64.2267,63.6340,0.0692,0.8007,0.7314,76.2267,78.0910,75.9932,70.9275,34.9277,36.1165,112.5123,125.6692,100.0000,40.0000,100.0000,20.0000,63.0787,65.2309,65.4080,61.4147,-292644200.4264,18032300.0000
64.0452,63.3081,64.0771,63.5008,0.0686,0.7827,0.7141,78.0634,79.0752,75.2865,70.5661,33.3334,35.9199,111.0469,124.5954,100.0000,50.0000,100.0000,25.0000,63.0772,65.0133,65.1968,61.4194,-291730550.4263,18032300.0000
63.9275,63.2210,63.9107,63.3613,0.0590,0.7559,0.6970,79.9830,76.3616,73.8372,69.8210,31.7252,35.7521,111.6203,124.7363,100.0000,0.0000,100.0000,30.0000,63.0905,64.7645,64.9778,61.4643,-294063820.6969,13099100.0000
63.7789,63.1501,63.7417,63.2233,0.0443,0.7265,0.6822,79.1793,65.1038,71.4813,68.6406,30.2728,35.6558,140.5807,136.0779,100.0000,0.0000,100.0000,35.0000,62.9970,64.5608,64.7766,61.5236,-293594120.6974,5114200.0000
63.5173,63.0761,63.5889,63.0964,0.0319,0.7031,0.6712,69.9224,52.8958,70.9582,68.3794,29.2014,35.6819,129.3309,142.7886,100.0000,10.0000,100.0000,40.0000,62.2080,64.8266,64.5941,61.5581,-290898620.6974,13200700.0000
63.2994,62.9940,63.4141,62.9618,0.0052,0.6684,0.6632,46.2097,47.4352,68.4168,67.1112,28.1311,35.7375,99.8567,134.3984,100.0000,20.0000,100.0000,45.0000,61.9110,64.6878,64.3952,61.5929,-292709032.5617,8556600.0000
63.0525,62.9254,63.2588,62.8406,-0.0208,0.6411,0.6619,42.5552,57.5069,65.0267,65.4930,27.5247,35.9327,56.4746,85.2584,60.0000,0.0000,80.0000,50.0000,61.4670,64.6381,64.2318,61.6191,-290458457.8628,2115300.0000
62.8320,62.8441,63.1406,62.7406,-0.0373,0.6298,0.6671,53.5405,72.6453,61.1136,63.7268,27.6255,36.3126,51.1135,71.8714,70.0000,10.0000,85.0000,55.0000,61.1104,64.5535,64.1274,61.5608,-290910420.4427,-5668500.0000
62.7573,62.7768,63.0710,62.6655,-0.0360,0.6404,0.6764,76.4248,84.3793,61.6100,63.9757,28.6275,36.9025,64.4667,81.5684,80.0000,20.0000,90.0000,60.0000,61.0861,64.4285,64.0662,61.4875,-288151817.9117,-2209300.0000
62.7143,62.7365,62.9799,62.5797,-0.0434,0.6420,0.6854,87.9707,82.5454,62.0636,64.2139,29.7408,37.5235,80.0505,103.5069,90.0000,30.0000,95.0000,65.0000,61.0986,64.3299,63.9850,61.4879,-287521817.9125,1930700.0000
62.6679,62.6857,62.8625,62.4820,-0.0644,0.6319,0.6963,88.7423,71.1730,66.9434,66.8138,30.7837,38.1274,105.7696,138.9121,100.0000,40.0000,100.0000,70.0000,61.1208,64.2149,63.8863,61.4851,-289868476.2105,-2380100.0000
62.5710,62.6261,62.6534,62.3428,-0.1327,0.5797,0.7124,70.9232,53.4692,65.6737,66.1328,30.8746,38.4860,117.2746,146.4316,100.0000,50.0000,100.0000,75.0000,61.2106,63.9315,63.7116,61.5406,-285442578.5361,3567200.0000
62.5145,62.5521,62.4321,62.2053,-0.2252,0.5204,0.7455,53.8537,41.5417,61.7018,64.0294,31.2671,38.9370,63.0522,72.8237,0.0000,60.0000,50.0000,80.0000,61.2986,63.7305,63.5465,61.5578,-290492458.5362,-3319000.0000
62.5212,62.4880,62.2648,62.1022,-0.3175,0.4843,0.8018,35.6308,31.6855,44.6649,56.4287,32.6113,39.6386,-86.4621,-113.1090,10.0000,70.0000,55.0000,85.0000,61.2899,63.7526,63.4763,61.4996,-294113916.1828,-10826900.0000
62.6349,62.4793,62.3652,62.1326,-0.3102,0.5710,0.8812,35.1406,29.1446,50.2907,59.7818,34.5284,41.1948,-59.8224,-51.7602,20.0000,80.0000,60.0000,90.0000,61.4785,63.7913,63.4938,61.4649,-294274075.0059,-5381500.0000
62.6887,62.4760,62.4027,62.1259,-0.3245,0.6343,0.9588,24.2852,30.7380,40.6045,56.2270,38.0877,42.4097,-118.6776,-96.5624,30.0000,90.0000,65.0000,95.0000,61.5694,63.8080,63.4946,61.4574,-294852755.4937,-11852200.0000
62.7983,62.5002,62.5711,62.1766,-0.2779,0.7620,1.0399,28.0081,38.5551,39.4388,55.8198,39.8699,44.0698,-205.6573,-130.4488,40.0000,100.0000,70.0000,0.0000,61.9208,63.6759,63.4599,61.5405,-297484309.3404,-16475200.0000
62.8562,62.5047,62.7903,62.2389,-0.1893,0.9200,1.1094,39.9206,47.6498,58.6672,66.7676,41.5897,45.8611,-152.0827,-46.4017,50.0000,100.0000,75.0000,5.0000,62.2828,63.4296,63.4480,61.5614,-300531212.8500,-11513100.0000
62.7963,62.4493,62.8087,62.1896,-0.1627,0.9940,1.1567,47.7366,55.8249,67.7452,70.7960,44.7839,47.3253,56.1286,88.6737,60.0000,20.0000,80.0000,10.0000,62.0690,63.5236,63.4657,61.4329,-296203552.4728,-5229100.0000
62.7586,62.3781,62.7550,62.0989,-0.1583,1.0391,1.1974,55.2922,67.8726,67.6569,70.7631,45.4836,47.4439,64.3853,96.7908,70.0000,30.0000,85.0000,15.0000,62.0491,63.4682,63.4153,61.3409,-296120573.2522,-3099300.0000
62.7035,62.3093,62.6908,61.9995,-0.1548,1.0822,1.2369,64.4458,80.0417,64.9817,69.7611,46.2806,47.5723,43.5916,87.2881,80.0000,40.0000,90.0000,20.0000,62.0056,63.4014,63.3434,61.2752,-297903392.4010,-6451000.0000
62.6812,62.2495,62.6587,61.9115,-0.1330,1.1427,1.2756,83.8799,90.1697,71.3184,72.5815,47.7600,47.8107,88.3568,120.0614,90.0000,0.0000,95.0000,25.0000,61.9873,63.3751,63.2932,61.2059,-297268675.1597,-3383200.0000
62.5898,62.1790,62.5641,61.7880,-0.1309,1.1779,1.3089,91.7995,87.4880,75.8141,74.5153,48.7843,47.9275,164.1282,173.8526,100.0000,0.0000,100.0000,0.0000,61.8914,63.2881,63.1772,61.1809,-295302490.3484,1627400.0000
62.4547,62.0565,62.4112,61.6339,-0.1529,1.1887,1.3416,94.8298,75.2278,73.0633,73.2988,48.7502,47.7993,122.6844,143.2798,100.0000,10.0000,100.0000,0.0000,61.8001,63.1093,63.0981,61.0149,-297147436.2937,-3623600.0000
62.3238,61.9585,62.2916,61.4954,-0.1640,1.2159,1.3798,75.8347,58.2424,70.9487,72.4091,49.3604,47.7923,109.5560,132.2569,90.0000,20.0000,95.0000,5.0000,61.5976,63.0499,63.0143,60.9028,-300234346.2935,-7795100.0000
62.2633,61.9068,62.1931,61.3650,-0.1660,1.2549,1.4208,55.0190,52.0255,71.1057,72.4808,50.5374,47.8788,107.2692,126.3700,100.0000,30.0000,100.0000,0.0000,61.5848,62.9417,62.9052,60.9085,-302489913.8604,-3622300.0000
62.2021,61.7174,62.0713,61.2201,-0.1766,1.2857,1.4623,43.8735,55.9915,65.1340,70.0586,51.8451,47.9698,-0.6423,64.0674,80.0000,0.0000,90.0000,0.0000,61.6012,62.8030,63.2859,60.1489,-308362913.8604,-9495300.0000
62.1532,61.5455,62.0510,61.1209,-0.1413,1.3652,1.5065,57.1841,66.3896,64.5201,69.8238,54.7140,48.3224,8.3764,62.7906,90.0000,10.0000,95.0000,0.0000,61.4731,62.8334,63.5688,59.5221,-309644766.8019,-13853600.0000
62.1023,61.3296,62.0381,61.0169,-0.0894,1.4523,1.5418,66.9168,70.0055,77.3984,75.7472,57.1969,48.5261,110.8226,96.8620,100.0000,20.0000,100.0000,0.0000,61.3448,62.8599,63.9106,58.7487,-306214189.0246,-8484000.0000
61.9976,61.0416,61.8969,60.8425,-0.0792,1.4849,1.5641,75.0677,71.2773,76.0134,75.1023,57.3124,48.1514,120.9609,88.2692,90.0000,30.0000,95.0000,0.0000,61.2978,62.6974,64.1829,57.9004,-302246374.3900,-3965100.0000
61.9151,60.7556,61.7645,60.6688,-0.0606,1.5234,1.5840,68.0318,67.4353,78.8874,76.3769,57.7463,47.8213,156.2876,85.4720,100.0000,40.0000,100.0000,0.0000,61.2761,62.5541,64.3286,57.1826,-303900824.9392,-9987300.0000
61.8179,60.4616,61.5762,60.4642,-0.0611,1.5381,1.5991,70.7323,69.4879,75.8571,74.8831,57.8586,47.3930,140.4123,73.2324,100.0000,50.0000,100.0000,0.0000,61.3636,62.2721,64.3304,56.5929,-297185944.1314,-2682100.0000
61.7683,60.1714,61.4442,60.2847,-0.0349,1.5795,1.6144,63.5417,71.9732,73.8064,73.9342,58.6794,47.0935,25.9161,60.8150,80.0000,0.0000,90.0000,0.0000,61.3743,62.1623,64.3432,55.9995,-302017376.3889,-8922700.0000
61.6583,59.8844,61.3426,60.1145,0.0136,1.6367,1.6231,74.1898,73.3269,71.6968,72.9889,60.0633,46.8747,38.6213,64.6345,90.0000,0.0000,95.0000,5.0000,60.9706,62.3461,64.3217,55.4472,-299288016.7206,-4416300.0000
61.5933,59.5915,61.2764,59.9538,0.0929,1.7126,1.6197,78.1881,70.3954,82.9512,78.0200,62.0871,46.7407,98.9713,77.5249,100.0000,10.0000,100.0000,0.0000,60.7966,62.3900,64.2922,54.8908,-300406896.7221,478800.0000
61.5504,59.2754,61.0868,59.7248,0.1382,1.7346,1.5965,67.6028,67.9541,82.9512,78.0200,63.5595,46.4157,145.1033,88.3145,100.0000,0.0000,100.0000,0.0000,60.8315,62.2694,64.0994,54.4514,-297533586.5523,6324500.0000
61.2327,58.9262,60.8551,59.4717,0.1757,1.7376,1.5619,65.3952,73.7264,80.6607,76.6680,65.1955,46.0735,38.8640,76.5934,20.0000,0.0000,60.0000,5.0000,59.5958,62.8695,63.8827,53.9696,-301303335.7039,-2942800.0000
60.9377,58.6067,60.6732,59.2399,0.2445,1.7625,1.5180,70.8644,81.4042,80.2748,76.4453,67.7052,45.8643,47.0695,85.1196,30.0000,0.0000,65.0000,10.0000,58.7535,63.1219,63.6367,53.5768,-304354608.4311,-8536800.0000
60.5569,58.3017,60.4672,58.9915,0.3193,1.7761,1.4569,84.9194,85.2055,80.8024,76.6982,68.2166,45.0824,69.8876,105.0840,40.0000,0.0000,70.0000,15.0000,57.7334,63.3805,63.3084,53.2950,-300119276.3705,-2696500.0000
60.0857,57.9806,60.2095,58.7140,0.3880,1.7650,1.3770,88.4288,83.3731,81.5257,77.0614,66.5197,43.7378,76.9816,120.0340,50.0000,0.0000,75.0000,20.0000,56.6311,63.5402,62.9164,53.0449,-299385408.7242,2293800.0000
59.5961,57.6682,59.8857,58.4032,0.4410,1.7210,1.2800,82.2683,78.1807,81.4260,76.9924,64.6342,42.3226,85.8213,135.9042,60.0000,0.0000,80.0000,25.0000,55.8054,63.3867,62.4185,52.9179,-303641725.8679,-3828300.0000
59.1054,57.3568,59.4958,58.0625,0.4728,1.6426,1.1698,79.4224,75.1470,81.9237,77.2684,62.5505,40.8379,101.9093,156.0669,70.0000,0.0000,85.0000,0.0000,55.2307,62.9800,61.8334,52.8802,-305486185.8693,5394000.0000
58.5744,57.0310,59.0118,57.6823,0.4636,1.5152,1.0516,72.8516,73.8012,78.9068,75.0599,60.2352,39.2752,106.4382,164.8182,80.0000,0.0000,90.0000,0.0000,54.7993,62.3496,61.1365,52.9255,-310429478.8341,-3468300.0000
58.1106,56.7434,58.6139,57.3539,0.4835,1.4192,0.9357,73.1669,77.3023,81.5449,76.5823,58.0144,37.7982,130.3483,195.9569,90.0000,10.0000,95.0000,5.0000,54.4050,61.8161,60.5466,52.9402,-314992556.2261,-10859200.0000
57.5897,56.4843,58.0858,56.9712,0.4422,1.2570,0.8148,75.3851,82.4230,92.0281,82.6084,55.5468,36.2434,199.2626,265.8351,100.0000,0.0000,100.0000,10.0000,54.1985,60.9808,59.7652,53.2035,-311350222.0943,-21530600.0000
57.0004,56.2078,57.2825,56.4733,0.2550,0.9593,0.7043,83.3550,86.7275,85.5706,75.5345,51.7539,34.3196,142.5907,193.2833,100.0000,0.0000,100.0000,15.0000,54.8508,59.1500,58.4520,53.9636,-285647115.5998,-49405800.0000
56.6197,56.0117,56.9115,56.2124,0.2047,0.8452,0.6405,88.5290,87.1951,84.6421,74.7245,48.5209,32.9154,167.1584,221.9876,100.0000,10.0000,100.0000,20.0000,54.6460,58.5933,57.9232,54.1003,-283637330.7152,-62701300.0000
56.2758,55.8646,56.5087,55.9480,0.1212,0.7106,0.5893,88.2984,86.5112,79.8782,70.9953,45.0738,31.5098,145.1585,207.2122,100.0000,20.0000,100.0000,25.0000,54.7386,57.8130,57.3159,54.4133,-283963988.5528,-71334400.0000
56.0465,55.7768,56.2235,55.7539,0.0642,0.6232,0.5590,84.7578,85.2256,72.6938,66.5807,42.0058,30.3686,116.7256,168.9762,100.0000,30.0000,100.0000,30.0000,54.8326,57.2604,56.9335,54.6201,-290608500.4174,-79123000.0000
55.8755,55.7131,56.0700,55.6317,0.0491,0.5921,0.5430,86.4774,84.5808,71.1877,65.7757,39.8030,29.5770,120.7115,171.8642,100.0000,40.0000,100.0000,35.0000,54.7184,57.0327,56.7459,54.6803,-292939350.4183,-83784700.0000
55.7403,55.6465,55.9142,55.5118,0.0275,0.5582,0.5307,84.4417,82.7293,70.8007,65.5653,37.6175,28.8194,151.9565,200.1890,100.0000,50.0000,100.0000,40.0000,54.7263,56.7544,56.5630,54.7300,-292376403.4458,-83784700.0000
