SMA-10-10,SMA-20-20,EMA-10-10,EMA-20-20,MACD-10-10,MACD_Signal-10-10,MACD_Hist-10-10,SlowD,SlowK,RSI-10-10,RSI-20-20,ADX-10-10,ADX-20-20,CCI-10-10,CCI-20-20,Aroon Down-10-10,Aroon Up-10-10,Aroon Up-20-20,Aroon Down-20-20,Real Upper Band-10-10,Real Lower Band-10-10,Real Lower Band-20-20,Real Middle Band-20-20,Chaikin A/D,OBV
89.3563,89.1495,89.2756,88.9359,-0.1602,0.6075,0.7677,49.3865,42.3967,52.5030,55.6004,19.3843,14.0901,-73.6436,-27.9837,30.0000,50.0000,0.0000,75.0000,90.5083,88.2043,90.4104,87.8885,785214939.6328,551070182.0000
89.2768,89.0186,89.2773,88.9010,-0.1552,0.6526,0.8078,59.5729,43.8453,49.2149,54.1174,18.4029,14.4463,-57.2602,-2.7206,40.0000,60.0000,5.0000,80.0000,90.5460,88.0075,90.6823,87.3549,776547444.8698,540429599.0000
89.3371,88.9251,89.3706,88.9056,-0.1041,0.7425,0.8466,73.7520,61.9174,56.3912,57.8679,18.5580,15.1430,60.4464,69.9416,50.0000,70.0000,10.0000,85.0000,90.5778,88.0963,90.8098,87.0404,780196868.9977,548226096.0000
89.2776,88.8587,89.2983,88.8224,-0.1117,0.7609,0.8726,76.5702,72.9560,53.2604,56.4028,19.5320,15.8114,34.3442,58.9139,60.0000,80.0000,15.0000,90.0000,90.5007,88.0546,90.7235,86.9939,779608056.6336,541749160.0000
89.2680,88.7959,89.3050,88.7754,-0.0835,0.8170,0.9005,70.9007,86.3825,55.2267,57.4485,20.6143,16.5149,63.9295,74.9847,70.0000,90.0000,20.0000,95.0000,90.4927,88.0433,90.6858,86.9060,782986725.5549,549696170.0000
89.2986,88.6949,89.2608,88.6987,-0.0687,0.8527,0.9214,58.1014,70.3720,62.1051,61.0317,22.2972,17.1360,169.2235,128.3953,80.0000,100.0000,25.0000,100.0000,90.5601,88.0371,90.6379,86.7519,784854836.1011,557701412.0000
89.2252,88.6013,89.0319,88.5312,-0.1327,0.8058,0.9386,48.6032,55.9477,60.2744,60.0587,23.8979,17.4354,59.2332,84.6299,90.0000,100.0000,30.0000,100.0000,90.3220,88.1285,90.4031,86.7996,780366520.3133,550438501.0000
89.1199,88.5418,88.8241,88.3800,-0.2046,0.7671,0.9717,43.5302,47.9844,46.7614,53.6392,26.4134,17.9620,-171.8753,-13.8281,100.0000,30.0000,35.0000,65.0000,90.1084,88.1315,90.2344,86.8491,772979029.2788,542594992.0000
89.2190,88.5597,88.9896,88.4117,-0.1241,0.8988,1.0229,37.1003,41.8776,56.9278,58.8838,27.7473,18.8021,52.3092,87.2700,0.0000,40.0000,40.0000,70.0000,89.9302,88.5079,90.2399,86.8794,779391461.6578,554603729.0000
89.1065,88.5234,88.9471,88.3307,-0.1122,0.9417,1.0539,39.4204,40.7285,59.8069,60.2610,28.1248,18.7494,11.2672,66.8933,0.0000,50.0000,45.0000,75.0000,90.1045,88.1086,90.1796,86.8672,785169408.4672,561227229.0000
88.9426,88.4826,88.8350,88.2128,-0.1269,0.9551,1.0820,47.0129,28.6948,51.8962,56.7926,29.5488,18.8855,-8.1719,41.9236,0.0000,60.0000,50.0000,80.0000,90.1717,87.7136,90.0847,86.8805,779055507.4016,553681243.0000
88.7604,88.4414,88.9156,88.1854,-0.0557,1.0580,1.1137,64.4691,48.8379,63.1892,61.9774,30.7438,18.9561,57.9016,103.9946,10.0000,70.0000,55.0000,85.0000,90.6020,86.9188,90.0843,86.7985,788029860.4016,562655596.0000
88.5132,88.3655,88.7945,88.0512,-0.0541,1.0735,1.1276,78.4820,63.5060,60.3734,60.7420,30.1921,18.6922,54.1373,99.5752,20.0000,80.0000,0.0000,90.0000,90.5643,86.4621,89.9524,86.7786,787094020.5581,560301817.0000
88.4398,88.2689,88.7262,87.9406,-0.0271,1.1140,1.1411,88.0293,81.0634,61.1954,61.1101,30.0968,18.5270,74.2488,120.3003,30.0000,90.0000,5.0000,95.0000,90.4536,86.4260,89.8993,86.6386,792495463.5581,565703260.0000
88.3238,88.1563,88.6271,87.8110,-0.0055,1.1424,1.1479,89.1109,90.8767,68.9001,64.4978,29.9909,18.3532,124.0592,175.1598,40.0000,100.0000,0.0000,100.0000,90.2886,86.3591,89.8322,86.4804,796471012.6608,573195641.0000
88.0911,88.0009,88.3643,87.6006,-0.0521,1.0972,1.1493,83.2245,92.1478,67.4342,63.7391,28.6600,17.9494,153.7189,183.1769,50.0000,100.0000,5.0000,100.0000,89.8356,86.3467,89.6096,86.3922,793562812.9688,566465236.0000
87.9775,87.8742,88.0994,87.3947,-0.1131,1.0492,1.1623,66.8702,84.3083,63.5131,61.7734,27.4462,17.5926,128.5888,122.0624,60.0000,90.0000,0.0000,95.0000,89.4526,86.5024,89.3679,86.3805,794074226.7692,558794029.0000
87.9636,87.7458,87.9183,87.2347,-0.1525,1.0381,1.1906,45.9110,73.2174,65.2326,62.5570,27.3773,17.5246,121.6828,114.7269,70.0000,100.0000,0.0000,100.0000,89.4054,86.5218,89.3001,86.1916,792076006.1236,563956099.0000
87.9003,87.5272,87.6622,87.0415,-0.2357,0.9930,1.2287,29.8631,43.0848,58.6903,59.3745,27.3009,17.4531,9.3411,44.6081,80.0000,20.0000,5.0000,60.0000,89.1896,86.6109,89.4588,85.5956,786176935.2039,556810070.0000
87.9402,87.3576,87.5748,86.9347,-0.2634,1.0242,1.2876,28.4192,21.4307,56.9453,58.5740,29.1270,17.7877,-61.0311,15.7168,90.0000,30.0000,10.0000,65.0000,89.2703,86.6100,89.6381,85.0772,783645839.7220,551686145.0000
88.0226,87.2153,87.5219,86.8423,-0.2795,1.0740,1.3535,35.5941,25.0738,47.3696,54.4977,32.0516,18.3102,-162.7633,-16.1188,100.0000,40.0000,15.0000,70.0000,89.4117,86.6334,89.7095,84.7212,778535129.7699,545930841.0000
88.1224,87.1442,87.7156,86.8625,-0.1832,1.2402,1.4234,41.3245,38.7531,50.3000,56.0219,35.1390,19.0042,-155.4502,18.2400,0.0000,50.0000,0.0000,75.0000,89.2144,87.0303,89.7762,84.5122,785065164.8035,554448278.0000
88.2178,87.0089,87.8772,86.8493,-0.0693,1.3999,1.4692,47.3741,42.9553,65.0696,62.8275,38.4679,19.5121,65.0578,80.3201,0.0000,60.0000,0.0000,80.0000,89.0270,87.4086,89.9223,84.0955,791484246.3803,561366899.0000
88.0981,86.6909,87.7682,86.6894,-0.0436,1.4429,1.4865,59.2705,42.2649,62.5152,61.6874,38.5414,19.3936,-16.6540,58.3908,10.0000,70.0000,5.0000,85.0000,89.1115,87.0846,90.2566,83.1252,792476575.1701,555082150.0000
87.9888,86.4307,87.7140,86.5502,0.0156,1.5130,1.4974,73.7488,56.9020,58.4463,59.9511,39.6536,19.4861,-36.9266,51.9458,0.0000,80.0000,10.0000,90.0000,89.2266,86.7509,90.3180,82.5433,790298303.0960,549967946.0000
87.9107,86.2203,87.7653,86.4520,0.1409,1.6344,1.4935,83.7603,78.6446,70.6698,64.8977,41.2061,19.6465,36.0134,75.4477,10.0000,90.0000,15.0000,95.0000,89.3486,86.4727,90.3073,82.1332,793228967.5192,556593796.0000
87.7710,85.9362,87.6198,86.2448,0.2119,1.6701,1.4583,84.1220,85.6997,76.1082,66.8882,41.9532,19.6570,90.7903,98.4027,0.0000,100.0000,0.0000,100.0000,89.2546,86.2874,90.1598,81.7125,787008087.5192,562814676.0000
87.5281,85.6217,87.3630,85.9784,0.2500,1.6553,1.4053,82.7472,86.9367,74.4231,65.9443,40.8634,19.3767,98.6418,105.4736,0.0000,100.0000,0.0000,100.0000,89.0685,85.9876,89.8892,81.3541,782420067.6596,556269101.0000
87.1542,85.3198,87.1243,85.7196,0.3038,1.6466,1.3428,80.3874,79.7296,74.6662,66.0360,38.6571,18.9388,104.1783,110.7918,10.0000,90.0000,0.0000,95.0000,89.3190,84.9894,89.6021,81.0374,784017870.2318,561861410.0000
86.7751,84.9493,86.8286,85.4317,0.3431,1.6099,1.2669,82.9751,81.5754,77.0439,66.9649,36.2842,18.5043,114.7508,123.5438,20.0000,100.0000,5.0000,100.0000,89.2075,84.3427,89.3627,80.5360,781348297.9468,568090412.0000
86.4081,84.6279,86.4268,85.0943,0.3400,1.5211,1.1811,83.0777,79.8571,72.8143,64.3809,33.6478,18.0468,105.3853,123.7204,30.0000,100.0000,0.0000,100.0000,88.7100,84.1061,88.8525,80.4033,776477899.5203,561792483.0000
86.1661,84.3199,86.1555,84.8255,0.3902,1.4863,1.0961,83.3286,87.4928,76.6027,65.8401,30.8829,17.6247,106.5593,124.0252,0.0000,100.0000,0.0000,100.0000,88.4038,83.9283,88.5170,80.1228,786619127.2044,572312822.0000
85.8000,83.9642,85.7583,84.4974,0.3916,1.3902,0.9986,81.9586,81.8832,73.3342,63.7998,28.2629,17.3404,82.3330,112.0269,0.0000,90.0000,5.0000,95.0000,87.9514,83.6485,88.0778,79.8506,781717449.7720,565972120.0000
85.2838,83.6550,85.4444,84.2160,0.4253,1.3259,0.9007,83.0098,80.6099,72.1951,63.1179,26.2955,17.3437,106.5451,130.2874,10.0000,100.0000,10.0000,100.0000,88.2096,82.3579,87.6871,79.6228,774461232.7720,558715903.0000
84.8725,83.3448,85.1167,83.9315,0.4559,1.2503,0.7943,84.2384,83.3828,71.2420,62.5400,23.5738,17.2625,115.6070,137.6466,20.0000,90.0000,0.0000,95.0000,87.9170,81.8281,87.2779,79.4117,776089811.0044,549832749.0000
84.5299,82.9731,84.7644,83.6398,0.4772,1.1576,0.6804,84.6970,85.0367,74.6505,63.9488,21.1046,17.3567,149.8857,169.3139,30.0000,100.0000,5.0000,100.0000,87.4419,81.6178,86.9715,78.9746,775036929.4355,557394353.0000
84.1013,82.5692,84.2625,83.2836,0.4287,0.9897,0.5611,86.6086,84.2957,72.1197,62.2456,18.2651,17.4400,112.0840,142.9258,0.0000,100.0000,10.0000,100.0000,86.6594,81.5432,86.4804,78.6580,773609104.7475,548215480.0000
83.7152,82.2634,83.7994,82.9612,0.3761,0.8300,0.4539,89.9886,84.7585,64.3075,57.6113,16.0967,17.8393,73.4880,117.5264,0.0000,70.0000,15.0000,85.0000,85.9457,81.4848,85.8916,78.6352,765787376.6130,538327635.0000
83.4853,82.0621,83.5996,82.7784,0.4221,0.7820,0.3599,86.0919,90.7717,64.1170,57.5070,15.6676,18.7743,96.4295,135.2671,0.0000,80.0000,20.0000,90.0000,85.7370,81.2337,85.5724,78.5518,765972419.0915,531234340.0000
83.1236,81.8735,83.3632,82.5800,0.4584,0.7127,0.2543,76.6360,94.4356,66.9302,58.7080,14.6512,19.6820,132.1049,157.5698,10.0000,90.0000,25.0000,95.0000,85.6478,80.5993,85.2053,78.5416,768414844.4321,537276129.0000
82.8477,81.6648,83.0068,82.3287,0.4434,0.5831,0.1397,65.2758,73.0684,69.2750,59.7237,13.5858,20.6539,204.6415,195.0165,0.0000,100.0000,30.0000,100.0000,85.0934,80.6020,84.7055,78.6241,764787418.4782,546001559.0000
82.4738,81.4544,82.5133,82.0236,0.3538,0.3827,0.0289,67.2021,62.4041,65.2998,57.1659,12.2288,21.6478,148.9955,156.6623,0.0000,100.0000,35.0000,100.0000,84.1936,80.7540,84.0262,78.8827,756752992.2473,536506328.0000
82.1285,81.3542,82.1204,81.7859,0.2771,0.2176,-0.0595,75.3683,60.3550,51.8126,49.9007,11.8501,22.5765,33.0389,71.8570,10.0000,80.0000,40.0000,90.0000,83.6304,80.6266,83.6149,79.0936,748727147.9940,526944437.0000
82.0261,81.3577,82.1452,81.7624,0.3639,0.2351,-0.1288,84.2528,78.8472,59.0682,52.8934,12.8679,23.0726,76.6630,104.8815,20.0000,90.0000,45.0000,95.0000,83.6787,80.3736,83.6225,79.0928,753650782.2327,535826287.0000
81.8171,81.3122,81.9981,81.6525,0.3926,0.1728,-0.2198,83.8292,86.9026,63.7868,54.7235,14.2958,23.6476,126.6673,149.9222,0.0000,100.0000,50.0000,100.0000,83.5488,80.0854,83.4937,79.1306,751257928.6070,548588173.0000
81.4163,81.1963,81.7143,81.4816,0.3610,0.0430,-0.3179,81.5578,87.0084,60.5286,52.9478,14.8256,24.4391,123.5924,144.6477,10.0000,100.0000,55.0000,20.0000,83.4426,79.3900,83.1862,79.2065,748071548.3325,539630236.0000
81.0371,81.0905,81.4869,81.3494,0.3397,-0.0685,-0.4082,79.2740,77.5764,58.9747,52.1133,16.1178,25.1008,104.7864,111.1700,20.0000,90.0000,60.0000,25.0000,83.3334,78.7409,82.9629,79.2181,748054086.0616,531370582.0000
80.8116,80.9881,81.2649,81.2298,0.3090,-0.1841,-0.4931,82.0571,80.0886,58.4673,51.8335,17.1417,25.5345,123.8695,118.9685,30.0000,100.0000,65.0000,30.0000,82.9306,78.6926,82.7657,79.2106,742140894.6888,524279872.0000
80.6389,80.8684,81.0128,81.1067,0.2501,-0.3202,-0.5704,81.4975,80.1571,49.7392,47.2663,18.2793,25.9911,63.0076,34.0905,40.0000,90.0000,70.0000,35.0000,82.4748,78.8031,82.5706,79.1662,736881817.4665,514813533.0000
80.6233,80.8910,81.0054,81.1131,0.2814,-0.3515,-0.6329,79.9720,85.9255,59.3873,51.2303,18.4549,26.2152,174.5082,132.7917,50.0000,100.0000,75.0000,40.0000,82.4477,78.7990,82.6138,79.1681,738490474.9662,523178552.0000
80.4819,80.7413,80.7381,80.9978,0.1985,-0.5047,-0.7032,72.8715,78.4099,54.4633,48.6986,20.4424,26.7992,61.7373,19.8971,60.0000,0.0000,80.0000,45.0000,81.9836,78.9802,82.5000,78.9826,730588506.0061,513759405.0000
80.4351,80.6854,80.5714,80.9462,0.1333,-0.6196,-0.7529,60.5826,75.5805,49.4084,46.2725,21.4217,27.1243,18.5667,-9.2378,70.0000,0.0000,85.0000,50.0000,81.8340,79.0361,82.4164,78.9543,722534952.0385,505391566.0000
80.5799,80.6932,80.5142,80.9586,0.0962,-0.6900,-0.7862,43.0430,64.6240,50.6058,46.7701,22.3339,27.4254,41.8909,41.9085,80.0000,10.0000,90.0000,55.0000,82.3601,78.7997,82.4282,78.9582,719155318.5410,515067503.0000
80.6893,80.6385,80.4096,80.9558,0.0244,-0.7858,-0.8103,27.7191,41.5432,48.6779,45.8167,24.2807,27.9256,-12.2681,-5.8067,90.0000,20.0000,95.0000,60.0000,82.6776,78.7009,82.4019,78.8751,721210658.8813,504334059.0000
80.8072,80.6793,80.3415,80.9810,-0.0529,-0.8693,-0.8164,22.9006,22.9618,36.6987,40.3486,25.6194,28.2474,-142.2399,-165.6598,100.0000,30.0000,100.0000,0.0000,82.9239,78.6906,82.4852,78.8734,718860867.9009,492814352.0000
80.9764,80.8441,80.5801,81.1614,-0.0125,-0.8156,-0.8031,23.8252,18.6523,33.6086,39.0541,24.3880,27.9671,-154.3387,-136.6390,100.0000,40.0000,30.0000,0.0000,82.8274,79.1254,82.7054,78.9828,713825237.5143,478623030.0000
81.1438,81.0705,80.9432,81.3945,0.0974,-0.7026,-0.8000,25.9816,27.0877,40.7740,42.5643,23.7610,27.8351,-106.0569,-81.5048,0.0000,50.0000,35.0000,5.0000,82.4539,79.8338,83.0513,79.0898,722428555.2550,489417113.0000
81.1647,81.1846,81.1016,81.5171,0.1454,-0.6789,-0.8243,29.5143,25.7357,43.6608,43.8546,24.0444,27.8981,-42.8739,-34.6801,10.0000,60.0000,0.0000,10.0000,82.4216,79.9078,83.2207,79.1486,720870757.3496,496824601.0000
81.0979,81.0866,81.1969,81.6059,0.1769,-0.6838,-0.8607,41.6700,25.1215,45.0686,44.4826,25.2012,28.1277,-66.6039,-47.9186,20.0000,70.0000,0.0000,15.0000,82.5133,79.6825,83.3838,78.7893,722248472.7875,502433871.0000
81.1586,81.0684,81.2652,81.6813,0.2028,-0.7022,-0.9049,60.1026,37.6855,44.3581,44.1483,26.1138,28.2816,-23.3988,2.1987,0.0000,80.0000,5.0000,0.0000,82.5851,79.7321,83.3773,78.7594,714353144.9492,491816251.0000
81.0007,81.1738,81.3699,81.7747,0.2499,-0.7057,-0.9556,71.9968,62.2030,45.6131,44.7534,27.6141,28.5411,34.0775,16.8572,10.0000,90.0000,10.0000,0.0000,82.8426,79.1588,83.6119,78.7356,716598826.5544,498869589.0000
80.9356,81.3746,81.4477,81.8542,0.2952,-0.7229,-1.0181,71.0451,80.4191,53.1621,48.2579,30.1852,28.9918,153.9633,65.2398,20.0000,100.0000,15.0000,5.0000,82.8158,79.0554,84.3350,78.4143,728100323.4627,513080736.0000
80.8064,81.5350,81.2632,81.8096,0.2295,-0.8624,-1.0919,60.4933,73.3683,52.0287,47.6401,32.8319,29.6921,150.1825,21.4067,30.0000,50.0000,20.0000,10.0000,82.4643,79.1484,84.9812,78.0888,731765660.2756,504822688.0000
80.5878,81.7079,81.0821,81.7813,0.1416,-1.0076,-1.1493,50.9376,59.3479,51.0555,47.0921,35.6222,30.0045,144.1807,0.1601,40.0000,0.0000,25.0000,15.0000,82.0861,79.0894,85.5679,77.8479,728500041.6152,499192311.0000
80.5513,81.9114,80.9012,81.7693,0.0249,-1.1598,-1.1847,50.9830,48.7636,45.9829,44.2410,38.6332,30.3097,41.7918,-33.7837,50.0000,0.0000,30.0000,20.0000,81.9339,79.1687,86.1956,77.6272,724589085.1298,492161632.0000
80.7118,82.1162,80.8884,81.8545,-0.0508,-1.2417,-1.1909,51.1373,44.7012,44.1001,43.1908,41.0037,30.3691,-43.9800,-57.4201,60.0000,0.0000,35.0000,25.0000,82.5455,78.8781,86.5862,77.6462,723339999.4583,484212905.0000
80.9972,82.3237,80.9479,81.9844,-0.1155,-1.2937,-1.1782,51.3702,59.4841,43.1396,42.6381,42.5149,30.1376,-51.3686,-61.7712,70.0000,10.0000,40.0000,30.0000,83.4644,78.5300,86.8811,77.7663,716819827.2750,476831578.0000
81.2046,82.5502,81.0611,82.1471,-0.1734,-1.3228,-1.1493,40.2892,49.2266,40.9660,41.3475,44.1940,29.8939,-25.6426,-53.1998,0.0000,20.0000,45.0000,35.0000,83.7946,78.6146,87.1603,77.9401,715273579.0824,468472874.0000
81.0753,82.8113,81.2958,82.3727,-0.1905,-1.2965,-1.1060,32.2625,45.4001,46.4652,44.6290,46.3247,29.6995,2.4619,-50.0096,0.0000,30.0000,50.0000,40.0000,83.9994,78.1512,87.4066,78.2159,721761601.3669,475857423.0000
80.9781,83.0313,81.2511,82.4648,-0.3376,-1.3960,-1.0584,29.4267,26.2409,34.3347,37.4136,47.4166,29.1330,-89.6329,-115.0181,10.0000,0.0000,55.0000,45.0000,83.9043,78.0520,87.7730,78.2896,710987901.4273,464463654.0000
81.3469,83.3250,81.7035,82.8069,-0.2964,-1.2703,-0.9740,38.9020,25.1467,38.2828,39.9122,46.0144,27.8319,-26.9774,-82.2141,20.0000,0.0000,60.0000,0.0000,84.2203,78.4734,87.8052,78.8447,709581284.6140,475460840.0000
81.8137,83.5704,82.0000,83.0635,-0.3091,-1.2090,-0.8999,56.9087,36.8925,40.5214,41.3114,45.0889,26.6528,-37.3064,-89.5595,30.0000,10.0000,65.0000,0.0000,85.3421,78.2852,87.9118,79.2291,714859506.9091,484488080.0000
82.2636,83.8475,82.2256,83.2823,-0.3532,-1.1758,-0.8226,72.8034,54.6669,34.3940,37.6249,43.2126,25.1890,-77.6067,-131.1039,40.0000,20.0000,70.0000,5.0000,86.3570,78.1702,88.2007,79.4942,706191800.7328,472970717.0000
82.8281,84.1482,82.7442,83.6392,-0.2708,-1.0051,-0.7343,78.2576,79.1667,39.9500,41.3239,40.3462,23.4394,-33.2727,-86.6379,50.0000,30.0000,75.0000,10.0000,87.0133,78.6428,88.1865,80.1099,707927684.7345,487562960.0000
83.2716,84.3764,83.0136,83.8610,-0.2729,-0.9395,-0.6666,72.9447,84.5766,43.9756,43.9057,37.7352,21.8118,-13.9706,-64.5068,60.0000,40.0000,80.0000,15.0000,87.7434,78.7997,88.3120,80.4408,712440602.4647,496645921.0000
83.5206,84.5612,83.1135,83.9975,-0.3488,-0.9472,-0.5984,57.5406,71.0294,47.8005,46.3323,35.0752,20.1860,-9.8545,-61.4333,70.0000,50.0000,85.0000,20.0000,88.0836,78.9576,88.4860,80.6363,714030180.3288,505846205.0000
83.6501,84.6845,83.0332,84.0525,-0.5248,-1.0360,-0.5112,45.5275,63.2280,43.0911,43.1785,32.1197,18.4745,-61.1312,-137.5027,80.0000,60.0000,90.0000,25.0000,88.2737,79.0266,88.6200,80.7490,704853728.4708,494715006.0000
83.8958,84.8512,83.1490,84.2147,-0.6563,-1.0363,-0.3800,36.6743,38.3644,16.2610,27.1248,27.4481,16.2642,-130.4324,-246.7115,90.0000,70.0000,95.0000,30.0000,88.5123,79.2792,88.6857,81.0167,690995384.4872,479995409.0000
84.5472,85.1774,84.1350,84.7939,-0.4187,-0.6346,-0.2159,44.7807,34.9902,20.3891,31.1090,22.2575,13.9374,-305.5618,-494.7776,100.0000,80.0000,100.0000,35.0000,87.6417,81.4527,87.7792,82.5755,704709385.1208,495660108.0000
85.0845,85.3810,84.9371,85.2432,-0.1861,-0.2974,-0.1112,60.5428,36.6682,29.1082,38.0743,15.9739,11.3241,-184.6906,-210.6448,100.0000,90.0000,100.0000,40.0000,86.7217,83.4472,86.9115,83.8505,688206242.8019,521293461.0000
85.3031,85.5032,85.3893,85.4897,-0.0399,-0.1046,-0.0647,74.0732,62.6838,44.4833,47.0646,13.8210,10.6245,38.1530,-11.6503,40.0000,0.0000,70.0000,45.0000,86.0678,84.5383,86.5299,84.4765,703809939.3007,537433367.0000
85.3272,85.5639,85.4676,85.5373,-0.0197,-0.0744,-0.0547,74.6011,82.2765,49.4081,49.3875,15.0928,10.7954,50.5171,-1.6299,50.0000,0.0000,75.0000,50.0000,86.0718,84.5826,86.6164,84.5114,714430369.3007,548053797.0000
85.4313,85.6014,85.4638,85.5428,-0.0306,-0.0803,-0.0498,62.0600,77.2592,49.9828,49.6561,16.2314,10.9115,23.3552,-6.7625,60.0000,10.0000,80.0000,55.0000,86.4688,84.3939,86.6925,84.5102,715377767.9360,555696146.0000
85.4684,85.6431,85.4476,85.5435,-0.0499,-0.0920,-0.0421,48.6469,64.2676,54.7595,51.8907,16.8596,10.8837,4.7796,-21.2332,70.0000,20.0000,85.0000,60.0000,86.5439,84.3929,86.7838,84.5024,714916020.9065,563314972.0000
85.4813,85.6646,85.3323,85.4990,-0.1198,-0.1494,-0.0296,41.4551,44.6533,44.6706,47.0959,17.5577,10.8545,-77.4755,-105.3030,80.0000,30.0000,90.0000,65.0000,86.5832,84.3794,86.8445,84.4847,708090055.9606,556413163.0000
85.6018,85.7193,85.3941,85.5458,-0.1279,-0.1276,0.0003,38.9728,37.0198,40.9830,45.4891,16.1530,10.3097,-93.5326,-117.0876,90.0000,40.0000,95.0000,0.0000,86.7530,84.4505,86.8822,84.5564,703075862.2173,551235853.0000
85.7189,85.8325,85.5327,85.6274,-0.1013,-0.0690,0.0323,36.0446,42.6921,42.7711,46.4226,14.9320,9.8290,-156.5572,-159.9579,100.0000,50.0000,100.0000,5.0000,86.7387,84.6991,87.0436,84.6214,704109781.7346,556283813.0000
85.8067,85.9061,85.6581,85.6968,-0.0709,-0.0133,0.0576,32.9463,37.2066,45.0800,47.6340,13.0546,9.2001,-114.5448,-96.7444,80.0000,60.0000,45.0000,10.0000,86.6956,84.9177,87.0764,84.7358,696732820.7651,563891304.0000
85.8075,85.9392,85.7540,85.7463,-0.0436,0.0317,0.0753,33.2949,28.2351,51.5980,50.9156,12.6366,9.0006,9.5865,-11.8355,0.0000,70.0000,50.0000,15.0000,86.6943,84.9208,87.0674,84.8110,697787973.8163,570573940.0000
85.6775,85.9599,85.7220,85.7303,-0.0660,0.0202,0.0862,43.2434,33.3974,42.5958,46.7126,13.1890,9.0486,-106.5913,-145.3833,10.0000,80.0000,55.0000,20.0000,86.8179,84.5371,87.0994,84.8204,697084140.1116,564440532.0000
85.7034,85.9891,85.8628,85.7978,-0.0150,0.0877,0.1027,51.6929,38.2522,44.3326,47.6192,11.7881,8.6183,-11.1543,-48.4383,20.0000,90.0000,60.0000,25.0000,86.8001,84.6066,87.0660,84.9123,693970852.3635,570468387.0000
85.8006,85.9603,85.9927,85.8526,0.0469,0.1533,0.1065,64.2245,58.0805,58.4755,54.2063,11.4650,8.4879,119.0042,90.4138,30.0000,100.0000,0.0000,30.0000,86.9018,84.6994,87.1380,84.7827,700431397.8922,577456324.0000
85.7714,85.8419,85.8741,85.7816,0.0130,0.1077,0.0948,70.7132,58.7459,51.5711,51.0095,11.8177,8.9344,43.9476,25.0765,40.0000,80.0000,0.0000,35.0000,86.8075,84.7352,87.2260,84.4579,702603186.3540,572902574.0000
85.8178,85.8041,85.8669,85.7685,0.0196,0.1111,0.0915,73.0531,75.8472,54.0422,52.0645,13.0381,9.1609,14.2882,14.0732,50.0000,90.0000,0.0000,40.0000,86.9140,84.7217,87.2201,84.3881,706488994.5900,578907914.0000
85.8480,85.7257,85.8161,85.7340,0.0079,0.0945,0.0866,61.0752,77.5465,56.1328,52.9633,13.7803,9.2552,73.3116,70.9582,60.0000,100.0000,5.0000,45.0000,86.9887,84.7072,87.2385,84.2129,702710402.1409,585079615.0000
85.8368,85.6496,85.7175,85.6787,-0.0294,0.0552,0.0846,41.6513,65.7655,52.9423,51.4116,14.5436,9.6798,-2.2616,21.8931,70.0000,0.0000,10.0000,50.0000,86.9633,84.7103,87.2002,84.0990,705879758.8080,578862800.0000
85.9461,85.5906,85.6679,85.6511,-0.0552,0.0368,0.0920,26.1873,39.9135,52.0084,50.9547,14.7908,9.6314,-28.6519,16.0067,80.0000,10.0000,15.0000,55.0000,87.2841,84.6081,87.1815,83.9996,703210048.6463,573345399.0000
86.0055,85.4929,85.6282,85.6306,-0.0835,0.0223,0.1058,21.0072,19.2749,45.7542,47.9533,15.0655,9.5804,-111.0537,-32.0316,90.0000,20.0000,20.0000,60.0000,87.3729,84.6381,87.2413,83.7445,700382792.9667,565491911.0000
86.0709,85.4352,85.7156,85.6722,-0.0609,0.0657,0.1267,26.6354,19.3734,38.1998,44.5962,13.3391,9.0870,-188.4698,-63.7355,100.0000,30.0000,25.0000,65.0000,87.3440,84.7978,87.2868,83.5836,696647738.8911,557734491.0000
86.2422,85.4938,85.9640,85.7853,0.0432,0.1851,0.1419,35.0016,24.3732,44.8016,48.0584,10.7708,8.4332,-168.7388,2.6072,20.0000,40.0000,30.0000,70.0000,87.0538,85.4306,87.3095,83.6780,699450741.2950,566468484.0000
86.2749,85.4925,86.1011,85.8314,0.1274,0.2585,0.1311,44.6836,36.1594,55.1554,52.7541,9.5807,8.1858,12.5110,68.4234,0.0000,50.0000,35.0000,75.0000,86.9554,85.5945,87.3086,83.6763,704525004.7394,572992537.0000
86.1200,85.4550,86.0678,85.7873,0.1571,0.2564,0.0993,55.9994,44.4722,54.9771,52.6704,10.1410,8.3492,19.4513,69.8674,0.0000,60.0000,40.0000,80.0000,87.2849,84.9550,87.2377,83.6724,706197054.0728,567976389.0000
85.9125,85.4378,86.0309,85.7403,0.1917,0.2517,0.0600,66.1841,53.4192,56.5980,53.3891,10.7636,8.5211,51.3614,88.0458,0.0000,70.0000,45.0000,85.0000,87.5611,84.2639,87.1966,83.6791,706745735.3788,574697735.0000
85.7903,85.4270,85.9553,85.6739,0.2160,0.2281,0.0121,75.6601,70.1068,56.8809,53.5191,11.7559,8.8564,59.3990,86.2204,0.0000,80.0000,50.0000,90.0000,87.4657,84.1149,87.1653,83.6888,708337942.1357,580588900.0000
85.6035,85.4051,85.8571,85.5977,0.2339,0.1920,-0.0419,79.7737,75.0264,54.9199,52.4554,12.9486,9.1340,68.5795,85.1485,10.0000,90.0000,55.0000,95.0000,87.3801,83.8269,87.1045,83.7057,708429084.3540,575576078.0000
