SMA-10,SMA-20,EMA-10,EMA-20,MACD_Hist-10,MACD-10,MACD_Signal-10,SlowK,SlowD,RSI-10,RSI-20,ADX-10,ADX-20,CCI-10,CCI-20,Aroon Down-10,Aroon Up-10,Aroon Up-20,Aroon Down-20,Real Upper Band-10,Real Lower Band-10,Real Upper Band-20,Real Lower Band-20,Chaikin A/D,OBV
61.4283,60.5713,60.0072,61.8246,0.2571,-2.8270,-3.0841,10.4816,13.3609,34.3338,36.1930,30.3375,29.0932,-126.0415,-115.6867,100.0000,40.0000,10.0000,35.0000,67.0556,55.8010,66.9181,54.2244,-89574543.0224,76223300.0000
61.8793,60.9704,60.8895,62.4338,0.5321,-2.6162,-3.1483,16.6322,15.0669,37.6646,37.9375,28.7309,28.6650,-132.1919,-96.0545,0.0000,50.0000,0.0000,40.0000,66.2994,57.4593,67.1274,54.8133,-79571957.8637,87591700.0000
61.7179,61.4079,61.5792,62.9230,0.7941,-2.4873,-3.2814,12.9688,21.8040,45.0655,41.5130,27.1642,28.2675,-87.5869,-59.9944,0.0000,60.0000,5.0000,45.0000,66.7933,56.6425,67.8355,54.9803,-81901854.8929,97605300.0000
61.1495,61.4746,61.6909,63.1174,0.8583,-2.6216,-3.4799,15.5997,38.4401,40.1289,38.9651,26.2685,28.0486,-50.3655,-50.3053,0.0000,70.0000,10.0000,50.0000,67.4984,54.8007,67.9147,55.0345,-76300397.8036,107290400.0000
60.6655,61.5135,62.1684,63.4938,1.0958,-2.5986,-3.6945,36.8435,62.4453,43.1277,40.4027,25.8366,27.9442,-29.9303,-45.9787,10.0000,80.0000,15.0000,55.0000,68.0793,53.2517,67.9157,55.1112,-81392236.8283,99362600.0000
60.3823,61.7583,62.4589,63.7709,1.3026,-2.6658,-3.9684,62.8770,79.7459,51.7511,44.2447,25.3676,27.8369,48.2442,40.6164,20.0000,90.0000,20.0000,60.0000,67.9592,52.8053,68.4115,55.1050,-73658869.7959,111884600.0000
59.9731,61.7093,62.0879,63.7332,1.2485,-3.0455,-4.2941,87.6155,87.2739,55.6193,45.8454,26.8615,28.1508,95.7368,87.2544,30.0000,100.0000,0.0000,65.0000,67.1266,52.8195,68.3062,55.1124,-66082122.7689,120590800.0000
59.7978,61.9418,61.3538,63.5587,0.9918,-3.6144,-4.6062,88.7452,87.0315,51.8683,43.5998,29.7594,28.7112,106.0412,74.7891,40.0000,100.0000,0.0000,70.0000,66.4822,53.1133,69.3229,54.5608,-65968669.2375,110417800.0000
59.7681,62.2375,60.7816,63.5197,0.7151,-4.1390,-4.8541,85.4609,77.3848,48.6632,41.7154,33.0324,29.3109,93.0351,42.8427,50.0000,0.0000,0.0000,75.0000,66.3812,53.1550,70.3508,54.1243,-61418379.6373,118104100.0000
59.8268,62.7296,60.3491,63.6031,0.4068,-4.6261,-5.0329,86.8884,62.7682,48.8483,41.7993,36.4318,29.8782,70.3587,4.3568,60.0000,10.0000,5.0000,80.0000,66.5532,53.1003,72.0114,53.4477,-66956584.2882,107597800.0000
59.7143,63.3323,59.8036,63.6872,-0.0537,-5.1883,-5.1346,59.8052,39.5923,43.0539,38.2956,39.3327,30.2378,34.8041,-34.9198,70.0000,20.0000,0.0000,85.0000,66.2734,53.1551,74.0153,52.6494,-67231642.5737,95564000.0000
60.0614,64.2905,59.6384,64.0177,-0.4795,-5.6007,-5.1212,41.6111,26.8189,29.0245,30.6004,41.8537,30.4279,-35.8291,-80.2353,80.0000,0.0000,0.0000,90.0000,67.1093,53.0135,77.0401,51.5410,-64960442.5738,82872000.0000
61.0979,65.4785,60.4086,64.8436,-0.5987,-5.6000,-5.0013,17.3607,21.9528,26.1043,29.1033,42.8059,30.1498,-108.6329,-114.6782,90.0000,10.0000,0.0000,95.0000,68.5878,53.6080,79.3584,51.5986,-78007393.9953,68666100.0000
61.7997,66.7610,61.5234,65.8385,-0.5867,-5.4383,-4.8516,21.4848,28.7486,23.6006,27.7938,41.8865,29.3804,-139.1236,-111.7945,100.0000,20.0000,0.0000,100.0000,68.2647,55.3347,81.3957,52.1263,-69536496.1809,79765200.0000
62.3614,68.0700,63.0392,67.0107,-0.3776,-5.0826,-4.7050,27.0130,36.9875,27.6669,30.3617,40.7408,28.5409,-145.7024,-100.0247,90.0000,30.0000,0.0000,95.0000,66.9724,57.7504,82.8392,53.3009,-71797001.2809,92052500.0000
63.1343,69.2314,64.1527,67.9562,-0.2827,-4.8933,-4.6105,37.7481,44.7944,30.5247,32.0606,39.9069,27.7846,-213.1624,-102.6472,100.0000,40.0000,5.0000,100.0000,67.1311,59.1375,84.3093,54.1536,-76371230.3194,79694500.0000
63.4455,70.2641,65.0673,68.7899,-0.2451,-4.7850,-4.5399,46.2014,46.2629,36.6335,35.4400,38.9805,26.9884,-49.9411,-70.7675,30.0000,0.0000,10.0000,65.0000,66.8731,60.0179,85.5097,55.0186,-73882903.5153,93892600.0000
64.0859,71.0919,65.3848,69.3321,-0.4653,-4.9439,-4.4786,50.4337,47.2744,36.6116,35.4276,39.7542,26.6490,-0.6327,-65.5322,40.0000,0.0000,15.0000,70.0000,69.3301,58.8417,86.6040,55.5798,-65615221.2532,103609000.0000
64.7070,71.9973,65.7744,69.9321,-0.7118,-5.0741,-4.3623,42.1534,46.1880,35.6926,34.8816,40.8283,26.3466,-24.8232,-73.5059,50.0000,0.0000,0.0000,75.0000,70.9625,58.4514,87.7735,56.2210,-71443889.0924,93861900.0000
65.6324,72.9579,66.3210,70.6287,-0.9498,-5.1341,-4.1843,49.2361,46.8501,31.0583,32.0702,42.0218,26.0282,-70.7003,-94.9550,60.0000,10.0000,5.0000,80.0000,73.3558,57.9089,88.8416,57.0741,-67617640.0679,109092600.0000
66.9504,73.7697,67.3526,71.5708,-1.0227,-4.9696,-3.9469,47.1744,38.2903,34.2343,34.0689,41.4086,25.1466,-65.5626,-100.3002,70.0000,0.0000,10.0000,85.0000,75.9229,57.9779,88.9068,58.6327,-81847051.4404,92821300.0000
68.5196,74.5295,68.0936,72.3658,-1.2342,-4.9254,-3.6912,44.1398,25.6612,37.9998,36.3886,41.4022,24.4247,-30.1338,-83.4683,80.0000,0.0000,15.0000,90.0000,80.0238,57.0155,89.1490,59.9100,-72250252.4959,104152100.0000
69.8591,75.1268,68.4395,72.9793,-1.6713,-5.0539,-3.3827,23.5566,12.3210,25.9976,28.8484,42.3931,23.9558,-75.0475,-122.2616,90.0000,0.0000,20.0000,95.0000,83.1138,56.6043,89.3624,60.8911,-64045401.0672,89037900.0000
71.7223,75.9866,69.7793,74.0919,-1.7594,-4.7243,-2.9648,9.2873,7.6591,18.8322,24.5429,40.4034,22.6127,-115.0900,-169.6049,100.0000,0.0000,25.0000,100.0000,85.4931,57.9514,89.0774,62.8958,-73957139.2051,71936300.0000
73.7787,77.0648,71.8814,75.5416,-1.4969,-4.0219,-2.5250,4.1191,7.7474,24.3509,28.8570,36.8857,20.8575,-120.1070,-183.6035,100.0000,0.0000,30.0000,100.0000,86.1998,61.3576,88.2265,65.9031,-74954727.1801,96573700.0000
75.3286,77.8001,73.2424,76.5715,-1.4698,-3.6206,-2.1507,9.5709,9.9152,13.3940,22.6620,33.5678,19.2668,-132.9671,-216.4385,100.0000,10.0000,35.0000,100.0000,87.2157,63.4415,87.7579,67.8423,-58292785.9373,117867300.0000
77.0828,78.6589,75.4854,77.9844,-1.0068,-2.7901,-1.7833,9.5523,9.9289,20.4335,29.0029,30.1317,17.6972,-132.3440,-222.1014,100.0000,20.0000,40.0000,100.0000,86.0914,68.0741,86.0447,71.2731,-43045406.7373,135847700.0000
78.0979,79.2206,76.6949,78.8204,-0.8598,-2.3914,-1.5316,10.6224,16.1222,19.3257,28.4508,27.0020,16.3229,-156.9955,-259.6050,100.0000,30.0000,45.0000,100.0000,85.9132,70.2825,85.5303,72.9110,-35471001.4870,147263800.0000
79.2876,79.7999,78.2176,79.7655,-0.5108,-1.8274,-1.3166,9.6120,25.0697,23.3028,31.6339,23.9659,15.0471,-145.3678,-232.0393,100.0000,0.0000,50.0000,100.0000,85.0722,73.5029,84.4748,75.1251,-38423360.2368,158785200.0000
80.2833,80.1101,79.4730,80.5230,-0.1695,-1.3585,-1.1889,28.1321,39.9703,27.5992,34.7371,22.1390,14.2540,-211.8888,-296.5374,100.0000,10.0000,55.0000,100.0000,84.2370,76.3297,83.4600,76.7603,-29783323.6206,168423100.0000
80.5890,80.4383,80.4983,81.1192,0.1731,-0.9735,-1.1466,37.4648,48.9560,42.5496,43.2772,19.4286,13.2404,-156.1125,-188.3002,100.0000,20.0000,60.0000,100.0000,82.9830,78.1951,82.8091,78.0674,-23946751.3261,179881300.0000
80.5394,80.5359,80.6734,81.2675,0.2280,-0.9618,-1.1898,54.3141,55.3155,43.5153,43.7422,17.7989,12.6471,-42.7595,-60.2901,90.0000,30.0000,65.0000,95.0000,83.0231,78.0556,82.9395,78.1324,-17720610.3313,193015700.0000
80.3944,80.7788,80.8382,81.4081,0.2914,-0.9555,-1.2468,55.0891,52.5267,48.4995,46.1104,17.6006,12.5180,-77.5656,-105.5330,100.0000,40.0000,70.0000,100.0000,83.1566,77.6323,83.7932,77.7644,-36712510.3313,174023800.0000
80.2509,80.9952,80.7929,81.4466,0.2731,-1.0466,-1.3197,56.5433,47.3989,47.7297,45.7116,17.3802,12.3821,87.5687,69.6299,30.0000,50.0000,0.0000,65.0000,83.0127,77.4891,84.6145,77.3758,-37322984.1521,183610500.0000
80.3510,81.2315,80.7727,81.5059,0.2565,-1.1315,-1.3880,45.9476,43.9773,49.2863,46.4789,17.4701,12.7414,105.5836,59.4140,40.0000,60.0000,5.0000,70.0000,83.2655,77.4365,85.3709,77.0921,-38298886.6520,188371000.0000
80.2716,81.3926,80.6652,81.5322,0.1907,-1.2613,-1.4521,39.7058,45.9257,46.9205,45.1506,17.5701,13.1196,-11.6637,-41.8232,50.0000,70.0000,10.0000,75.0000,83.1258,77.4175,85.7675,77.0177,-40649433.8412,181831800.0000
80.2350,81.5876,80.6596,81.6208,0.1486,-1.3511,-1.4998,46.2783,46.3987,44.8889,43.9912,19.0887,13.4324,-33.7011,-57.4732,60.0000,80.0000,15.0000,80.0000,83.0761,77.3939,86.1629,77.0123,-41473298.0356,175257700.0000
80.3434,81.8729,80.7631,81.7710,0.1415,-1.3955,-1.5369,51.7931,42.4184,50.2772,46.9228,20.7760,13.7616,27.6662,-23.7885,70.0000,90.0000,20.0000,85.0000,83.2517,77.4350,86.7657,76.9802,-38311920.3680,183270500.0000
80.3123,82.0403,80.5461,81.7743,-0.0169,-1.5892,-1.5723,41.1248,31.2465,53.2023,48.4850,22.3603,14.4193,140.2838,29.1435,80.0000,100.0000,25.0000,90.0000,83.1665,77.4581,87.1284,76.9522,-30283629.1058,192114500.0000
79.9369,82.1089,80.1061,81.6952,-0.3253,-1.8934,-1.5681,34.3374,31.4513,32.4881,36.7658,23.1356,14.9848,-55.3270,-82.8712,90.0000,40.0000,30.0000,95.0000,82.5004,77.3735,87.2581,76.9598,-21846109.1055,177681900.0000
80.2875,82.4743,80.5928,82.0929,-0.2981,-1.7848,-1.4867,18.2774,39.2253,36.5905,39.1468,23.8708,14.9011,-189.2799,-139.1547,100.0000,50.0000,35.0000,100.0000,82.5959,77.9790,87.4145,77.5342,-23138420.3637,161686900.0000
80.5325,82.7793,80.8992,82.3960,-0.3401,-1.7523,-1.4122,41.7390,59.9071,32.2492,36.9600,21.5756,14.0231,-67.8571,-89.5607,30.0000,0.0000,0.0000,65.0000,82.8530,78.2119,87.6290,77.9296,-15166097.2554,173984900.0000
81.1632,83.2196,81.4363,82.8080,-0.2837,-1.6109,-1.3272,57.6595,67.4833,35.6247,39.0078,20.4687,13.5315,-49.0607,-86.1591,40.0000,10.0000,0.0000,70.0000,84.2228,78.1035,88.0275,78.4117,-18774302.8105,160311700.0000
81.7394,83.6237,81.8428,83.1449,-0.2652,-1.5215,-1.2563,80.3230,64.0975,44.0201,43.6603,20.5332,13.3589,22.8284,-51.4339,50.0000,0.0000,0.0000,75.0000,85.4999,77.9790,88.5069,78.7404,-8866002.8105,170220000.0000
82.1120,83.8428,81.8336,83.2776,-0.4271,-1.6171,-1.1900,64.4674,46.3664,35.4773,39.3720,21.9764,13.5108,-5.2705,-61.2036,60.0000,10.0000,5.0000,80.0000,86.5361,77.6880,88.7870,78.8985,-13828841.8353,176855100.0000
82.5137,84.1326,82.1382,83.5739,-0.4877,-1.5709,-1.0832,47.5022,30.3996,34.6053,38.9434,23.5798,13.6708,-20.4487,-73.7521,70.0000,20.0000,10.0000,85.0000,86.9947,78.0326,88.9277,79.3375,-22550684.7804,167117700.0000
82.9401,84.4642,82.5412,83.9160,-0.5137,-1.4750,-0.9613,27.1296,19.3022,37.7757,40.8359,25.3615,13.8391,-68.9964,-127.7036,80.0000,30.0000,0.0000,90.0000,87.3173,78.5630,89.0737,79.8546,-22643039.5863,155265500.0000
83.4025,84.8316,82.8221,84.1937,-0.5952,-1.4281,-0.8329,16.5671,14.5561,38.2788,41.1386,25.5953,13.5507,-68.0827,-133.5301,90.0000,40.0000,0.0000,95.0000,87.9526,78.8524,89.5371,80.1262,-14745934.4249,163371800.0000
83.7682,85.2129,83.1318,84.4848,-0.6788,-1.3629,-0.6841,14.2099,13.8725,21.8932,32.8630,25.9408,13.2717,-143.4471,-222.6039,100.0000,50.0000,0.0000,100.0000,88.2117,79.3248,89.9889,80.4369,-18607478.3738,152919000.0000
84.2810,85.7308,84.1006,85.0861,-0.4750,-0.9894,-0.5144,12.8912,19.1972,28.7429,37.9138,22.7915,12.0814,-159.5650,-207.1149,100.0000,60.0000,5.0000,100.0000,87.2331,81.3288,89.7939,81.6677,-20443186.7074,161730400.0000
84.6612,86.0917,84.6958,85.4718,-0.3724,-0.7680,-0.3956,14.5162,29.6366,29.5000,38.4252,20.0293,11.0976,-227.1413,-209.4922,100.0000,70.0000,10.0000,100.0000,86.9466,82.3757,89.8290,82.3544,-10816076.7075,171864200.0000
85.0262,86.3929,85.3697,85.8727,-0.1965,-0.4990,-0.3025,30.1841,41.7734,42.5585,46.0645,16.9602,10.0620,-217.6546,-158.0952,100.0000,0.0000,15.0000,100.0000,86.1515,83.9010,89.5853,83.2004,-20128021.8499,183180800.0000
85.2760,86.5106,85.4986,85.9867,-0.2132,-0.4666,-0.2534,44.2095,43.8542,45.9533,47.7363,14.8864,9.4424,-85.7560,-101.0584,70.0000,0.0000,20.0000,85.0000,87.0195,83.5326,89.6306,83.3905,-10342942.5060,194930600.0000
85.5079,86.6594,85.5273,86.0517,-0.2773,-0.4774,-0.2001,50.9266,42.7250,47.3703,48.4321,15.3702,9.6115,47.8747,-36.9653,80.0000,0.0000,25.0000,90.0000,87.7768,83.2390,89.8311,83.4877,-3793383.1841,202086600.0000
85.5735,86.7818,85.5088,86.0981,-0.3782,-0.5089,-0.1308,36.4263,39.3077,39.5036,44.8542,16.0156,9.9020,-29.4460,-79.7880,90.0000,10.0000,30.0000,95.0000,87.8879,83.2590,89.9710,83.5926,-4172135.0561,196638400.0000
85.7515,86.9614,85.7376,86.2685,-0.3903,-0.4265,-0.0362,40.8220,37.7837,40.0289,45.1445,17.3992,10.3757,-95.2106,-132.5405,100.0000,20.0000,35.0000,100.0000,87.9739,83.5291,90.0133,83.9095,-3581188.9888,190794600.0000
85.9882,87.0812,85.9928,86.4453,-0.3878,-0.3264,0.0614,40.6746,28.8829,46.6610,48.7003,17.0672,10.3557,-56.0500,-107.4891,80.0000,0.0000,40.0000,90.0000,88.1689,83.8075,89.9328,84.2296,-6575137.1362,197012800.0000
86.2608,87.1750,86.0133,86.5026,-0.4856,-0.3273,0.1583,31.8544,19.4068,41.2173,46.2001,18.0684,10.6722,-27.6949,-87.2199,90.0000,0.0000,45.0000,95.0000,88.9513,83.5702,89.9882,84.3617,-1583955.9706,202840200.0000
86.6576,87.3545,86.2193,86.6517,-0.5206,-0.2408,0.2797,14.1196,17.3844,32.1304,42.3065,19.3009,11.0343,-116.4067,-178.1350,100.0000,0.0000,0.0000,100.0000,89.6872,83.6279,90.0681,84.6409,-5600243.0295,196851000.0000
87.1806,87.5954,86.7349,86.9414,-0.4160,-0.0061,0.4099,12.2465,25.4444,38.0378,45.8234,17.6411,10.7787,-136.9897,-203.6302,100.0000,10.0000,5.0000,100.0000,89.9168,84.4445,89.8571,85.3336,-8959285.5826,190536000.0000
87.5222,87.7948,87.0705,87.1222,-0.3552,0.1587,0.5139,25.7873,34.7089,38.4688,46.0697,16.2218,10.6303,-160.3979,-218.4253,100.0000,20.0000,10.0000,100.0000,90.0403,85.0041,89.8817,85.7079,-5593603.9496,197407600.0000
87.7595,87.9114,87.4609,87.3125,-0.2451,0.3576,0.6026,38.2994,35.6917,49.5953,51.9010,14.6448,10.4740,-106.9086,-141.4333,100.0000,30.0000,15.0000,100.0000,89.8030,85.7160,89.6648,86.1580,33550.0075,206719200.0000
87.7451,88.0093,87.4994,87.3152,-0.2587,0.4053,0.6639,40.0401,29.5917,52.3594,53.1983,14.4873,10.7554,-56.8071,-84.7671,70.0000,40.0000,20.0000,85.0000,89.8037,85.6865,89.8300,86.1886,2730839.1646,212689200.0000
87.8109,87.9491,87.4575,87.2759,-0.3091,0.4195,0.7286,28.7356,28.1661,42.0323,48.8876,15.7557,11.0785,-40.1118,-70.5628,80.0000,50.0000,25.0000,0.0000,89.8999,85.7220,89.8844,86.0138,2186319.5995,218255400.0000
87.9901,87.9799,87.7222,87.3822,-0.2295,0.5763,0.8058,19.9995,37.5542,41.9773,48.8659,17.1649,11.4186,-100.6064,-113.8939,90.0000,60.0000,30.0000,0.0000,89.8082,86.1720,89.8246,86.1352,547250.0341,211442400.0000
88.1713,87.8880,88.0473,87.5004,-0.0945,0.7688,0.8632,35.7633,57.7163,45.9356,50.9430,17.6703,11.8851,-168.9769,-130.4889,100.0000,70.0000,35.0000,0.0000,89.5779,86.7646,90.1923,85.5837,913362.5341,205584600.0000
88.1742,87.6991,88.2897,87.5577,0.0454,0.9323,0.8868,56.8997,73.5339,57.6602,56.3998,17.4804,12.2219,-78.9709,-22.5953,0.0000,80.0000,40.0000,5.0000,89.5709,86.7775,90.7702,84.6279,2445994.9149,212581400.0000
88.0891,87.4541,88.2149,87.4452,0.0819,0.9574,0.8755,80.4861,78.1034,61.2659,57.9096,18.8366,12.7518,93.0906,68.8318,10.0000,90.0000,45.0000,10.0000,89.4688,86.7095,90.9434,83.9648,5185021.7805,220071800.0000
88.0514,87.1877,88.0284,87.2758,0.0769,0.9320,0.8550,83.2159,66.3921,61.8839,58.1721,18.5593,12.6658,120.4988,79.2312,20.0000,0.0000,50.0000,15.0000,89.3410,86.7617,90.9504,83.4251,4766444.8920,228633600.0000
88.0101,86.8784,87.7836,87.0806,0.0424,0.8782,0.8358,70.6082,50.2660,59.5116,56.9764,17.7433,12.4752,96.1816,75.9900,30.0000,10.0000,55.0000,20.0000,89.1800,86.8403,90.9555,82.8012,4029389.3369,235267100.0000
88.0674,86.7156,87.5933,86.9164,0.0215,0.8467,0.8252,45.3522,40.1833,54.5575,54.5754,17.3530,12.3991,6.2316,49.7820,40.0000,20.0000,60.0000,25.0000,89.3997,86.7351,90.7582,82.6729,205637.3371,229013300.0000
88.0632,86.4746,87.5726,86.8354,0.0715,0.8913,0.8198,34.8376,40.3794,51.5171,53.1613,18.2472,12.6217,-79.2452,27.9915,50.0000,30.0000,65.0000,0.0000,89.4005,86.7260,90.8201,82.1291,-6534485.7407,222043400.0000
88.2736,86.2289,87.6679,86.8030,0.1885,0.9905,0.8019,40.3600,38.9058,59.4468,56.8882,20.1986,13.0896,-91.5154,35.5522,0.0000,40.0000,70.0000,0.0000,89.6276,86.9196,90.9361,81.5216,-9029660.3348,216048500.0000
88.0873,85.9343,87.5171,86.6405,0.2254,0.9802,0.7548,45.9405,33.1168,58.0521,56.1879,22.4080,13.5726,-13.5452,63.1504,0.0000,50.0000,75.0000,5.0000,89.8119,86.3627,90.8090,81.0596,-5267637.1559,220988200.0000
87.9698,85.6013,87.3970,86.4913,0.2838,0.9822,0.6984,30.4167,31.1618,58.1378,56.2292,22.7688,13.6072,2.5976,67.4343,0.0000,60.0000,80.0000,0.0000,89.8404,86.0991,90.7525,80.4501,-1007782.6106,226845500.0000
87.6047,85.2363,87.2471,86.3250,0.3417,0.9692,0.6275,22.9933,43.7930,53.2293,53.6725,23.7452,13.7766,-29.6494,54.9168,0.0000,70.0000,85.0000,5.0000,90.4329,84.7765,90.6628,79.8097,-5979794.6525,221019400.0000
87.2239,85.0111,87.3053,86.2554,0.5069,1.0490,0.5421,40.0755,66.1647,57.6580,55.9315,25.8445,14.1816,-18.4474,53.3159,10.0000,80.0000,90.0000,10.0000,91.1107,83.3372,90.5020,79.5203,-8791796.1123,215040000.0000
86.8190,84.7819,87.2007,86.0954,0.6397,1.0551,0.4153,68.3101,83.2436,63.0347,58.6007,28.1771,14.6079,48.7981,96.0478,20.0000,90.0000,95.0000,15.0000,91.2031,82.4349,90.1738,79.3899,-3328429.8783,221136800.0000
86.3241,84.5904,86.8728,85.8237,0.7004,0.9558,0.2554,90.1085,92.2117,63.2780,58.7227,27.9785,14.4534,85.9552,133.8614,30.0000,100.0000,100.0000,20.0000,90.8721,81.7760,89.6790,79.5018,16317.4902,228702300.0000
85.7467,84.4052,86.4628,85.5191,0.7308,0.8110,0.0803,91.3122,93.2213,66.0298,60.1495,26.2909,14.0068,93.5576,144.1570,40.0000,100.0000,100.0000,25.0000,90.3976,81.0957,89.1365,79.6739,-1117720.5382,219756000.0000
85.3638,84.1749,85.8517,85.1303,0.6665,0.5641,-0.1024,95.2145,93.7936,61.2239,57.0069,24.8806,13.6738,109.5760,168.2273,50.0000,100.0000,100.0000,30.0000,89.4001,81.3274,88.3652,79.9845,-3223958.7735,229986300.0000
84.8860,84.0202,85.4532,84.8656,0.6692,0.4002,-0.2690,93.1371,90.0461,70.3820,61.7331,23.5701,13.3988,134.7807,193.8754,0.0000,90.0000,95.0000,35.0000,88.8596,80.9125,87.9039,80.1365,-14652558.7735,218557700.0000
84.1842,83.7903,84.6101,84.4044,0.4585,0.0221,-0.4363,93.0293,79.6619,61.4212,55.7154,21.4945,12.9836,186.1744,224.0814,0.0000,100.0000,100.0000,40.0000,87.1903,81.1781,86.8703,80.7103,-13895252.5790,226337300.0000
83.7813,83.7226,84.1938,84.1855,0.3716,-0.1793,-0.5509,83.9720,65.4047,63.9328,56.9428,19.1882,12.5466,181.9581,150.9447,10.0000,100.0000,100.0000,45.0000,86.5141,81.0485,86.6167,80.8284,-31333158.2560,208019500.0000
83.2328,83.6593,83.5963,83.9016,0.1693,-0.4745,-0.6438,61.9844,55.0879,53.3315,50.5558,18.9313,12.7889,176.1679,125.3356,0.0000,100.0000,0.0000,50.0000,85.3991,81.0665,86.3204,80.9982,-39975136.6350,195721300.0000
82.8678,83.8068,83.4130,83.8469,0.0924,-0.5937,-0.6862,50.2578,53.2301,46.1259,46.7628,18.7113,13.0620,65.0141,17.4783,10.0000,100.0000,0.0000,55.0000,85.3211,80.4145,86.9104,80.7031,-45820548.7039,185822500.0000
82.7983,83.9601,83.4654,83.9174,0.0986,-0.6106,-0.7093,53.0215,60.5346,49.1443,48.3192,20.4810,13.4817,65.1025,1.6869,20.0000,70.0000,5.0000,60.0000,85.2520,80.3447,87.2229,80.6972,-50477287.8342,175112000.0000
82.7447,84.0501,83.4073,83.9375,0.0546,-0.6793,-0.7339,56.4108,67.0397,49.1443,48.3192,21.1421,14.0649,69.3445,-11.2517,30.0000,80.0000,10.0000,65.0000,85.1375,80.3519,87.3810,80.7192,-43817841.3222,183429400.0000
82.8568,84.1206,83.3362,83.9596,-0.0095,-0.7571,-0.7476,72.1715,74.1897,44.9893,46.0082,22.4938,14.7807,86.7142,-3.3251,40.0000,0.0000,15.0000,70.0000,85.5135,80.2001,87.4806,80.7605,-43622605.3600,192270800.0000
83.0637,84.3007,83.4235,84.0666,-0.0203,-0.7655,-0.7452,72.5367,68.9877,58.3503,53.0226,24.2330,15.4757,38.2509,-28.9291,50.0000,10.0000,20.0000,75.0000,86.0205,80.1069,87.7733,80.8281,-51162805.3603,182217200.0000
82.9860,84.3237,82.9879,83.9279,-0.2735,-1.0137,-0.7401,77.8608,57.8642,42.5072,44.7763,26.1654,16.2072,69.1743,-0.8919,60.0000,20.0000,25.0000,80.0000,85.7279,80.2441,87.8307,80.8167,-41656105.3603,191723900.0000
83.1544,84.4897,83.0146,84.0395,-0.3877,-1.0594,-0.6717,56.5656,39.5218,37.0294,42.3328,28.8400,16.8376,7.4264,-53.1804,70.0000,30.0000,0.0000,85.0000,86.0492,80.2596,88.0196,80.9599,-50841810.5930,181910600.0000
83.3964,84.7640,83.1893,84.2302,-0.4626,-1.0374,-0.5748,39.1661,27.0579,38.1914,42.9738,30.7744,17.1155,-61.0347,-119.7395,80.0000,40.0000,0.0000,90.0000,86.3452,80.4476,88.3993,81.1287,-53079232.4473,172779500.0000
83.6638,85.0204,83.3524,84.4170,-0.5581,-1.0172,-0.4592,22.8338,17.9905,28.8078,38.8702,30.3645,16.8128,-81.1193,-143.3832,90.0000,50.0000,5.0000,95.0000,86.7062,80.6214,88.6914,81.3494,-53946786.7724,166664300.0000
84.0859,85.3239,83.7870,84.7349,-0.5493,-0.8689,-0.3197,19.1738,21.3945,22.5548,36.2969,29.5573,16.4163,-132.7627,-198.4323,100.0000,0.0000,10.0000,100.0000,86.9169,81.2549,88.7413,81.9065,-52381435.3322,174757500.0000
84.7458,85.6669,84.4571,85.1522,-0.4210,-0.6033,-0.1823,11.9639,28.0506,28.7798,40.7568,26.7773,15.5868,-167.9016,-212.2268,100.0000,0.0000,0.0000,100.0000,87.2343,82.2573,88.5178,82.8161,-61794135.3328,164688100.0000
85.1218,85.9653,84.8959,85.4331,-0.3527,-0.4298,-0.0771,33.0457,38.8777,32.0756,42.8245,24.5399,15.0153,-184.8645,-198.1287,100.0000,10.0000,0.0000,100.0000,87.2373,83.0063,88.6657,83.2648,-56453512.1446,173127100.0000
85.3555,86.2471,85.2748,85.6692,-0.2853,-0.2742,0.0111,39.1422,35.9838,42.2687,48.2678,22.1181,14.4359,-154.8190,-149.8557,100.0000,20.0000,5.0000,100.0000,87.0382,83.6728,88.9067,83.5875,-55807421.3794,184787500.0000
85.3844,86.4399,85.3697,85.7557,-0.3226,-0.2402,0.0824,44.4452,32.5814,43.5079,48.8553,21.1368,14.3756,4.7397,-53.2187,90.0000,30.0000,10.0000,95.0000,87.0409,83.7278,89.2221,83.6578,-48445136.4125,194498100.0000
85.5377,86.5716,85.4491,85.8339,-0.3732,-0.2102,0.1631,24.3640,27.6868,39.5894,47.3590,22.6288,14.9812,-98.9208,-109.7425,100.0000,40.0000,15.0000,100.0000,87.3080,83.7674,89.3200,83.8231,-48797644.0176,187366600.0000
85.6614,86.6035,85.6363,85.9631,-0.3839,-0.1275,0.2564,28.9350,34.4178,39.0737,47.1599,21.3660,15.0659,-92.4703,-113.4849,80.0000,50.0000,20.0000,90.0000,87.3239,83.9989,89.2736,83.9334,-51272424.0181,187366600.0000
85.8250,86.6499,85.8772,86.1116,-0.3669,-0.0145,0.3523,29.7614,43.4367,39.6062,47.4583,20.5108,15.2994,-116.5380,-119.1232,90.0000,0.0000,25.0000,95.0000,87.3335,84.3166,89.2056,84.0942,-51328160.2087,181514300.0000
86.1316,86.6640,86.1503,86.2656,-0.3239,0.1201,0.4441,44.5569,58.7917,42.1940,48.9293,19.6680,15.5736,-71.1454,-84.8159,100.0000,0.0000,30.0000,100.0000,87.7968,84.4665,89.1781,84.1499,-43536574.4946,191139200.0000
