SMA-10-10,SMA-20-20,EMA-10-10,EMA-20-20,MACD-10-10,MACD_Signal-10-10,MACD_Hist-10-10,SlowK,SlowD,RSI-10-10,RSI-20-20,ADX-10-10,ADX-20-20,CCI-10-10,CCI-20-20,Aroon Down-10-10,Aroon Up-10-10,Aroon Up-20-20,Aroon Down-20-20,Real Lower Band-10-10,Real Middle Band-10-10,Real Lower Band-20-20,Real Middle Band-20-20,Chaikin A/D,OBV
43.7649,43.9717,43.8214,43.8717,-0.0612,0.0017,0.0629,40.0705,47.0758,43.7997,50.6018,25.8142,19.1894,-10.2857,-46.3462,20.0000,40.0000,5.0000,45.0000,44.2328,43.2971,44.8110,43.1325,-70806609.7806,247647950.0000
43.7454,44.0182,43.8457,43.8885,-0.0634,0.0148,0.0782,42.5451,55.6593,42.9984,50.2781,26.7913,19.9985,-26.6236,-64.3821,0.0000,50.0000,0.0000,50.0000,44.2361,43.2547,44.8969,43.1395,-72708796.2663,239827850.0000
43.7137,44.0694,43.8798,43.9092,-0.0606,0.0334,0.0940,58.6119,65.7550,45.7372,51.7824,27.6999,20.8155,33.2369,-39.0759,10.0000,60.0000,0.0000,55.0000,44.2526,43.1749,44.9847,43.1541,-74020695.0894,249965250.0000
43.7137,44.1166,43.9005,43.9221,-0.0621,0.0471,0.1092,65.8208,69.1831,54.1654,56.1114,30.2175,21.7662,67.9012,-28.9931,20.0000,70.0000,5.0000,60.0000,44.2526,43.1749,45.0652,43.1679,-77113413.8410,240068550.0000
43.7097,44.1492,43.8690,43.9094,-0.0870,0.0377,0.1247,72.8324,66.2728,51.4085,54.8857,33.3579,22.5832,92.5068,-18.5275,30.0000,0.0000,0.0000,65.0000,44.2392,43.1802,45.1299,43.1685,-69589060.3513,251225350.0000
43.7319,44.2014,43.8499,43.9046,-0.1124,0.0341,0.1465,68.8962,58.5839,51.8402,55.1106,36.6612,23.5761,78.8940,-28.4822,40.0000,0.0000,5.0000,70.0000,44.3165,43.1473,45.2444,43.1585,-77540177.2756,240677950.0000
43.7811,44.2375,43.8236,43.8979,-0.1469,0.0277,0.1746,57.0897,49.7440,55.8507,57.2275,40.4649,24.4553,61.3426,-35.4879,50.0000,0.0000,10.0000,75.0000,44.5035,43.0587,45.2954,43.1795,-71914423.4289,248376350.0000
43.8282,44.2624,43.7629,43.8770,-0.2052,0.0061,0.2113,49.7658,45.3573,35.5347,48.7651,44.6912,25.3807,-55.5556,-98.5656,60.0000,0.0000,15.0000,80.0000,44.6772,42.9793,45.3293,43.1955,-74120923.4296,235578650.0000
43.9387,44.3011,43.8176,43.9149,-0.2252,0.0374,0.2626,42.3766,38.2138,30.5155,47.0285,45.4589,26.1627,-89.3372,-131.7646,70.0000,10.0000,20.0000,85.0000,44.8795,42.9979,45.3118,43.2905,-76320454.1980,226047350.0000
44.0586,44.3449,43.9068,43.9675,-0.2318,0.0871,0.3189,43.9295,30.0368,31.5471,47.7459,45.2531,26.8001,-88.7757,-138.2401,80.0000,0.0000,25.0000,90.0000,45.0080,43.1093,45.2707,43.4192,-72196093.0886,236652850.0000
44.1785,44.3825,44.0054,44.0205,-0.2324,0.1444,0.3769,28.3353,19.3953,32.6836,48.5501,45.0244,27.4710,-91.2281,-144.6146,90.0000,10.0000,30.0000,95.0000,45.0992,43.2579,45.2187,43.5462,-81059395.6211,247767150.0000
44.2910,44.4074,44.1140,44.0735,-0.2250,0.2100,0.4350,17.8454,16.5873,26.4213,46.2944,45.3204,28.3864,-140.5276,-195.7753,100.0000,0.0000,35.0000,100.0000,45.1324,43.4497,45.1650,43.6498,-87579811.2464,240039250.0000
44.4251,44.4464,44.2780,44.1470,-0.1861,0.3051,0.4912,12.0051,18.2954,34.9118,52.6661,44.3256,29.1080,-143.9770,-174.7592,100.0000,0.0000,40.0000,100.0000,45.0359,43.8143,45.0526,43.8403,-97405161.2429,228886150.0000
44.5194,44.4653,44.3873,44.1850,-0.1575,0.3802,0.5377,19.9114,24.5396,41.1560,56.5445,44.6431,30.4527,-129.3830,-115.0525,80.0000,10.0000,45.0000,0.0000,44.9792,44.0596,45.0084,43.9222,-84657661.2420,244183150.0000
44.5888,44.4545,44.4729,44.2042,-0.1286,0.4485,0.5771,22.9697,29.3859,47.3486,59.9524,46.8194,31.6308,-172.0453,-95.7281,90.0000,0.0000,50.0000,0.0000,44.9011,44.2764,45.0408,43.8683,-80147827.9108,230653650.0000
44.6710,44.4274,44.5386,44.2071,-0.0978,0.5114,0.6093,30.7378,32.6518,60.6067,66.0624,49.3582,32.8338,-239.7217,-57.3349,100.0000,10.0000,55.0000,0.0000,44.9357,44.4062,45.1055,43.7494,-73032734.8895,240851950.0000
44.6939,44.3584,44.5561,44.1804,-0.0783,0.5555,0.6337,34.4502,33.9783,67.0431,68.5924,52.1790,34.1001,-180.6769,22.1034,100.0000,20.0000,60.0000,0.0000,44.9183,44.4695,45.2550,43.4617,-68192444.9604,255166850.0000
44.6966,44.2631,44.5534,44.1396,-0.0607,0.5926,0.6533,32.7674,32.0730,70.4078,69.8632,56.7911,34.3666,-72.4428,54.3637,0.0000,30.0000,65.0000,5.0000,44.9154,44.4777,45.4184,43.1077,-64881128.9617,264364950.0000
44.6636,44.1647,44.5382,44.0889,-0.0425,0.6259,0.6685,34.7172,34.0439,70.2398,69.7968,58.7442,33.9879,-25.7518,59.8323,10.0000,40.0000,70.0000,0.0000,44.9905,44.3366,45.5017,42.8277,-62103487.0998,271390750.0000
44.6312,44.0650,44.5212,44.0335,-0.0191,0.6600,0.6791,28.7345,36.3495,72.8457,70.8354,60.7326,33.5548,-26.8410,59.1153,0.0000,50.0000,75.0000,0.0000,45.0275,44.2349,45.5428,42.5872,-57955807.0975,261021550.0000
44.5864,43.9427,44.4898,43.9673,0.0053,0.6891,0.6839,38.6800,44.1657,72.4515,70.6577,62.9421,33.0988,48.8623,76.3751,0.0000,60.0000,80.0000,0.0000,45.0537,44.1191,45.5968,42.2887,-53761507.0965,269545450.0000
44.5237,43.8036,44.4560,43.8963,0.0358,0.7183,0.6825,41.6341,51.8501,76.0972,72.1905,63.0915,32.1712,50.1336,77.7090,10.0000,70.0000,85.0000,0.0000,45.0997,43.9477,45.6552,41.9521,-60475007.0969,261905950.0000
44.4678,43.6554,44.3982,43.8100,0.0639,0.7376,0.6736,52.1830,63.3412,76.7289,72.4621,63.1689,31.1779,87.5909,90.5595,20.0000,80.0000,90.0000,0.0000,45.0664,43.8693,45.6593,41.6515,-56645051.2856,267584850.0000
44.4112,43.5082,44.3245,43.7132,0.0924,0.7500,0.6576,61.7333,76.0877,76.2860,72.2138,61.0013,29.7133,88.8118,90.2204,0.0000,90.0000,95.0000,5.0000,45.0071,43.8154,45.6052,41.4112,-51941351.2821,258177450.0000
44.3203,43.3584,44.2420,43.6098,0.1240,0.7585,0.6345,76.1074,85.4946,90.1929,78.2438,58.6371,28.1934,121.7622,100.9469,0.0000,100.0000,100.0000,10.0000,44.9879,43.6527,45.5218,41.1949,-48694396.9964,249435650.0000
44.1839,43.1957,44.0738,43.4635,0.1238,0.7274,0.6035,90.4225,88.7041,88.2167,76.3240,56.0102,26.5934,127.3472,103.8290,0.0000,100.0000,100.0000,15.0000,44.7961,43.5716,45.3303,41.0610,-44675339.8539,240057850.0000
44.0229,43.0512,43.9371,43.3345,0.1361,0.7086,0.5726,89.9540,84.2652,87.5283,75.7041,53.4987,25.1092,125.5217,112.1613,0.0000,100.0000,100.0000,20.0000,44.8335,43.2122,45.1529,40.9495,-42108539.8579,249897250.0000
43.8295,42.9121,43.7909,43.2019,0.1455,0.6840,0.5385,85.7358,80.7890,84.9918,73.5928,50.8508,23.6118,84.9656,107.1417,10.0000,100.0000,100.0000,25.0000,44.8870,42.7721,44.9541,40.8700,-51884195.4143,237328550.0000
43.6658,42.7827,43.6796,43.0871,0.1713,0.6735,0.5022,77.1057,78.8754,84.9918,73.5928,48.4384,22.2573,89.9621,119.6530,0.0000,100.0000,100.0000,30.0000,44.8814,42.4503,44.7862,40.7793,-58581556.3907,228470750.0000
43.4988,42.6561,43.5436,42.9603,0.1909,0.6503,0.4593,79.5256,82.2562,84.3274,73.0489,45.6770,20.8164,84.0120,125.0589,0.0000,100.0000,100.0000,0.0000,44.7817,42.2159,44.5806,40.7315,-58127851.3875,219396650.0000
43.2991,42.5229,43.3947,42.8284,0.2075,0.6191,0.4116,79.9950,84.9210,82.5623,71.6390,42.7454,19.3568,78.1241,126.8657,0.0000,80.0000,90.0000,5.0000,44.6917,41.9065,44.3648,40.6810,-62749195.3035,206877950.0000
43.0835,42.4054,43.2567,42.7035,0.2308,0.5906,0.3597,87.2482,88.4721,89.0016,74.2738,39.8533,17.9692,107.5137,156.5884,0.0000,90.0000,95.0000,10.0000,44.6252,41.5419,44.1486,40.6621,-60185237.6745,216962850.0000
42.8430,42.2851,43.0566,42.5505,0.2291,0.5311,0.3020,87.5199,87.9284,89.3001,74.3976,36.6399,16.5086,137.4886,189.9088,0.0000,100.0000,100.0000,15.0000,44.3901,41.2960,43.8513,40.7190,-61717325.1765,204706150.0000
42.6053,42.1637,42.8106,42.3806,0.2020,0.4468,0.2448,90.6481,87.9683,87.1236,71.9068,32.8232,14.9190,143.6218,200.3618,10.0000,100.0000,100.0000,0.0000,43.9897,41.2208,43.4860,40.8413,-59197582.3164,187067950.0000
42.3964,42.0521,42.5937,42.2327,0.1768,0.3711,0.1943,85.6171,86.7477,86.1013,70.8234,29.2213,13.5240,147.8883,223.7167,20.0000,100.0000,100.0000,0.0000,43.6266,41.1663,43.1684,40.9357,-65090021.3431,174988450.0000
42.2075,41.9417,42.3624,42.0850,0.1344,0.2845,0.1500,87.6398,88.6348,81.1669,66.2955,25.5174,12.1769,126.5043,208.3776,30.0000,100.0000,100.0000,5.0000,43.1700,41.2449,42.8218,41.0616,-73948265.3437,157032550.0000
42.0795,41.8654,42.2031,41.9804,0.1099,0.2264,0.1164,86.9864,89.4732,75.2154,62.0960,22.8243,11.2679,98.7022,184.1507,40.0000,100.0000,100.0000,0.0000,42.8692,41.2898,42.5883,41.1425,-83594916.8264,144379150.0000
41.9946,41.8395,42.1012,41.9087,0.1025,0.1915,0.0890,91.2784,88.4603,75.1012,62.0235,21.5109,10.7860,157.0248,273.8427,50.0000,100.0000,100.0000,0.0000,42.6930,41.2962,42.4787,41.2003,-80955464.4467,155464850.0000
41.8996,41.7788,41.9782,41.8302,0.0815,0.1448,0.0633,90.1550,81.9278,74.5739,61.6753,18.8523,10.0603,233.4768,340.4573,60.0000,100.0000,100.0000,5.0000,42.4572,41.3420,42.3198,41.2378,-85327757.7817,146095650.0000
41.8134,41.7137,41.8353,41.7469,0.0437,0.0866,0.0429,83.9476,70.5789,67.0343,57.2017,16.0297,9.3350,241.9591,216.8419,0.0000,100.0000,100.0000,10.0000,42.0979,41.5289,42.1332,41.2942,-92655786.3500,132596650.0000
41.7467,41.6752,41.7505,41.6975,0.0202,0.0522,0.0320,71.6808,58.4914,56.8658,52.5541,14.7873,9.0713,141.2037,112.0926,10.0000,100.0000,20.0000,15.0000,41.9072,41.5862,42.0408,41.3097,-99119730.7955,120961550.0000
41.7272,41.6523,41.7262,41.6804,0.0169,0.0439,0.0270,56.1084,54.6522,52.9201,51.0289,16.0044,9.3205,73.3572,73.3979,20.0000,50.0000,25.0000,0.0000,41.8749,41.5795,42.0262,41.2784,-104801387.9399,111018650.0000
41.7272,41.6196,41.7205,41.6728,0.0209,0.0436,0.0227,47.6852,58.6273,54.3175,51.5206,17.1871,9.7575,-24.1730,45.2675,30.0000,60.0000,30.0000,5.0000,41.8749,41.5795,42.0609,41.1784,-108028083.0570,100842150.0000
41.7221,41.6248,41.7059,41.6609,0.0217,0.0392,0.0175,60.1631,65.4696,51.3089,50.3387,18.5012,10.2174,20.7408,64.0869,0.0000,70.0000,35.0000,10.0000,41.8648,41.5794,42.0760,41.1736,-109260173.9656,87289150.0000
41.7077,41.6306,41.7077,41.6570,0.0298,0.0419,0.0121,68.0335,67.4425,53.0005,50.9744,19.0080,10.3108,10.1230,58.4660,0.0000,80.0000,40.0000,15.0000,41.8825,41.5328,42.0885,41.1728,-104199360.1725,79564750.0000
41.6759,41.6311,41.6993,41.6477,0.0352,0.0399,0.0047,68.2122,59.9687,54.8609,51.6830,19.5710,10.4092,109.0427,100.9147,10.0000,90.0000,45.0000,0.0000,41.9155,41.4362,42.0895,41.1728,-101595406.3278,90848550.0000
41.6514,41.6276,41.6771,41.6317,0.0354,0.0313,-0.0041,66.0819,53.3913,55.2976,51.8542,19.2320,10.3457,108.6847,102.8742,0.0000,0.0000,50.0000,5.0000,41.8856,41.4171,42.0817,41.1734,-107910864.1066,81680950.0000
41.6844,41.5946,41.6469,41.6127,0.0315,0.0185,-0.0130,45.6119,48.1758,52.5796,50.6108,18.5366,10.2240,21.9317,62.9864,0.0000,10.0000,55.0000,10.0000,42.0543,41.3145,42.0846,41.1045,-103458930.7701,68325150.0000
41.6580,41.5663,41.6340,41.6030,0.0338,0.0129,-0.0209,48.4802,54.3802,54.0587,51.2394,18.3620,10.2304,65.5986,84.8612,10.0000,20.0000,60.0000,15.0000,42.0550,41.2609,42.0916,41.0410,-102563859.3420,76679150.0000
41.6141,41.5326,41.6063,41.5866,0.0294,0.0000,-0.0293,50.4354,59.5840,49.0613,48.9034,18.1680,10.2371,-12.1474,33.2755,20.0000,30.0000,65.0000,20.0000,42.0517,41.1764,42.0896,40.9757,-109115981.2571,66502450.0000
41.6038,41.5221,41.6188,41.5904,0.0416,0.0049,-0.0366,64.2251,58.9158,51.8447,50.1552,19.0874,10.4992,62.7750,84.1922,30.0000,40.0000,70.0000,0.0000,42.0517,41.1559,42.0852,40.9590,-95641285.7011,81291750.0000
41.5774,41.4611,41.6086,41.5826,0.0464,-0.0006,-0.0470,64.0917,53.9025,53.9513,51.1055,18.6926,10.5065,94.6330,104.4896,0.0000,50.0000,75.0000,0.0000,42.0388,41.1159,42.1897,40.7325,-90719497.4659,91750550.0000
41.5121,41.4191,41.5768,41.5648,0.0421,-0.0166,-0.0586,48.4308,48.9831,53.6186,50.9323,18.2540,10.5141,112.3110,111.3349,10.0000,60.0000,80.0000,5.0000,42.0366,40.9876,42.1722,40.6660,-96975860.9550,82584250.0000
41.5275,41.3906,41.5416,41.5469,0.0342,-0.0350,-0.0692,49.1852,53.3611,50.2137,49.1312,16.7487,10.3277,89.4577,88.0202,20.0000,70.0000,85.0000,10.0000,42.0852,40.9697,42.1368,40.6445,-94333040.9490,73774850.0000
41.5536,41.3870,41.5388,41.5461,0.0382,-0.0395,-0.0777,49.3333,56.2884,47.7860,47.8516,15.7986,10.3256,28.7793,60.1924,30.0000,80.0000,90.0000,15.0000,42.1377,40.9695,42.1306,40.6433,-101921540.9505,61633250.0000
41.5864,41.3943,41.5636,41.5586,0.0554,-0.0318,-0.0873,61.5648,56.1292,49.9794,49.0232,15.2763,10.4629,45.8978,80.6823,0.0000,90.0000,95.0000,20.0000,42.1752,40.9975,42.1423,40.6463,-99791201.9241,74110950.0000
41.6038,41.4020,41.5657,41.5591,0.0667,-0.0345,-0.1011,57.9669,48.2002,61.8041,54.9416,14.5310,10.5738,118.0710,121.4254,10.0000,100.0000,100.0000,25.0000,42.1980,41.0095,42.1595,40.6445,-100254837.6395,87092750.0000
41.5047,41.3860,41.4374,41.4976,0.0205,-0.0973,-0.1178,48.8558,41.3133,48.7944,47.7979,13.7028,10.6904,-6.5991,18.3437,20.0000,50.0000,0.0000,30.0000,42.0328,40.9766,42.0918,40.6801,-96994045.6135,68764850.0000
41.4746,41.4117,41.4368,41.5036,0.0184,-0.1045,-0.1229,37.7778,36.6533,45.9543,46.4143,14.5892,10.9021,-32.1329,-11.3783,30.0000,60.0000,0.0000,35.0000,42.0465,40.9028,42.1600,40.6635,-108994995.6165,44762950.0000
41.4512,41.4502,41.4627,41.5229,0.0275,-0.1000,-0.1275,37.3064,41.7705,48.5104,47.6816,14.8929,10.9708,0.8550,-2.5415,40.0000,70.0000,0.0000,40.0000,42.0642,40.8382,42.2528,40.6476,-109987812.1104,31005350.0000
41.4405,41.5031,41.4661,41.5309,0.0287,-0.1057,-0.1344,34.8756,52.3791,47.5429,47.1768,16.2664,11.2819,24.5004,-0.2653,0.0000,80.0000,0.0000,45.0000,42.0571,40.8239,42.4279,40.5782,-92262115.7201,49628550.0000
41.3448,41.5703,41.4808,41.5447,0.0349,-0.1067,-0.1415,53.1295,72.0608,41.1445,43.8694,17.5577,11.5529,-25.7143,-56.1369,0.0000,90.0000,5.0000,50.0000,42.2054,40.4842,42.6398,40.5008,-90757696.8046,38495850.0000
41.3261,41.6432,41.5656,41.5916,0.0745,-0.0757,-0.1503,69.1321,78.8585,57.7757,51.9765,17.4183,11.4665,37.3621,-26.3527,10.0000,100.0000,10.0000,55.0000,42.2149,40.4372,42.7716,40.5149,-97222488.1110,22844250.0000
41.2538,41.6703,41.4937,41.5603,0.0534,-0.1155,-0.1689,93.9207,77.9780,56.2935,51.1775,18.1485,11.5976,131.5564,22.2709,20.0000,100.0000,15.0000,60.0000,42.0617,40.4459,42.8460,40.4947,-76401488.1110,43665250.0000
41.2203,41.6871,41.4223,41.5334,0.0252,-0.1571,-0.1823,73.5227,64.7369,55.1337,50.5378,20.0486,11.9973,146.7593,14.9267,30.0000,100.0000,20.0000,65.0000,41.9570,40.4837,42.8799,40.4942,-91879088.1110,28187650.0000
41.2023,41.7021,41.3483,41.5101,-0.0132,-0.2017,-0.1886,66.4905,57.8013,54.6524,50.2627,21.2577,12.5788,106.5969,-14.9541,40.0000,100.0000,25.0000,70.0000,41.8931,40.5115,42.9056,40.4987,-96347492.8123,46274050.0000
41.2003,41.7346,41.2639,41.4871,-0.0678,-0.2531,-0.1853,54.1975,47.7576,42.7732,43.8873,22.7094,13.2202,-33.5268,-82.7220,50.0000,0.0000,30.0000,75.0000,41.8850,40.5155,42.9736,40.4956,-110251024.5198,31506050.0000
41.2672,41.7647,41.2886,41.5223,-0.0880,-0.2563,-0.1683,52.7159,35.3362,42.4577,43.7279,23.4695,13.2548,-9.6713,-71.8611,60.0000,0.0000,35.0000,80.0000,42.0448,40.4896,42.9746,40.5548,-100602066.7221,44490450.0000
41.3488,41.7961,41.3218,41.5626,-0.1091,-0.2554,-0.1463,36.3594,20.9241,41.2925,43.1140,25.2753,13.5276,-36.8808,-94.1617,70.0000,0.0000,40.0000,85.0000,42.2212,40.4764,42.9716,40.6207,-96621085.9004,27395650.0000
41.4492,41.8256,41.3742,41.6128,-0.1260,-0.2450,-0.1190,16.9333,12.8637,45.2058,45.3464,27.0166,13.7486,-49.4291,-108.9969,80.0000,0.0000,45.0000,90.0000,42.4045,40.4939,42.9571,40.6941,-97920786.9490,9756850.0000
41.5656,41.8329,41.3818,41.6415,-0.1665,-0.2541,-0.0876,9.4795,11.4412,21.6370,33.8768,29.0788,14.0144,-143.5247,-205.1485,90.0000,0.0000,50.0000,95.0000,42.7054,40.4259,42.9536,40.7123,-76046586.9490,-12117350.0000
41.7958,41.8831,41.5903,41.7677,-0.1248,-0.1707,-0.0459,12.1783,12.8984,27.1217,37.8151,26.0596,13.0659,-173.4824,-229.1495,100.0000,10.0000,55.0000,100.0000,42.8636,40.7281,42.8262,40.9401,-74625263.0666,-25721450.0000
41.9604,41.9066,41.7411,41.8577,-0.0948,-0.1095,-0.0147,12.6658,11.3028,30.9554,40.2269,22.7049,12.0675,-130.9542,-151.8506,100.0000,20.0000,60.0000,100.0000,42.9359,40.9850,42.7720,41.0411,-52776846.1664,-2217850.0000
42.0869,41.9069,41.8689,41.9305,-0.0646,-0.0557,0.0090,13.8510,11.3796,36.7358,43.4856,20.8154,11.6426,-105.2146,-92.3242,100.0000,30.0000,65.0000,5.0000,42.9376,41.2362,42.7712,41.0425,-42177300.7086,21101150.0000
42.1538,41.9059,41.9552,41.9779,-0.0433,-0.0182,0.0251,7.3916,10.4082,38.6717,44.5059,19.8494,11.5150,-121.7260,-79.6103,100.0000,40.0000,70.0000,0.0000,42.9024,41.4052,42.7723,41.0395,-40614433.3771,10478950.0000
42.2020,41.8851,42.0398,42.0204,-0.0155,0.0204,0.0360,12.8963,15.0193,41.4823,45.9696,19.4632,11.5608,-93.2498,-24.0401,90.0000,50.0000,75.0000,0.0000,42.8505,41.5535,42.8007,40.9695,-31375253.0965,21232750.0000
42.2689,41.8734,42.1135,42.0533,0.0159,0.0557,0.0398,10.9369,26.1912,43.9244,47.2237,20.4948,11.9634,-124.7903,-23.5887,100.0000,60.0000,80.0000,5.0000,42.8323,41.7055,42.8037,40.9432,-27835478.1006,11793350.0000
42.2622,41.8681,42.1783,42.0776,0.0526,0.0884,0.0359,21.2246,46.8788,46.8445,48.7089,21.6409,12.3872,-66.2727,20.9801,0.0000,70.0000,85.0000,10.0000,42.8478,41.6766,42.8007,40.9355,-16533816.5599,25567250.0000
42.2435,41.8728,42.2278,42.0904,0.0925,0.1153,0.0227,46.4120,71.0678,49.8257,50.2091,23.9455,12.9575,-62.1450,20.5340,10.0000,80.0000,90.0000,15.0000,42.8771,41.6098,42.8080,40.9375,-16929247.8078,12913450.0000
42.2020,41.8651,42.2585,42.0905,0.1346,0.1342,-0.0004,72.9999,83.7891,60.5822,55.2173,26.5062,13.5579,21.1268,76.5484,0.0000,90.0000,95.0000,20.0000,42.9193,41.4847,42.7956,40.9346,-6947315.9934,29805950.0000
42.1003,41.8443,42.2038,42.0470,0.1483,0.1142,-0.0341,93.7915,80.2214,68.2860,58.4324,28.4239,13.9716,141.9703,181.2526,0.0000,100.0000,100.0000,25.0000,42.9008,41.2997,42.7345,40.9541,167109.8152,57374350.0000
41.9705,41.8189,42.0835,41.9735,0.1336,0.0624,-0.0711,84.5760,66.6385,65.1872,56.5636,25.6844,13.4316,141.4066,159.9219,0.0000,100.0000,100.0000,30.0000,42.7305,41.2104,42.6302,41.0076,-9636236.8502,44006150.0000
41.8527,41.7858,41.9781,41.9119,0.1191,0.0146,-0.1045,62.2966,57.0414,62.9780,55.2672,23.2268,13.0583,151.5402,149.8595,0.0000,100.0000,100.0000,35.0000,42.5762,41.1292,42.5246,41.0470,-13449541.9338,35006750.0000
41.7269,41.7473,41.8775,41.8573,0.1005,-0.0338,-0.1343,53.0430,62.1954,57.6284,52.2761,20.9240,12.8016,108.8751,99.6788,10.0000,80.0000,90.0000,40.0000,42.4419,41.0118,42.4254,41.0692,-23094169.7810,23964350.0000
41.6580,41.7279,41.8169,41.8265,0.0930,-0.0664,-0.1594,55.7846,70.8794,55.7084,51.2437,19.4364,12.8484,84.1590,65.1693,0.0000,90.0000,95.0000,45.0000,42.3281,40.9878,42.3805,41.0753,-30790148.3543,12818450.0000
41.5683,41.7292,41.7638,41.8023,0.0850,-0.0976,-0.1826,77.7585,79.5204,64.7640,55.1280,18.1806,13.0080,157.6462,113.2382,0.0000,100.0000,100.0000,50.0000,42.2413,40.8953,42.3846,41.0738,-19594489.4518,27156750.0000
41.4780,41.6964,41.6274,41.7418,0.0353,-0.1686,-0.2039,79.0950,78.2958,50.8252,47.8523,16.7853,13.1761,114.1975,37.1076,10.0000,90.0000,30.0000,55.0000,41.8806,41.0753,42.2806,41.1123,-21277579.0057,8362250.0000
41.4739,41.7132,41.5991,41.7404,0.0192,-0.1935,-0.2127,81.7076,75.3895,51.2174,48.0113,18.4202,13.5962,124.0257,37.9426,20.0000,0.0000,0.0000,60.0000,41.8661,41.0818,42.3217,41.1046,-18631964.0026,15921150.0000
41.5020,41.7470,41.5615,41.7375,-0.0063,-0.2238,-0.2175,74.0849,67.2622,48.7250,46.8363,20.2368,14.0384,83.1499,3.2653,30.0000,10.0000,0.0000,65.0000,42.0005,41.0036,42.4340,41.0599,-22706362.1836,7621450.0000
41.5281,41.7894,41.5363,41.7441,-0.0337,-0.2497,-0.2160,70.3758,59.2252,43.5320,44.4508,22.1371,14.3758,8.5714,-47.5651,40.0000,0.0000,0.0000,70.0000,42.0840,40.9723,42.5541,41.0248,-19640897.1856,2905350.0000
41.5884,41.8453,41.5472,41.7711,-0.0524,-0.2600,-0.2075,57.3257,47.5813,42.4071,43.9388,23.0362,14.4705,-27.7272,-73.3120,50.0000,0.0000,0.0000,75.0000,42.2363,40.9404,42.6741,41.0165,-23816587.5055,-5185050.0000
41.6673,41.9066,41.5695,41.8052,-0.0708,-0.2652,-0.1944,49.9741,35.3184,40.6331,43.1084,23.7713,14.5142,-48.4887,-90.4973,60.0000,10.0000,5.0000,80.0000,42.4124,40.9223,42.7879,41.0252,-25299134.0779,-17210150.0000
41.7189,41.9638,41.6115,41.8500,-0.0845,-0.2613,-0.1767,35.4440,23.3348,35.0516,40.5135,24.1709,14.4694,-81.3081,-119.9113,70.0000,20.0000,10.0000,85.0000,42.4485,40.9892,42.8496,41.0779,-24704396.5765,-26725950.0000
41.7677,42.0250,41.7090,41.9213,-0.0757,-0.2313,-0.1556,20.5371,14.6851,39.7127,43.1042,23.2946,14.1380,-58.7947,-98.3432,80.0000,30.0000,15.0000,90.0000,42.4040,41.1314,42.8510,41.1990,-33938070.4967,-12567650.0000
41.7978,42.0718,41.7642,41.9698,-0.0824,-0.2191,-0.1367,14.0232,17.7945,31.0807,39.2414,22.9046,13.9443,-143.3604,-162.9805,90.0000,40.0000,20.0000,95.0000,42.4008,41.1949,42.8702,41.2734,-34372701.7445,-26475850.0000
41.8902,42.1411,41.8986,42.0551,-0.0534,-0.1695,-0.1161,9.4950,26.6364,35.9145,42.0758,20.4541,13.3190,-211.6413,-187.7339,100.0000,50.0000,0.0000,100.0000,42.3362,41.4441,42.8457,41.4365,-28128994.3376,-39443550.0000
41.9149,42.2113,41.9929,42.1162,-0.0331,-0.1358,-0.1027,29.8653,45.4468,40.2272,44.4099,17.7312,12.6609,-58.9641,-87.1726,40.0000,60.0000,5.0000,70.0000,42.2872,41.5427,42.9161,41.5066,-6068694.3376,-17383250.0000
41.9524,42.2563,42.0547,42.1585,-0.0210,-0.1154,-0.0944,40.5490,58.6740,47.3320,47.9173,17.0044,12.6272,-5.5026,-68.7292,50.0000,0.0000,10.0000,75.0000,42.3118,41.5930,42.9431,41.5695,-7765717.9737,-27753950.0000
41.9919,42.2772,42.0559,42.1700,-0.0326,-0.1217,-0.0892,65.9259,68.1533,44.3230,46.5539,16.7705,12.7341,14.2662,-57.3418,60.0000,0.0000,15.0000,80.0000,42.4565,41.5272,42.9630,41.5914,2215193.7901,-16442250.0000
42.0508,42.3088,42.0826,42.1946,-0.0354,-0.1165,-0.0811,69.5471,62.3098,47.6369,48.1748,17.1295,12.9978,5.0466,-56.1262,70.0000,0.0000,20.0000,85.0000,42.6113,41.4902,42.9869,41.6307,2942808.6872,-27841550.0000
42.1023,42.3194,42.0811,42.2057,-0.0515,-0.1237,-0.0722,68.9868,51.5684,50.9141,49.7487,17.6142,13.2966,38.7688,-12.3452,80.0000,0.0000,25.0000,90.0000,42.7548,41.4497,42.9901,41.6487,8897989.2859,-19352250.0000
42.1458,42.3050,42.0465,42.2024,-0.0868,-0.1461,-0.0593,48.3955,38.3344,42.6881,45.8527,19.1244,13.8525,-25.2705,-65.6861,90.0000,10.0000,30.0000,95.0000,42.8811,41.4104,42.9942,41.6158,13484471.1124,-36169350.0000
42.2087,42.3167,42.0800,42.2347,-0.1002,-0.1379,-0.0376,37.3227,29.9397,36.0711,42.9701,18.9934,14.0275,-90.7959,-137.9144,100.0000,20.0000,35.0000,0.0000,42.9551,41.4622,42.9854,41.6480,11158252.5104,-45262750.0000
42.2823,42.3078,42.1731,42.2951,-0.0889,-0.1015,-0.0126,29.2848,24.1173,37.7523,43.9221,17.4173,13.9091,-106.6023,-118.3386,80.0000,30.0000,40.0000,5.0000,42.9380,41.6266,43.0147,41.6009,-1134547.4887,-60077150.0000
