SMA-10-10,SMA-20-20,EMA-10-10,EMA-20-20,MACD-10-10,MACD_Signal-10-10,MACD_Hist-10-10,SlowD,SlowK,RSI-10-10,RSI-20-20,ADX-10-10,ADX-20-20,CCI-10-10,CCI-20-20,Aroon Down-10-10,Aroon Up-10-10,Aroon Up-20-20,Aroon Down-20-20,Real Upper Band-10-10,Real Lower Band-10-10,Real Lower Band-20-20,Real Middle Band-20-20,Chaikin A/D,OBV
84.6747,85.2002,85.0611,85.2043,0.1187,-0.2310,-0.3498,77.3940,85.0293,59.5088,53.2843,21.7607,11.8355,123.4826,59.3087,50.0000,100.0000,0.0000,75.0000,86.2958,83.0536,87.1442,83.2563,729545239.0134,595340923.0000
84.5000,85.2579,84.8369,85.1132,0.0278,-0.3516,-0.3794,63.1887,78.9300,58.0401,52.4494,21.8406,12.1422,131.2646,26.8635,60.0000,90.0000,0.0000,80.0000,85.8329,83.1671,87.3634,83.1524,733411416.8368,590285152.0000
84.3640,85.3681,84.6030,85.0315,-0.0956,-0.4820,-0.3864,47.2222,68.2229,49.6679,47.9460,22.9479,12.7471,178.3699,11.2915,70.0000,100.0000,0.0000,85.0000,85.3288,83.3991,87.7996,82.9366,740621391.4086,601932034.0000
84.3941,85.5337,84.5218,85.0382,-0.1851,-0.5476,-0.3625,37.4484,42.4134,44.4469,45.3738,24.1782,13.3838,16.6731,-60.4344,80.0000,10.0000,5.0000,90.0000,85.4473,83.3409,88.2665,82.8010,733626463.1695,593116508.0000
84.5396,85.7211,84.5298,85.0963,-0.2581,-0.5743,-0.3162,38.8606,31.0305,32.6589,40.1015,25.5791,13.4430,-77.2350,-99.1385,90.0000,20.0000,10.0000,95.0000,85.9461,83.1331,88.6480,82.7943,732419938.1199,586960755.0000
84.7117,85.9138,84.7403,85.2556,-0.2564,-0.5081,-0.2517,42.7177,38.9014,31.5383,39.6270,25.6742,13.1656,-145.0352,-132.0805,100.0000,0.0000,15.0000,100.0000,86.0259,83.3976,88.7583,83.0693,727501981.3856,580911233.0000
84.9450,86.0825,85.0148,85.4399,-0.2206,-0.4082,-0.1876,35.9511,46.6498,38.6840,43.6812,24.1636,12.5186,-60.5358,-95.3232,70.0000,0.0000,20.0000,85.0000,86.1424,83.7476,88.7289,83.4362,726707393.9445,587744685.0000
85.0922,86.1728,85.1380,85.5430,-0.2397,-0.3721,-0.1324,23.9129,42.6017,44.4865,46.5768,24.0466,12.2573,-4.7896,-69.2823,80.0000,0.0000,25.0000,90.0000,86.3740,83.8104,88.7127,83.6329,731808813.0897,596461902.0000
85.2626,86.2119,85.1528,85.5926,-0.3103,-0.3828,-0.0725,12.2557,18.6017,36.9318,43.4148,25.1935,12.2840,-52.5880,-95.6808,90.0000,10.0000,30.0000,95.0000,86.8938,83.6315,88.7064,83.7174,732763739.0696,590286714.0000
85.4864,86.2701,85.2914,85.7046,-0.3407,-0.3357,0.0051,12.8293,10.5353,31.6138,41.3200,25.8210,12.1722,-120.7700,-141.9484,100.0000,20.0000,35.0000,100.0000,87.2615,83.7114,88.6569,83.8832,732689478.7815,580261575.0000
85.7257,86.3766,85.5372,85.8646,-0.3259,-0.2356,0.0903,18.0469,7.6302,32.6035,41.9096,23.4803,11.4490,-149.5005,-157.4207,100.0000,0.0000,40.0000,100.0000,87.3752,84.0763,88.5635,84.1898,731841444.7264,572417260.0000
86.0158,86.4521,85.8072,86.0269,-0.2902,-0.1185,0.1717,25.2907,20.3225,34.0422,42.7794,21.0785,10.7476,-160.2850,-159.3351,100.0000,0.0000,45.0000,0.0000,87.5950,84.4366,88.4459,84.4582,738896057.7264,579471873.0000
86.3722,86.4517,86.0911,86.1845,-0.2325,0.0117,0.2443,25.4080,26.1879,39.6908,46.0317,18.7007,10.0979,-105.3562,-93.1155,100.0000,0.0000,50.0000,0.0000,88.0538,84.6906,88.4470,84.4564,739518420.9743,587029141.0000
86.6734,86.4036,86.2737,86.2808,-0.2000,0.1024,0.3024,22.1373,29.3616,45.9088,49.2584,17.2197,9.7480,-81.3740,-49.4168,90.0000,10.0000,55.0000,5.0000,88.5272,84.8196,88.5511,84.2561,745633250.9036,595087001.0000
86.9027,86.3488,86.3477,86.3166,-0.2042,0.1482,0.3524,17.9589,20.6744,37.5559,45.8365,16.8893,9.7149,-114.9081,-65.2698,100.0000,20.0000,60.0000,10.0000,88.8992,84.9062,88.5943,84.1034,746453189.4969,589711848.0000
87.1159,86.3631,86.5796,86.4232,-0.1340,0.2694,0.4035,16.1903,16.3759,42.5054,48.4364,15.9920,9.5754,-115.8929,-42.5122,100.0000,30.0000,65.0000,15.0000,88.8175,85.4142,88.5853,84.1409,741932385.5333,598024294.0000
87.2201,86.3277,86.7445,86.4848,-0.0711,0.3659,0.4370,13.6197,16.8264,43.4191,48.9039,16.0951,9.7016,-106.4564,-13.6619,100.0000,40.0000,70.0000,20.0000,88.7103,85.7299,88.6043,84.0511,743922690.5327,605322079.0000
87.2533,86.2511,86.9250,86.5430,0.0192,0.4740,0.4548,14.8842,15.3686,52.4613,53.2546,16.4127,9.8837,-53.5781,31.2277,0.0000,50.0000,75.0000,25.0000,88.6383,85.8684,88.6739,83.8283,750429884.1078,615277529.0000
87.1612,86.1807,86.9581,86.5185,0.0693,0.5192,0.4499,24.1267,8.6640,52.3702,53.2143,17.6967,10.2723,-46.3458,29.4224,0.0000,60.0000,80.0000,30.0000,88.7661,85.5563,88.6202,83.7412,751774839.9610,609577478.0000
87.0537,86.0855,87.0005,86.4923,0.1376,0.5703,0.4326,45.5311,20.6199,50.4918,52.3548,19.5810,10.8064,-41.2886,26.2736,10.0000,70.0000,85.0000,35.0000,88.8787,85.2287,88.5741,83.5969,751012738.8126,600279844.0000
87.0275,86.0493,87.0944,86.4832,0.2482,0.6464,0.3982,65.6125,43.0961,57.4423,55.6668,21.6746,11.3686,8.8012,68.4495,20.0000,80.0000,90.0000,40.0000,88.8862,85.1687,88.5293,83.5694,755009351.0709,608191505.0000
86.8883,85.9608,87.0657,86.4053,0.3323,0.6685,0.3362,80.8627,72.8775,68.9450,60.5688,22.6154,11.6210,74.2411,134.5168,0.0000,90.0000,95.0000,45.0000,88.8718,84.9048,88.3927,83.5289,760996058.1076,614408470.0000
86.5311,85.8250,86.8374,86.2277,0.3453,0.5984,0.2531,86.9973,80.8639,71.7486,61.6877,21.0794,11.3606,113.8134,184.1897,0.0000,100.0000,100.0000,50.0000,88.7860,84.2763,88.0610,83.5890,766726328.8751,621283793.0000
86.1338,85.6818,86.5166,86.0115,0.3143,0.4810,0.1668,88.4787,88.8468,71.4879,61.5190,18.7404,10.9655,149.2653,231.3240,10.0000,90.0000,95.0000,55.0000,88.4152,83.8524,87.6168,83.7469,770329054.9512,628428182.0000
85.7950,85.5496,86.1348,85.7775,0.2408,0.3290,0.0882,82.9784,91.2813,66.8122,58.5793,16.5611,10.6842,168.2516,265.5320,20.0000,100.0000,100.0000,60.0000,87.7038,83.8861,87.0900,84.0092,765462107.1397,620704101.0000
85.6104,85.4526,85.8458,85.6030,0.1836,0.2116,0.0280,74.5836,85.3081,63.0172,56.3783,14.1397,10.3881,133.3063,203.6869,30.0000,100.0000,100.0000,65.0000,87.1750,84.0458,86.7271,84.1781,764528287.9911,610224575.0000
85.4352,85.3432,85.6160,85.4686,0.1331,0.1152,-0.0179,71.9505,72.3458,58.2588,53.7946,14.3384,10.9129,117.4744,165.6817,40.0000,100.0000,100.0000,70.0000,86.7669,84.1035,86.4766,84.2098,758875518.4051,604201132.0000
85.2489,85.2928,85.4718,85.3848,0.1043,0.0531,-0.0512,72.8355,66.0969,54.7669,51.9938,15.4587,11.2898,55.6549,64.4802,50.0000,70.0000,85.0000,75.0000,86.5856,83.9123,86.3446,84.2411,753895792.9699,598747147.0000
85.2002,85.2868,85.3868,85.3353,0.0921,0.0148,-0.0773,70.0532,77.4086,53.3774,51.2798,15.9643,11.3044,51.0411,47.4077,60.0000,80.0000,90.0000,80.0000,86.4793,83.9212,86.3270,84.2466,758309997.5165,592920397.0000
85.1173,85.2828,85.3189,85.2978,0.0826,-0.0177,-0.1003,57.5356,75.0010,59.7210,54.2235,16.3333,11.2775,132.9104,137.4800,70.0000,90.0000,0.0000,85.0000,86.3652,83.8695,86.3172,84.2483,761806357.6462,599823467.0000
85.0712,85.2631,85.0974,85.1906,-0.0016,-0.1225,-0.1209,48.0114,57.7499,56.0716,52.1987,18.1214,11.5599,141.3551,135.4644,80.0000,100.0000,0.0000,90.0000,86.1627,83.9797,86.2311,84.2951,767154533.5839,605522343.0000
85.0333,85.2839,84.9343,85.1231,-0.0846,-0.2051,-0.1205,46.5789,39.8560,43.6476,46.0719,20.1083,11.8572,-73.6052,-108.9441,90.0000,20.0000,5.0000,95.0000,86.0396,84.0270,86.3157,84.2522,762093710.1164,598013721.0000
85.1188,85.3446,85.0260,85.1865,-0.0749,-0.1742,-0.0994,48.3911,46.4283,41.2071,44.9793,18.2007,11.2759,-135.7738,-166.5655,100.0000,30.0000,10.0000,100.0000,86.0809,84.1567,86.3316,84.3576,759685786.8871,591612169.0000
85.2299,85.3848,85.1856,85.2790,-0.0298,-0.1105,-0.0807,45.1831,53.4525,45.6954,47.2721,15.6683,10.5862,-113.3155,-115.2127,70.0000,40.0000,15.0000,85.0000,86.0356,84.4242,86.2586,84.5109,760946712.6218,599642275.0000
85.3042,85.3909,85.2610,85.3245,-0.0091,-0.0823,-0.0732,41.2324,45.2926,52.8499,50.6598,13.7320,10.0932,2.4834,-14.2247,80.0000,50.0000,20.0000,0.0000,86.0916,84.5169,86.2512,84.5305,766067027.4433,608470404.0000
85.2948,85.3003,85.1880,85.2966,-0.0500,-0.1209,-0.0709,42.7184,36.8042,48.3308,48.4828,13.0636,9.9245,-74.9027,-45.9086,90.0000,60.0000,25.0000,5.0000,86.0705,84.5192,86.4047,84.1959,766208681.0838,602945912.0000
85.2512,85.2691,85.2013,85.3144,-0.0630,-0.1214,-0.0584,49.8234,41.6004,40.2128,44.8436,11.8665,9.6590,-180.4528,-130.1663,100.0000,70.0000,30.0000,10.0000,86.1045,84.3979,86.4252,84.1130,764177521.0180,596689939.0000
85.3367,85.2623,85.3789,85.4104,-0.0037,-0.0463,-0.0427,56.3699,49.7507,49.5221,49.2362,9.8714,9.2498,-13.2079,-5.6614,20.0000,80.0000,35.0000,15.0000,85.9773,84.6961,86.4402,84.0843,768009774.0610,606860149.0000
85.3734,85.2917,85.3814,85.4149,-0.0064,-0.0481,-0.0417,63.5962,58.1191,43.3606,46.6438,9.6628,9.2803,-14.8772,-5.1641,30.0000,90.0000,40.0000,20.0000,86.0575,84.6893,86.5077,84.0758,764617839.7367,615779680.0000
85.4482,85.3537,85.4966,85.4730,0.0417,0.0016,-0.0401,66.2109,61.2401,55.3061,51.5620,9.4310,9.3124,98.9798,55.0198,40.0000,0.0000,45.0000,25.0000,86.0516,84.8448,86.6018,84.1056,759014128.6797,608295099.0000
85.4550,85.3400,85.4170,85.4328,0.0147,-0.0359,-0.0506,65.0075,71.4294,50.3147,49.5130,9.1125,9.7345,88.6404,57.8993,50.0000,0.0000,50.0000,30.0000,86.0779,84.8321,86.5718,84.1083,766350365.8754,617404932.0000
85.5345,85.3212,85.4091,85.4307,0.0120,-0.0423,-0.0543,54.4259,65.9633,49.3397,49.1214,8.9071,10.2120,-21.8050,3.4569,60.0000,10.0000,0.0000,35.0000,86.3181,84.7509,86.5570,84.0855,763640278.6518,610838017.0000
85.5704,85.3396,85.4164,85.4365,0.0152,-0.0420,-0.0572,39.5524,57.6299,49.8286,49.3233,9.5447,10.4473,-30.0600,-0.6974,70.0000,20.0000,0.0000,40.0000,86.3545,84.7863,86.5889,84.0903,762107264.4879,603495686.0000
85.5396,85.4238,85.4159,85.4384,0.0156,-0.0454,-0.0610,24.6144,39.6845,51.6720,50.1058,10.3627,10.7165,-11.7374,-1.8480,80.0000,30.0000,0.0000,45.0000,86.3681,84.7112,86.8909,83.9566,761540087.9405,598731403.0000
85.4775,85.5122,85.3773,85.4224,-0.0016,-0.0665,-0.0650,17.8632,21.3429,50.7705,49.6888,11.3435,11.0834,-19.6821,-20.8812,0.0000,40.0000,5.0000,50.0000,86.3721,84.5829,87.2047,83.8198,765868984.2062,592198705.0000
85.3058,85.5853,85.3510,85.4147,-0.0184,-0.0829,-0.0646,21.7168,12.8159,42.5249,46.0262,12.5646,11.4214,-87.1838,-96.7020,10.0000,50.0000,10.0000,55.0000,86.6613,83.9502,87.3909,83.7796,769966521.4476,585530164.0000
85.2870,85.6622,85.4974,85.4908,0.0391,-0.0208,-0.0600,36.9485,19.4307,47.5586,48.3752,11.7753,11.3081,-42.5882,-70.7268,20.0000,60.0000,15.0000,60.0000,86.6807,83.8932,87.4400,83.8844,767000486.2621,596609837.0000
85.1878,85.6348,85.5509,85.5154,0.0710,0.0013,-0.0697,56.0769,32.9038,52.2846,50.4507,12.0146,11.4379,35.9734,-11.8149,30.0000,70.0000,20.0000,65.0000,86.7111,83.6645,87.4531,83.8166,773792460.8959,603934620.0000
85.2101,85.5955,85.5101,85.4923,0.0683,-0.0192,-0.0875,74.4530,58.5109,51.1535,49.9222,13.3408,11.7961,33.4711,-8.1471,40.0000,80.0000,25.0000,70.0000,86.7707,83.6494,87.4373,83.7538,777141612.6649,595697517.0000
85.2592,85.5765,85.4876,85.4798,0.0720,-0.0325,-0.1046,80.0335,76.8160,54.0567,51.2288,14.8143,12.1730,50.3415,17.3250,50.0000,90.0000,30.0000,75.0000,86.8963,83.6221,87.4251,83.7279,781565076.0970,605019692.0000
85.2250,85.4949,85.3909,85.4332,0.0418,-0.0808,-0.1226,72.6439,88.0321,57.0929,52.5903,15.8137,12.7100,119.2525,74.8152,60.0000,100.0000,35.0000,80.0000,86.8189,83.6311,87.4178,83.5720,792318573.0970,615773189.0000
85.1079,85.4052,85.2005,85.3475,-0.0412,-0.1742,-0.1330,56.7134,75.2525,53.3712,50.6219,16.2357,13.3362,98.3338,36.6568,70.0000,0.0000,40.0000,85.0000,86.5488,83.6670,87.3466,83.4637,786429508.3868,608986743.0000
85.1088,85.3150,85.0818,85.3067,-0.1161,-0.2388,-0.1227,40.2545,54.6471,48.4777,48.1329,17.4172,13.8927,-14.7352,-31.6671,80.0000,0.0000,45.0000,90.0000,86.5512,83.6664,87.3519,83.2781,782276195.1149,600924429.0000
85.3079,85.3112,85.0753,85.3273,-0.1605,-0.2542,-0.0937,31.3367,40.2406,47.3398,47.5584,17.9667,13.9836,-24.7425,-25.8507,90.0000,0.0000,50.0000,95.0000,87.1818,83.4340,87.3499,83.2724,779940183.7027,593570319.0000
85.5469,85.3251,85.0990,85.3651,-0.2021,-0.2557,-0.0536,29.7247,25.8757,36.8740,42.5127,18.5771,14.0794,-117.9996,-115.1393,100.0000,10.0000,55.0000,100.0000,87.7647,83.3291,87.3581,83.2922,780506453.4755,585670031.0000
85.8648,85.4037,85.3926,85.5321,-0.1296,-0.1326,-0.0030,33.3414,27.8939,41.3917,45.0239,16.7085,13.5952,-107.3816,-85.5845,90.0000,20.0000,60.0000,20.0000,87.8793,83.8503,87.3089,83.4986,775913114.9494,595367079.0000
86.0374,85.5366,85.5899,85.6403,-0.0769,-0.0475,0.0294,34.0554,35.4043,39.1826,43.9885,15.6020,13.3481,-144.9315,-100.3963,100.0000,30.0000,65.0000,25.0000,87.8408,84.2340,87.5405,83.5328,773695970.9492,589269933.0000
86.0818,85.6460,85.8843,85.7851,0.0375,0.0861,0.0486,26.2410,36.7260,51.5480,50.3601,14.3725,13.0881,-46.2837,1.5460,10.0000,40.0000,70.0000,30.0000,87.7230,84.4407,87.5984,83.6936,778427569.3387,600638059.0000
85.9810,85.6981,85.8682,85.7669,0.0439,0.0831,0.0392,23.1507,30.0358,52.8365,50.9622,15.7939,13.4957,8.1455,30.4718,20.0000,50.0000,0.0000,35.0000,87.7586,84.2034,87.7349,83.6614,786276667.7394,608665546.0000
85.8938,85.7810,85.8161,85.7316,0.0351,0.0633,0.0282,30.7270,11.9613,48.6951,48.8787,17.4274,13.9900,-57.7835,-34.9343,0.0000,60.0000,5.0000,40.0000,87.7238,84.0639,88.0033,83.5587,783631927.9574,602604684.0000
85.7648,85.8806,85.8684,85.7475,0.0708,0.0902,0.0194,53.9656,27.4550,44.4489,46.8020,17.8312,14.1195,-65.5764,-57.9349,10.0000,70.0000,10.0000,45.0000,87.8316,83.6979,88.2327,83.5284,786701803.5077,596757302.0000
85.7024,85.9515,86.0442,85.8181,0.1728,0.1746,0.0018,74.8114,52.7646,49.3041,49.3183,18.0108,14.1940,1.1368,-11.7587,0.0000,80.0000,15.0000,50.0000,87.8830,83.5217,88.2879,83.6151,787419814.2197,606729673.0000
85.5212,85.9438,86.1111,85.8259,0.2532,0.2118,-0.0415,87.1915,81.6771,61.6607,55.0499,19.3225,14.5437,88.9758,64.9946,10.0000,90.0000,20.0000,55.0000,87.9455,83.0969,88.2839,83.6037,795863533.2197,615173392.0000
85.3144,85.8613,85.8908,85.6916,0.2227,0.1179,-0.1048,86.8074,89.9924,64.4015,56.2211,19.2338,15.0784,143.6644,100.7846,20.0000,100.0000,25.0000,60.0000,87.5056,83.1233,88.1480,83.5747,803856517.8966,623553134.0000
85.1033,85.7575,85.5647,85.5161,0.1307,-0.0297,-0.1604,84.5005,89.9050,62.0212,54.7895,18.4673,15.5110,164.6721,83.5839,30.0000,100.0000,30.0000,65.0000,86.8219,83.3848,87.9494,83.5656,800797565.0575,614537273.0000
84.9427,85.6443,85.2553,85.3645,0.0162,-0.1769,-0.1931,76.1891,80.5247,57.3831,52.0984,18.2104,16.1377,134.9107,40.2349,40.0000,0.0000,35.0000,70.0000,86.1676,83.7178,87.8105,83.4781,799270611.9516,602103512.0000
85.0358,85.5592,85.0386,85.2733,-0.0910,-0.2881,-0.1972,68.7429,83.0718,44.6412,45.6641,19.3216,16.7967,43.4690,-2.8203,50.0000,10.0000,40.0000,75.0000,86.7009,83.3708,87.7600,83.3585,795888325.0569,595240425.0000
85.2102,85.5405,85.1117,85.3327,-0.0967,-0.2711,-0.1744,49.5981,64.9708,46.6143,46.5995,20.8989,17.4005,-32.4402,-50.9061,60.0000,20.0000,45.0000,80.0000,87.0571,83.3632,87.7760,83.3050,789626668.3902,587268267.0000
85.4152,85.4987,85.1479,85.3731,-0.1195,-0.2697,-0.1503,32.4731,58.1860,48.9072,47.6934,21.6083,17.4965,1.1045,-5.8976,70.0000,0.0000,50.0000,0.0000,87.5357,83.2948,87.8069,83.1905,790613361.0922,594569793.0000
85.6682,85.4094,85.1296,85.3881,-0.1724,-0.2928,-0.1204,16.2590,25.6377,40.0559,43.4901,22.9007,17.7115,-81.9299,-74.8759,80.0000,10.0000,55.0000,0.0000,88.2032,83.1332,87.8845,82.9342,783003059.8963,586843304.0000
85.9964,85.3169,85.3161,85.5036,-0.1450,-0.2222,-0.0773,11.3957,13.5956,41.1679,44.0731,22.2201,17.4514,-80.3550,-49.9306,90.0000,20.0000,60.0000,5.0000,88.5821,83.4107,88.0743,82.5596,784496225.5975,594665097.0000
86.2006,85.3352,85.5079,85.6142,-0.1045,-0.1455,-0.0410,17.1828,9.5438,36.0572,41.6984,21.7006,17.2374,-148.2380,-96.1182,100.0000,30.0000,65.0000,10.0000,88.5809,83.8203,88.0742,82.5962,781015645.7109,586347101.0000
86.3664,85.3572,85.8581,85.7913,0.0225,0.0076,-0.0149,23.8028,11.0477,43.1997,45.5871,20.2539,16.8144,-128.4811,-42.4696,100.0000,40.0000,70.0000,15.0000,88.2760,84.4568,88.0575,82.6569,789012575.4379,595478347.0000
86.4083,85.3103,86.0412,85.8710,0.1112,0.0907,-0.0205,36.6506,30.9568,44.7457,46.3835,20.1810,16.7697,-98.6527,-6.1771,100.0000,50.0000,75.0000,20.0000,88.2147,84.6018,88.0635,82.5572,797372587.5576,604214090.0000
86.4117,85.3262,86.2175,85.9366,0.2220,0.1736,-0.0483,46.6577,29.4040,45.4483,46.7559,20.4368,16.8054,-68.7172,12.6579,0.0000,60.0000,80.0000,25.0000,88.2094,84.6139,88.0813,82.5710,794227174.5917,598513029.0000
86.3459,85.3636,86.4102,85.9983,0.3704,0.2666,-0.1038,63.3314,49.5911,60.5713,54.0387,20.8746,16.8818,61.4212,104.5898,0.0000,70.0000,85.0000,30.0000,88.3325,84.3593,88.1394,82.5879,801839381.6077,607800650.0000
86.0826,85.2918,86.2431,85.8758,0.3933,0.1969,-0.1964,75.8968,60.9779,55.3344,51.2123,21.6367,17.7333,16.9317,64.0233,0.0000,80.0000,90.0000,35.0000,88.2558,83.9095,87.9496,82.6341,802969296.5826,599758314.0000
85.8708,85.2597,86.1965,85.8151,0.4720,0.1772,-0.2947,84.9108,79.4252,60.9526,53.6281,23.6539,18.1401,69.2916,110.2441,0.0000,90.0000,95.0000,40.0000,88.2606,83.4810,87.8758,82.6437,802878237.5398,608408923.0000
85.5822,85.1265,86.0180,85.6904,0.5066,0.0939,-0.4127,88.7082,87.2874,69.8257,57.1922,25.3768,18.8256,129.9844,167.9699,0.0000,100.0000,100.0000,45.0000,88.0527,83.1117,87.6442,82.6088,804022818.9897,614828532.0000
85.1505,84.9853,85.6309,85.4725,0.4481,-0.0912,-0.5394,88.1174,88.0198,68.8157,56.5135,25.1571,19.6998,155.3252,181.4301,0.0000,100.0000,100.0000,50.0000,87.4506,82.8504,87.1941,82.7765,800640373.8344,607551150.0000
84.6375,84.8782,85.1995,85.2515,0.3443,-0.3071,-0.6514,87.2242,90.8174,62.3141,52.4081,25.0307,20.6541,183.6581,177.8721,10.0000,100.0000,100.0000,55.0000,86.8345,82.4405,86.7581,82.9983,808540386.8460,616051164.0000
84.4697,84.8575,84.9116,85.1206,0.2690,-0.4685,-0.7375,86.3432,85.5151,55.2499,48.5242,25.0968,21.7206,129.6743,68.7303,20.0000,100.0000,5.0000,60.0000,86.2991,82.6404,86.6739,83.0411,801537800.9274,604613607.0000
84.3480,84.8605,84.7609,85.0712,0.2293,-0.5755,-0.8048,87.1615,85.3399,54.0806,47.9147,27.2380,22.0071,136.1906,40.6022,30.0000,100.0000,10.0000,65.0000,86.0181,82.6779,86.6819,83.0391,793225018.5280,594929644.0000
84.2124,84.8822,84.6071,85.0310,0.1724,-0.6897,-0.8621,87.4031,88.1746,52.6899,47.1719,29.0532,22.1825,131.8273,9.6720,40.0000,0.0000,0.0000,70.0000,85.7133,82.7115,86.7413,83.0231,791028994.1942,588341571.0000
84.2407,84.9434,84.4571,85.0046,0.0971,-0.8081,-0.9052,83.3114,87.9699,47.7790,44.5815,30.4165,22.2211,68.3605,-20.7804,50.0000,0.0000,0.0000,75.0000,85.8292,82.6522,86.9276,82.9593,792518098.9986,595219817.0000
84.3814,85.0185,84.4048,85.0375,0.0420,-0.8874,-0.9294,73.7543,86.0649,46.3954,43.8590,30.9717,22.0503,12.8421,-41.6783,60.0000,10.0000,5.0000,80.0000,86.3165,82.4463,87.0713,82.9657,784135590.2604,585135113.0000
84.5010,85.0520,84.3771,85.0909,-0.0192,-0.9591,-0.9399,58.8999,75.8995,44.8190,43.0133,31.0516,21.7528,-23.0189,-65.1570,70.0000,20.0000,10.0000,85.0000,86.5990,82.4030,87.0936,83.0104,776390460.3818,575107208.0000
84.6487,85.0893,84.3866,85.1706,-0.0817,-1.0168,-0.9352,44.4291,59.2985,43.1169,42.0763,31.1403,21.4396,-37.3129,-78.3476,80.0000,30.0000,0.0000,90.0000,86.8824,82.4150,87.1042,83.0744,778410500.6388,582985365.0000
84.6708,85.2115,84.4473,85.2818,-0.1385,-1.0533,-0.9147,34.9712,41.5017,37.8771,39.1901,30.2607,20.8831,-96.0966,-143.9080,90.0000,40.0000,5.0000,95.0000,86.8872,82.4543,87.2709,83.1522,770290988.1679,574358383.0000
84.8201,85.3651,84.6704,85.4754,-0.1361,-1.0162,-0.8801,33.3449,32.4870,29.0970,34.5634,27.4296,19.8814,-161.1749,-207.2831,100.0000,50.0000,10.0000,100.0000,86.8814,82.7588,87.3301,83.4002,759969751.0037,563204788.0000
85.1188,85.6350,85.1656,85.7947,-0.0060,-0.8521,-0.8461,41.4711,30.9249,41.6762,41.7186,24.2839,18.8271,-62.0771,-109.2182,80.0000,0.0000,0.0000,90.0000,86.4523,83.7854,87.3913,83.8786,766142752.8807,589039944.0000
85.2453,85.8170,85.2429,85.8975,-0.0277,-0.8722,-0.8446,54.8525,36.6228,37.0865,39.4872,23.2764,18.4432,-96.9420,-132.8342,90.0000,10.0000,5.0000,95.0000,86.6768,83.8137,87.9178,83.7162,765948076.6671,580863543.0000
85.3730,86.0238,85.4363,86.0580,-0.0022,-0.8399,-0.8377,69.9649,56.8655,34.2016,38.0933,21.9369,17.9922,-151.2811,-146.7116,100.0000,20.0000,0.0000,100.0000,86.6939,84.0521,88.3205,83.7272,760412089.4115,568588093.0000
85.5520,86.2636,85.7340,86.2645,0.0789,-0.7582,-0.8371,72.1064,71.0692,43.8302,43.1157,20.4486,17.5175,-21.5493,-60.8774,60.0000,0.0000,5.0000,80.0000,86.5868,84.5173,88.7021,83.8251,763427875.5338,578439661.0000
85.6462,86.4723,85.7716,86.3381,0.0643,-0.7925,-0.8568,62.7907,81.9600,48.2854,45.1763,20.9563,17.5539,64.6780,-29.0002,70.0000,0.0000,10.0000,85.0000,86.8292,84.4632,89.3169,83.6278,769571604.2002,587655254.0000
85.6555,86.5720,85.6988,86.3632,-0.0063,-0.8792,-0.8729,48.4655,63.2899,44.7557,43.3809,22.5424,17.8142,-22.1836,-59.2540,80.0000,10.0000,15.0000,90.0000,86.8541,84.4570,89.4960,83.6481,764137250.3833,581013266.0000
85.6029,86.6535,85.6927,86.4303,-0.0676,-0.9390,-0.8713,37.9326,43.1221,45.3893,43.6898,24.0976,18.0379,33.2250,-44.1056,90.0000,20.0000,20.0000,95.0000,86.8303,84.3755,89.5694,83.7376,769126483.2510,590526070.0000
85.5299,86.7622,85.6665,86.4955,-0.1559,-1.0103,-0.8544,39.4013,38.9845,29.8313,36.1773,25.9731,18.3070,-148.8973,-127.6590,100.0000,0.0000,25.0000,100.0000,86.7857,84.2742,89.7063,83.8181,760510888.3359,580520863.0000
85.7523,86.9638,85.9625,86.7230,-0.1208,-0.9363,-0.8155,40.2131,31.6913,33.3170,38.1503,24.6303,17.7804,-142.6625,-124.3838,100.0000,10.0000,30.0000,100.0000,86.8612,84.6433,89.7638,84.1637,751765029.7378,571530365.0000
85.9101,87.1526,86.1905,86.9111,-0.1043,-0.8895,-0.7853,46.2925,47.5282,36.4482,39.8364,23.9672,17.4404,-42.9065,-85.5950,30.0000,20.0000,35.0000,65.0000,86.9575,84.8628,89.8890,84.4162,761882205.7378,582206501.0000
86.1511,87.3388,86.3597,87.0671,-0.1078,-0.8670,-0.7592,50.5379,41.4197,41.0589,42.1878,23.9795,17.2663,-43.2793,-89.6625,40.0000,0.0000,40.0000,70.0000,87.6545,84.6477,90.0877,84.5900,754989482.1062,574637191.0000
86.3887,87.4733,86.4213,87.1707,-0.1600,-0.8923,-0.7322,54.7741,49.9297,36.2519,39.9578,25.1040,17.3407,-56.8042,-101.5956,50.0000,10.0000,45.0000,75.0000,88.4289,84.3486,90.2264,84.7203,763556414.0447,583690190.0000
86.6747,87.6329,86.5928,87.3308,-0.1752,-0.8674,-0.6922,53.1152,60.2644,37.7741,40.7782,26.0291,17.3424,-65.8421,-113.1044,60.0000,0.0000,50.0000,80.0000,89.0018,84.3476,90.3136,84.9522,760885617.4515,593850721.0000
86.9751,87.7674,86.7496,87.4828,-0.1988,-0.8473,-0.6485,44.3938,54.1284,41.9008,42.9621,26.4467,17.1972,-55.9470,-106.2893,70.0000,10.0000,0.0000,85.0000,89.5774,84.3729,90.3525,85.1823,754669561.7269,584888036.0000
