SMA-10-10,SMA-20-20,EMA-10-10,EMA-20-20,MACD_Hist-10-10,MACD-10-10,MACD_Signal-10-10,SlowK,SlowD,RSI-10-10,RSI-20-20,ADX-10-10,ADX-20-20,CCI-10-10,CCI-20-20,Aroon Down-10-10,Aroon Up-10-10,Aroon Up-20-20,Aroon Down-20-20,Real Middle Band-10-10,Real Upper Band-10-10,Real Upper Band-20-20,Real Lower Band-20-20,Chaikin A/D,OBV
133.5173,136.9674,133.5649,136.4351,-0.3368,-3.6307,-3.2939,27.3815,22.3315,13.5124,20.5749,66.8887,37.9499,-170.8886,-118.3602,90.0000,10.0000,0.0000,95.0000,136.9185,130.1160,146.0804,127.8545,493209183.3963,150208034.0000
134.0408,137.7086,134.3417,137.1052,-0.2926,-3.5023,-3.2097,21.2946,16.3382,14.1797,21.1003,64.6762,36.3931,-266.1400,-119.9082,100.0000,0.0000,0.0000,100.0000,136.6858,131.3958,146.8679,128.5492,490931901.2388,157623799.0000
134.4894,138.4408,135.1937,137.7997,-0.1955,-3.3321,-3.1366,18.3183,14.8263,21.5461,25.9414,62.2178,34.7545,-99.2730,-73.0858,100.0000,0.0000,0.0000,100.0000,135.7384,133.2405,147.5216,129.3601,485036895.2022,170039039.0000
134.7630,139.0229,135.4870,138.2129,-0.3215,-3.4092,-3.0877,9.4016,15.3202,17.4958,24.2068,60.7803,33.6303,-126.4137,-78.6116,100.0000,0.0000,5.0000,100.0000,136.4681,133.0579,148.3472,129.6986,481750995.9734,165767370.0000
135.0206,139.6916,135.9240,138.7068,-0.4147,-3.4220,-3.0073,16.7589,19.0731,18.4554,24.8250,59.2501,32.4702,-139.5731,-83.5358,100.0000,0.0000,10.0000,100.0000,136.6745,133.3666,149.2569,130.1263,484797452.5209,169757799.0000
135.9422,140.3397,136.3701,139.2111,-0.5253,-3.4289,-2.9036,19.8000,20.2182,16.1661,23.8024,57.5970,31.2659,-86.0367,-89.9732,100.0000,10.0000,15.0000,100.0000,140.9596,130.9248,150.0079,130.6716,484538044.9593,166607850.0000
136.9742,140.9837,136.9641,139.7915,-0.5932,-3.3655,-2.7723,20.6605,18.3151,18.8177,25.6510,55.7819,30.0063,-54.9521,-90.9992,30.0000,20.0000,20.0000,65.0000,143.6808,130.2676,150.5109,131.4564,488656871.9394,171527560.0000
137.7519,141.5548,137.4188,140.3045,-0.7359,-3.3599,-2.6240,20.1941,16.0894,18.8753,25.6902,54.1353,28.8164,-60.3126,-105.0772,40.0000,30.0000,25.0000,70.0000,145.0976,130.4062,150.9272,132.1823,487343878.0493,175557093.0000
138.6222,142.1280,137.9689,140.8688,-0.8664,-3.3064,-2.4401,14.0906,13.6131,16.8893,24.7429,52.0628,27.5151,-65.5907,-120.6639,50.0000,40.0000,30.0000,75.0000,146.4754,130.7691,151.2106,133.0453,484798855.4650,171475453.0000
139.5077,142.7361,138.6900,141.5156,-0.9443,-3.1678,-2.2235,13.9835,14.0353,17.3752,25.1292,49.8449,26.1792,-70.0208,-136.9925,60.0000,0.0000,35.0000,80.0000,147.3999,131.6155,151.3722,134.1000,487898848.0942,175786937.0000
140.4176,143.2992,139.5095,142.2013,-0.9857,-2.9731,-1.9874,12.7654,18.1634,17.8803,25.5424,47.5356,24.8357,-87.9840,-171.5983,70.0000,0.0000,40.0000,85.0000,148.1178,132.7174,151.2892,135.3092,492682697.4645,180629126.0000
141.3763,143.8497,140.4438,142.9272,-0.9712,-2.7122,-1.7410,15.3570,26.7958,15.6113,24.3274,44.1161,23.2328,-117.3955,-212.0610,80.0000,0.0000,45.0000,90.0000,148.6681,134.0845,151.0376,136.6618,494949739.1318,175308518.0000
142.3923,144.4574,141.6550,143.7623,-0.8098,-2.3080,-1.4982,26.3676,34.1907,17.9242,26.4556,40.3167,21.5456,-162.0540,-251.2028,90.0000,0.0000,50.0000,95.0000,148.5932,136.1913,150.5136,138.4012,500557495.1318,180916274.0000
143.2828,144.9826,142.7761,144.5152,-0.6274,-1.9231,-1.2957,38.6628,37.6858,14.2934,24.4611,36.1178,19.7824,-319.5934,-349.3455,100.0000,10.0000,55.0000,100.0000,148.3627,138.2029,149.9494,140.0158,494753508.1288,174429465.0000
144.3627,145.4956,144.2605,145.4014,-0.2127,-1.3515,-1.1389,37.5418,32.9214,31.4587,37.8124,31.4523,17.9264,-61.4645,-108.4216,60.0000,20.0000,60.0000,80.0000,146.7506,141.9748,148.3593,142.6320,494681192.0038,174622308.0000
144.7373,145.7334,144.5111,145.6402,-0.2332,-1.3188,-1.0857,36.8528,27.4006,36.4000,40.4465,30.7665,17.6953,-65.9393,-118.1113,70.0000,30.0000,0.0000,85.0000,147.3958,142.0787,148.5624,142.9045,499525579.2604,180967773.0000
144.9931,145.9249,144.6210,145.8111,-0.3205,-1.3479,-1.0274,24.3697,19.8442,19.3532,33.9062,28.9686,17.2776,-103.1179,-164.8455,80.0000,40.0000,0.0000,90.0000,147.8127,142.1736,148.7815,143.0683,496691127.4524,177247555.0000
145.3576,146.2494,145.0489,146.1391,-0.2836,-1.2309,-0.9473,20.9792,14.5747,23.4194,36.6590,26.9710,16.8380,-108.0040,-173.0428,90.0000,50.0000,5.0000,95.0000,147.8137,142.9016,149.0383,143.4605,499896589.4524,180453017.0000
145.6337,146.4661,145.3606,146.4015,-0.2841,-1.1604,-0.8764,14.1836,10.2395,22.3803,36.3113,25.1879,16.4992,-163.0103,-239.2520,100.0000,60.0000,10.0000,100.0000,147.8690,143.3984,149.0805,143.8518,499618883.4402,177176086.0000
145.9645,146.6825,145.7565,146.6986,-0.2415,-1.0468,-0.8053,8.5613,14.5125,24.7198,37.8409,23.2066,16.1426,-155.3679,-192.2034,100.0000,70.0000,15.0000,100.0000,147.8350,144.0940,149.0052,144.3597,497554147.9515,182066249.0000
146.1808,146.9038,146.1244,146.9720,-0.1947,-0.9397,-0.7450,7.9734,28.4483,28.8324,40.2852,23.0848,16.3067,-179.9409,-166.4568,100.0000,80.0000,0.0000,100.0000,147.5802,144.7814,149.0364,144.7713,500372305.4886,185856185.0000
146.3230,147.1433,146.3982,147.1909,-0.1735,-0.8698,-0.6963,27.0027,50.1824,30.3300,41.1173,23.3089,16.5615,-224.3600,-128.7247,20.0000,90.0000,5.0000,60.0000,147.4277,145.2184,149.3910,144.8956,500220074.4967,189444487.0000
146.5225,147.3424,146.6749,147.4054,-0.1416,-0.7946,-0.6529,50.3688,63.0996,32.4333,42.2678,24.9058,17.1216,-33.8065,-64.6824,30.0000,100.0000,0.0000,65.0000,147.4090,145.6361,149.5546,145.1301,502529115.8561,192879890.0000
146.6825,147.6189,146.9326,147.6044,-0.1063,-0.7238,-0.6175,73.1756,65.6310,42.5648,47.0363,27.5582,17.8872,32.6799,-57.8344,40.0000,0.0000,0.0000,70.0000,147.3286,146.0364,150.2000,145.0377,508519872.0257,199118784.0000
146.6286,147.8655,146.9409,147.6791,-0.1726,-0.7635,-0.5910,65.7543,60.2440,42.3672,46.9670,27.8535,18.2066,18.8541,-62.6635,50.0000,10.0000,5.0000,75.0000,147.2844,145.9727,151.0052,144.7258,507020306.6735,196009929.0000
146.7296,148.1167,146.9547,147.7633,-0.2536,-0.8014,-0.5478,57.9630,56.0722,38.9655,45.7530,28.3399,18.5779,-10.5070,-66.3032,60.0000,0.0000,0.0000,80.0000,147.7293,145.7299,151.6765,144.5570,504862673.4530,191723431.0000
146.8567,148.3655,147.0390,147.8884,-0.3228,-0.8072,-0.4844,57.0147,52.0979,36.3351,44.8196,29.2728,19.0571,-49.9594,-77.3567,70.0000,0.0000,0.0000,85.0000,148.0501,145.6632,152.1479,144.5830,505695154.5954,188809747.0000
147.1412,148.6462,147.1943,148.0514,-0.3752,-0.7789,-0.4037,53.2389,46.5577,36.7423,45.0299,29.6338,19.4388,-62.6944,-85.3733,80.0000,10.0000,0.0000,90.0000,148.9194,145.3630,152.6144,144.6780,507666512.6404,191978001.0000
147.2986,148.9833,147.3693,148.2244,-0.4285,-0.7384,-0.3099,46.0400,41.3215,39.5870,46.5069,29.8553,19.8074,-58.7174,-86.1076,90.0000,20.0000,5.0000,95.0000,149.0677,145.5295,153.2664,144.7002,507876214.0198,195063607.0000
147.4004,149.2068,147.4764,148.3652,-0.5219,-0.7247,-0.2028,40.3941,35.2345,33.5782,44.2517,30.1014,20.1954,-126.8728,-119.0119,100.0000,30.0000,10.0000,100.0000,149.1802,145.6207,153.4954,144.9181,506079308.0679,191540262.0000
147.6269,149.4437,147.7458,148.5864,-0.5609,-0.6332,-0.0723,37.5304,27.8880,33.8237,44.3959,29.0179,20.3390,-98.6847,-105.7706,80.0000,0.0000,15.0000,90.0000,149.3459,145.9079,153.5767,145.3107,504050505.5080,194799311.0000
147.9635,149.7602,148.0639,148.8255,-0.5804,-0.5125,0.0679,27.7791,20.3006,37.9432,46.7851,28.8381,20.7951,-84.6266,-103.2725,90.0000,10.0000,20.0000,95.0000,149.8347,146.0924,153.8555,145.6649,505928541.7916,198020983.0000
148.1622,150.0476,148.2674,149.0021,-0.6487,-0.4357,0.2130,18.3545,21.7144,37.6671,46.6750,28.7804,21.3163,-126.0785,-128.5470,100.0000,0.0000,25.0000,100.0000,150.0663,146.2581,154.1761,145.9192,505201816.5993,194281007.0000
148.5553,150.3157,148.5237,149.2008,-0.7032,-0.3280,0.3752,14.7682,26.2707,31.4961,44.2063,27.8072,21.6839,-116.6334,-132.8253,100.0000,0.0000,30.0000,100.0000,150.9828,146.1278,154.3425,146.2889,502606298.7232,190830495.0000
149.1024,150.5842,149.0052,149.5002,-0.6596,-0.1086,0.5510,32.0204,30.6551,38.4184,48.5217,27.4717,22.3093,-84.6508,-119.8504,70.0000,10.0000,35.0000,85.0000,151.7568,146.4480,154.2160,146.9524,506402567.2217,194758236.0000
149.5039,150.7934,149.2533,149.6699,-0.6988,0.0171,0.7159,32.0237,24.6431,38.0820,48.3902,28.1563,23.2857,-80.9983,-126.9478,80.0000,0.0000,0.0000,90.0000,152.4956,146.5121,154.2582,147.3286,506212096.0687,192282111.0000
149.8742,151.0366,149.5660,149.8618,-0.7091,0.1815,0.8906,27.9212,20.1501,45.1410,52.4363,29.3632,24.4433,-26.0851,-80.8175,90.0000,0.0000,5.0000,95.0000,152.8706,146.8779,154.3180,147.7553,512133063.0687,198203078.0000
150.1512,151.2235,149.6507,149.9330,-0.8154,0.2525,1.0679,13.9843,18.6944,35.4570,48.7769,31.7869,25.4906,-112.0407,-189.5301,100.0000,0.0000,10.0000,100.0000,153.3467,146.9556,154.4873,147.9597,514783465.0482,193891230.0000
150.6680,151.4053,150.0216,150.1385,-0.8098,0.4619,1.2717,18.5448,21.3391,34.8051,48.5402,30.5705,26.3168,-132.4395,-230.4883,100.0000,10.0000,15.0000,100.0000,153.9627,147.3732,154.3120,148.4986,513312114.1778,190075693.0000
151.0131,151.5585,150.4919,150.3735,-0.7440,0.7302,1.4742,23.5541,21.4789,37.6165,50.3580,29.5532,27.3041,-141.9193,-217.9291,80.0000,20.0000,20.0000,90.0000,153.7546,148.2715,153.9964,149.1206,514468217.7971,193223190.0000
151.2605,151.6519,150.9283,150.5678,-0.6615,0.9986,1.6602,21.9185,21.1825,43.4668,53.9088,29.3660,28.6622,-133.3943,-142.8991,90.0000,30.0000,25.0000,95.0000,153.4518,149.0693,153.7357,149.5682,517759891.8945,196705379.0000
151.5568,151.6258,151.2053,150.6611,-0.6162,1.2093,1.8255,18.9641,23.4018,39.4454,52.3959,30.0621,29.9657,-260.0561,-183.9914,100.0000,40.0000,30.0000,100.0000,153.6108,149.5028,153.8179,149.4338,519631942.6198,193605263.0000
151.9331,151.5833,151.6655,150.8218,-0.4633,1.5163,1.9796,22.6651,27.8331,50.8041,58.7991,30.4787,31.4014,-93.3846,-10.4953,30.0000,50.0000,35.0000,0.0000,153.3556,150.5105,153.9895,149.1772,520875841.2912,199049339.0000
152.0761,151.4824,151.8034,150.7983,-0.4038,1.6916,2.0954,28.5762,36.2142,56.8392,61.7356,32.6703,31.8024,-13.4311,39.6925,0.0000,60.0000,40.0000,0.0000,153.3968,150.7555,154.1277,148.8372,523786438.0190,202606735.0000
152.0660,151.2339,151.7980,150.6899,-0.3854,1.8110,2.1964,32.2579,41.8718,57.4334,62.0203,33.4417,31.8720,-40.4414,33.0096,10.0000,70.0000,45.0000,5.0000,153.3957,150.7364,154.5515,147.9162,525779239.8167,205584331.0000
152.0829,150.9798,151.7745,150.5621,-0.3634,1.9293,2.2927,47.8084,42.9754,55.4786,61.2275,34.6479,32.0091,-43.7325,39.1104,20.0000,0.0000,50.0000,0.0000,153.4081,150.7576,154.7943,147.1654,524921715.2261,202379897.0000
152.1990,150.6917,151.8244,150.4581,-0.2953,2.0883,2.3836,45.5493,37.1538,58.2292,62.6474,35.6426,32.0793,14.5186,60.0783,30.0000,10.0000,55.0000,0.0000,153.5207,150.8773,155.1127,146.2707,526077582.8699,204204945.0000
152.2958,150.3712,151.7956,150.3007,-0.2378,2.2196,2.4574,35.5685,37.8815,67.0847,67.0151,35.5686,31.9017,81.4769,78.6712,0.0000,20.0000,60.0000,5.0000,153.6723,150.9194,155.2818,145.4607,528593232.0049,207123098.0000
152.1426,150.0006,151.4948,150.0008,-0.2835,2.2333,2.5168,30.3435,47.1617,58.5810,63.3766,35.4863,31.7148,-77.1783,45.7601,10.0000,30.0000,65.0000,10.0000,153.4439,150.8413,155.1305,144.8708,527018888.9569,204117534.0000
152.1039,149.7731,151.5255,149.8581,-0.1868,2.4009,2.5877,47.7326,55.6326,56.5908,62.6038,37.1361,31.8758,-59.9305,51.3686,0.0000,40.0000,70.0000,15.0000,153.5149,150.6929,155.0439,144.5023,527888368.5683,200844199.0000
152.0433,149.6259,151.6416,149.7376,-0.0186,2.6158,2.6344,63.4090,56.4533,70.8080,69.0278,38.9691,32.0453,36.3816,78.5705,0.0000,50.0000,75.0000,20.0000,153.6733,150.4133,154.9155,144.3363,531129887.1293,204535408.0000
151.6948,149.4534,151.4188,149.4316,0.0459,2.6850,2.6391,55.7562,54.5076,73.3599,70.0788,40.0998,32.0128,91.6394,107.7015,0.0000,60.0000,80.0000,25.0000,154.0085,149.3812,154.5599,144.3470,528408196.4517,207834427.0000
151.2336,149.2529,151.0903,149.0669,0.0809,2.7085,2.6276,50.1945,61.0006,71.8374,69.3396,39.7177,31.6117,64.4499,101.7909,0.0000,70.0000,85.0000,0.0000,154.1622,148.3049,154.1117,144.3940,528581552.8577,205551901.0000
150.8887,148.9735,150.7824,148.7080,0.1346,2.7420,2.6074,57.5721,74.6527,68.9993,68.0030,40.1168,31.3787,40.8378,92.6494,0.0000,80.0000,90.0000,0.0000,153.9597,147.8178,153.6996,144.2475,526479257.0167,202531361.0000
150.4017,148.5283,150.5726,148.3903,0.2473,2.8211,2.5737,75.2350,87.2378,72.0080,69.3256,40.9813,31.2263,74.7546,117.8355,10.0000,90.0000,95.0000,0.0000,154.2364,146.5669,153.7812,143.2755,524842777.1452,207011560.0000
149.8768,148.0458,150.2394,148.0027,0.3340,2.8459,2.5119,91.1509,94.0188,77.6572,71.7842,40.5680,30.7567,119.6066,144.6422,0.0000,100.0000,100.0000,0.0000,154.0733,145.6803,153.6679,142.4238,525363178.5161,210563865.0000
149.1843,147.3752,149.6900,147.5070,0.3426,2.7710,2.4284,95.3274,94.1273,79.5038,72.5887,38.6510,29.9461,133.6706,140.5241,0.0000,100.0000,100.0000,5.0000,153.5624,144.8063,153.7593,140.9911,526717989.7663,213815412.0000
148.4467,146.6936,148.9717,146.9370,0.2709,2.6137,2.3428,95.5781,91.1788,76.3682,70.6515,36.9373,29.2132,112.7617,117.4272,10.0000,100.0000,100.0000,10.0000,152.5332,144.3601,153.4625,139.9248,524466664.6672,210901120.0000
147.8586,146.1228,148.3838,146.4444,0.2326,2.5077,2.2750,91.4765,88.1967,74.6332,69.6388,36.0383,28.7090,131.4342,120.8990,20.0000,100.0000,100.0000,15.0000,151.6311,144.0862,153.0580,139.1876,521690846.6672,208125302.0000
147.4423,145.5614,147.8093,145.9681,0.1851,2.4020,2.2169,86.4820,86.4030,73.0612,68.7337,34.2176,28.0023,131.0276,102.8441,30.0000,100.0000,100.0000,0.0000,150.6221,144.2626,152.6525,138.4703,521749212.1764,205031930.0000
147.2085,145.0541,147.2342,145.5019,0.1197,2.2903,2.1706,86.6316,85.7302,69.3679,66.6948,32.7590,27.4123,102.4740,86.7821,40.0000,100.0000,45.0000,5.0000,149.7683,144.6487,152.1405,137.9677,519346560.5339,202101220.0000
147.2120,144.6003,146.8064,145.1168,0.0999,2.2405,2.1407,86.0956,77.1825,66.4381,65.1681,31.7873,26.9592,81.1498,84.5255,50.0000,0.0000,50.0000,0.0000,149.7825,144.6415,151.7392,137.4614,518185500.1641,199010510.0000
147.2721,144.0972,146.4779,144.7834,0.1178,2.2335,2.1157,84.4634,61.7135,71.6765,67.6700,30.8947,26.5300,69.2186,86.9939,0.0000,10.0000,55.0000,5.0000,149.9653,144.5790,151.5386,136.6558,520055655.1260,201923636.0000
147.0583,143.6458,145.9114,144.3367,0.0301,2.1164,2.0863,60.9885,40.7929,64.2694,63.8145,30.0737,26.1231,-23.3047,59.0954,0.0000,20.0000,60.0000,10.0000,149.4866,144.6301,150.9297,136.3619,516638096.5942,198050403.0000
146.6550,143.3815,145.7014,144.0715,0.0785,2.1572,2.0787,39.6885,31.0941,64.1395,63.7513,30.9712,26.1365,10.8268,70.1509,0.0000,30.0000,65.0000,15.0000,150.1771,143.1329,150.5631,136.1999,514385163.9451,195399894.0000
146.2149,143.0842,145.4522,143.7818,0.1222,2.1813,2.0591,21.7015,34.7963,60.0932,61.7864,31.3165,25.9917,-11.2827,55.9607,0.0000,40.0000,70.0000,20.0000,150.5493,141.8806,150.1629,136.0055,513449465.0564,192090715.0000
145.5661,142.8621,145.3777,143.5707,0.2572,2.2858,2.0286,31.8922,53.3178,59.1224,61.3206,32.7548,26.0833,6.9726,61.5683,10.0000,50.0000,75.0000,25.0000,151.5796,139.5526,149.8660,135.8582,512268382.9152,189470189.0000
144.9406,142.5656,145.3405,143.3629,0.4462,2.4105,1.9643,50.7952,72.3877,60.1672,61.8890,34.3528,26.1798,22.3732,75.0194,20.0000,60.0000,80.0000,30.0000,152.0364,137.8448,149.5920,135.5393,512280807.1161,192265634.0000
144.3869,142.2095,145.2523,143.1130,0.6623,2.5151,1.8527,77.2660,87.3926,66.0099,65.0785,35.3481,26.0726,50.3707,110.4319,30.0000,70.0000,85.0000,35.0000,151.9933,136.7806,149.2787,135.1403,512595582.4219,196399683.0000
143.6805,141.8254,144.9070,142.7242,0.8160,2.5032,1.6872,89.1019,93.6200,73.5420,69.0396,35.3778,25.6733,95.7151,177.5971,0.0000,80.0000,90.0000,40.0000,151.5641,135.7968,148.6856,134.9651,512672422.7759,200493238.0000
142.8997,141.3615,144.2066,142.1627,0.8409,2.3240,1.4832,95.8097,96.4887,81.0926,72.8593,31.7566,24.3513,136.9565,246.1476,10.0000,90.0000,95.0000,45.0000,150.4330,135.3664,147.7084,135.0145,516154527.7759,203975343.0000
141.9886,140.8805,143.0982,141.4225,0.6730,1.9459,1.2729,95.9485,90.7030,80.6050,72.4656,27.8271,22.9973,193.2749,330.7471,0.0000,100.0000,100.0000,50.0000,148.3724,135.6049,146.1460,135.6149,514074646.5862,200911432.0000
140.9222,140.3970,141.8121,140.6369,0.3618,1.4665,1.1047,97.7078,78.7556,77.1847,69.7749,23.4610,21.5721,219.9488,323.3032,10.0000,100.0000,100.0000,55.0000,145.7027,136.1418,144.2087,136.5852,511796776.5855,194988970.0000
140.2333,140.0279,140.6838,139.9787,0.0221,1.0364,1.0143,78.4526,64.3406,66.2788,62.7235,19.6247,20.4751,204.8483,237.1142,20.0000,100.0000,100.0000,0.0000,142.8885,137.5781,142.4178,137.6379,505131695.5630,188036601.0000
140.1080,139.8734,140.2085,139.6793,-0.1223,0.8864,1.0087,60.1062,56.7427,64.7857,61.8910,18.0506,20.1410,135.0093,161.2403,30.0000,100.0000,100.0000,5.0000,142.3486,137.8675,141.8911,137.8556,501597944.6043,182559287.0000
139.9535,139.7502,139.7166,139.3906,-0.3163,0.7230,1.0393,54.4628,57.0451,48.9269,54.3437,16.8262,19.9209,-87.3859,-70.1631,40.0000,20.0000,60.0000,10.0000,141.6911,138.2159,141.3973,138.1031,489480156.3236,169952440.0000
140.1581,139.7448,139.8094,139.4003,-0.2965,0.8219,1.1184,55.6591,56.0519,48.8715,54.3207,17.9441,20.5035,-35.5183,5.8859,50.0000,30.0000,65.0000,15.0000,142.0168,138.2995,141.3985,138.0910,487918669.7648,162989054.0000
140.1907,139.7418,139.9247,139.4118,-0.2556,0.9369,1.1925,61.0134,50.1141,54.6924,57.3075,19.1845,20.7885,-28.0306,10.3938,60.0000,40.0000,70.0000,20.0000,141.9981,138.3833,141.3990,138.0847,491460486.4412,166994680.0000
140.0320,139.7473,139.8634,139.3288,-0.2789,0.9775,1.2564,51.4833,40.7201,52.1016,56.1518,21.2266,21.2035,-1.2002,20.3587,70.0000,50.0000,75.0000,25.0000,142.0717,137.9923,141.4111,138.0835,489078410.6900,163679025.0000
139.9702,139.7961,139.8905,139.2854,-0.2642,1.0619,1.3261,37.8457,38.7868,55.2554,57.8004,22.1646,21.3604,-21.4514,-21.9860,80.0000,60.0000,0.0000,30.0000,142.0777,137.8628,141.5129,138.0794,490287656.9972,166554344.0000
139.8233,139.8103,139.8104,139.1837,-0.2900,1.1022,1.3922,32.8313,49.0990,54.4417,57.4109,23.8981,21.6489,-26.1853,-36.7652,90.0000,70.0000,5.0000,0.0000,142.0344,137.6121,141.5465,138.0742,487503113.9390,163626391.0000
139.7723,139.7164,139.7496,139.0890,-0.3100,1.1547,1.4646,45.6834,65.9824,44.2707,52.7963,26.1913,22.0176,-78.6268,-88.9552,100.0000,80.0000,10.0000,0.0000,141.9806,137.5641,141.5817,137.8510,483936978.3124,160026927.0000
139.8717,139.7581,140.0892,139.1803,-0.1477,1.3944,1.5421,68.7822,76.0227,54.7848,58.5531,28.7393,22.4058,61.5437,79.8075,50.0000,90.0000,15.0000,0.0000,141.8715,137.8719,141.5224,137.9938,487516497.8256,164145621.0000
139.8224,139.6625,140.1089,139.0940,-0.0800,1.4991,1.5791,83.4814,72.4224,67.5238,64.4453,27.5138,21.9843,130.2588,137.5431,0.0000,100.0000,20.0000,0.0000,141.8314,137.8135,141.5657,137.7593,490618128.8154,167335034.0000
139.6387,139.4646,139.7842,138.8333,-0.1481,1.4510,1.5991,75.8043,57.3518,64.2178,62.8786,26.1521,21.5406,133.8920,107.1528,10.0000,90.0000,25.0000,0.0000,141.2764,138.0010,141.3563,137.5729,488629892.0151,164389498.0000
139.5468,139.1159,139.5413,138.6182,-0.1970,1.4391,1.6361,57.9815,40.7734,68.4490,64.7061,25.1164,21.1824,229.5341,121.9855,20.0000,100.0000,30.0000,5.0000,140.9876,138.1061,142.0954,136.1365,487685462.0859,167071679.0000
139.3314,138.7226,139.1406,138.3312,-0.3300,1.3553,1.6853,38.2697,34.9407,59.5917,60.6944,23.7810,20.7692,32.1293,39.2151,30.0000,0.0000,35.0000,0.0000,140.1364,138.5264,142.4133,135.0320,485947697.4346,163690447.0000
139.2930,138.4233,139.0349,138.1959,-0.3631,1.4047,1.7678,26.0692,38.0964,52.6576,58.0696,24.2753,20.7573,-157.0997,11.5946,40.0000,0.0000,40.0000,0.0000,140.0763,138.5097,142.7002,134.1463,485158907.3819,160756148.0000
139.4625,138.1656,139.1284,138.1519,-0.3093,1.5494,1.8586,40.4832,47.0242,57.1438,60.0047,26.3949,21.0242,-94.0276,31.0269,50.0000,0.0000,45.0000,5.0000,140.3154,138.6096,142.9555,133.3757,485700144.0453,163708348.0000
139.6220,137.9828,139.1295,138.0496,-0.2764,1.6596,1.9359,47.7368,49.1715,54.8151,59.1352,27.9054,21.1345,-93.0151,37.3514,60.0000,0.0000,50.0000,10.0000,140.7223,138.5217,142.8903,133.0752,485347271.4996,162044806.0000
139.7974,137.8717,139.2069,137.9726,-0.1940,1.8110,2.0050,52.8526,48.0636,61.8201,62.1073,29.5838,21.2505,-20.1729,58.0787,0.0000,10.0000,55.0000,15.0000,140.8641,138.7306,142.8024,132.9410,486720949.6614,163802306.0000
139.6604,137.7623,139.1253,137.8040,-0.1564,1.8971,2.0535,46.9251,42.6413,59.7234,61.2703,30.0637,21.0912,-46.0844,51.5083,0.0000,20.0000,60.0000,20.0000,141.0948,138.2260,142.6338,132.8908,487401126.8758,162404851.0000
139.6446,137.6132,139.1052,137.6555,-0.0767,2.0160,2.0926,44.4132,37.9487,62.2268,62.3351,31.1020,21.0241,4.5953,66.7223,0.0000,30.0000,65.0000,25.0000,141.1016,138.1875,142.4802,132.7463,488251740.8758,164106079.0000
139.5026,137.4011,139.0158,137.4605,-0.0032,2.1086,2.1118,36.5856,36.6202,64.0920,63.1392,32.0581,20.9123,-13.3113,61.8197,0.0000,40.0000,70.0000,30.0000,141.2358,137.7694,142.2891,132.5132,489423750.2044,166908710.0000
139.2905,137.2066,138.8564,137.2213,0.0607,2.1733,2.1126,32.8473,43.6160,65.8689,63.9225,33.3828,20.8502,38.5661,84.0979,0.0000,50.0000,75.0000,35.0000,141.3478,137.2331,142.0169,132.3962,487470010.9106,170483920.0000
138.6851,137.0049,138.6115,136.9331,0.1038,2.2012,2.0974,40.4279,57.2596,62.6973,62.4130,33.1453,20.4175,24.8880,73.6034,10.0000,60.0000,80.0000,40.0000,142.4523,134.9178,141.6729,132.3369,486865963.9656,168309351.0000
138.1139,136.7422,138.4829,136.6955,0.2116,2.2831,2.0715,57.5728,70.5670,62.9836,62.5481,33.6342,20.1371,53.8672,100.5216,0.0000,70.0000,85.0000,45.0000,142.9749,133.2529,141.4794,132.0051,486631371.5827,171265215.0000
137.5535,136.4529,138.3165,136.4285,0.3315,2.3501,2.0186,73.7782,80.6692,70.4531,66.0531,34.0950,19.8241,90.0165,147.3851,0.0000,80.0000,90.0000,0.0000,143.0234,132.0836,141.2530,131.6528,490621586.4985,178382265.0000
136.8688,136.0884,137.8736,136.0200,0.3561,2.2918,1.9357,80.3498,86.3641,73.4302,67.4163,32.0933,18.9663,108.9347,173.1889,10.0000,90.0000,95.0000,0.0000,142.4994,131.2381,140.7674,131.4094,493224401.1345,181770835.0000
